SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
GRAPHITE,EQ,GRAPHITE INDIA LTD,650.0,673.4,645.0,660.95,1315296,867618152.7,20260615,659.7833333333334,659.2,660.3666666666668,660.3666666666668,659.2,1.1666666666667425,0.176513604155646,Narrow,Bullish,Above CPR,Cash Only,Capital Goods,True,False,0.1176470588235294,17,566578399.85,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HAL,EQ,HINDUSTAN AERONAUTICS LTD,4235.0,4344.0,4202.6,4284.7,1049980,4484831323.7,20260615,4277.099999999999,4273.3,4280.899999999999,4280.899999999999,4273.3,7.599999999998545,0.1773753121571765,Narrow,Bullish,Above CPR,Cash Only,Capital Goods,True,False,0.2352941176470588,17,3040176408.4,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KMEW,EQ,KNOWLEDGE MARINE & EN W L,1959.8,2020.0,1915.1,1972.8,93542,183359911.9,20260615,1969.3,1967.55,1971.05,1971.05,1967.55,3.5,0.1774128142741281,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0588235294117647,17,197819596.0,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TVSHLTD,EQ,TVS HOLDINGS LIMITED,13364.0,13610.0,13364.0,13523.0,1994,26948248.0,20260615,13499.0,13487.0,13511.0,13511.0,13487.0,24.0,0.177475412260593,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.4705882352941176,17,29448277.0,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
VADILALIND,EQ,VADILAL INDUSTRIES LTD,6084.9,6100.0,5920.6,6026.5,21305,128203933.6,20260615,6015.7,6010.3,6021.099999999999,6021.099999999999,6010.3,10.799999999999272,0.1792084958101596,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1176470588235294,17,191487930.8,Overlapping,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RAIN,EQ,RAIN INDUSTRIES LIMITED,200.8,214.17,200.26,207.78,11862053,2479166891.32,20260615,207.4033333333333,207.215,207.59166666666664,207.59166666666664,207.215,0.3766666666666651,0.1812814836204953,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1176470588235294,17,1301432409.57,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BALKRISHNA,EQ,BALKRISHNA PAPER MILLS L,17.95,18.55,17.95,18.3,2080,38260.65,20260615,18.266666666666666,18.25,18.28333333333333,18.28333333333333,18.25,0.0333333333333314,0.1821493624772209,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1176470588235294,17,132470.37,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PNGJL,EQ,P N GADGIL JEWELLERS LTD,561.0,566.75,551.85,560.85,247780,138622804.65,20260615,559.8166666666666,559.3,560.3333333333333,560.3333333333333,559.3,1.033333333333303,0.1842441532198097,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.4705882352941176,17,132736330.45,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ORIENTLTD,EQ,ORIENT PRESS LIMITED,60.9,61.9,59.1,60.67,5174,312563.38,20260615,60.55666666666667,60.5,60.613333333333344,60.613333333333344,60.5,0.1133333333333439,0.1868029229163407,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2352941176470588,17,179089.24,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DMCC,EQ,DMCC SPECIALITY CHEMICALS,245.1,265.95,245.1,256.25,160939,41614503.5,20260615,255.76666666666665,255.525,256.0083333333333,256.0083333333333,255.525,0.4833333333333485,0.1886178861788676,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1176470588235294,17,10180740.1,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KFINTECH,EQ,KFIN TECHNOLOGIES LIMITED,845.0,853.15,836.95,847.55,778430,660039472.2,20260615,845.8833333333332,845.05,846.7166666666665,846.7166666666665,845.05,1.666666666666515,0.1966452323363241,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.1764705882352941,17,781879922.05,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RBLBANK,EQ,RBL BANK LIMITED,370.0,375.15,367.95,372.65,8331313,3097643765.15,20260615,371.9166666666667,371.55,372.2833333333334,372.2833333333334,371.55,0.7333333333334622,0.1967887651505332,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.2941176470588235,17,1655039589.7,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MODIRUBBER,EQ,MODI RUBBER LTD,125.44,127.0,124.41,126.08,2150,270933.95,20260615,125.83,125.705,125.955,125.955,125.705,0.25,0.1982868020304568,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.3529411764705882,17,308900.13,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
FINKURVE,EQ,FINKURVE FINANCIAL SERV L,63.62,66.18,63.31,64.94,27404,1782341.44,20260615,64.81,64.745,64.875,64.875,64.745,0.1299999999999954,0.2001847859562603,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1176470588235294,17,1805936.61,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RKSWAMY,EQ,R K SWAMY LIMITED,99.2,102.99,99.2,101.4,55484,5638791.05,20260615,101.19666666666669,101.095,101.29833333333336,101.29833333333336,101.095,0.2033333333333473,0.2005259697567528,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.4117647058823529,17,3708048.46,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TRIVENI,EQ,TRIVENI ENGG. & INDS. LTD,390.1,406.4,387.9,398.35,768098,306093813.45,20260615,397.55,397.15,397.9500000000001,397.9500000000001,397.15,0.8000000000000682,0.2008284172210538,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1176470588235294,17,131885865.05,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LYPSAGEMS,EQ,LYPSA GEMS & JEWEL LTD,4.88,4.99,4.88,4.95,21296,104878.04,20260615,4.94,4.9350000000000005,4.945,4.945,4.9350000000000005,0.0099999999999997,0.2020202020201977,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0588235294117647,17,92209.77,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RATEGAIN,EQ,RATEGAIN TRAVEL TECHN LTD,814.9,842.95,801.15,824.55,1130316,936068955.1,20260615,822.8833333333332,822.05,823.7166666666665,823.7166666666665,822.05,1.666666666666515,0.2021304549956358,Narrow,Bullish,Above CPR,Cash Only,Information Technology,True,False,0.4117647058823529,17,480255733.4,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GUJRAFFIA,EQ,GUJARAT RAFFIA INDUST LTD,41.1,42.87,39.16,41.14,4288,181976.52,20260615,41.056666666666665,41.015,41.09833333333333,41.09833333333333,41.015,0.0833333333333286,0.2025603629881589,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1176470588235294,17,136220.06,Overlapping,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JUNIPER,EQ,JUNIPER HOTELS LIMITED,197.9,203.7,195.81,200.39,181861,36402442.95,20260615,199.96666666666667,199.755,200.1783333333333,200.1783333333333,199.755,0.4233333333333462,0.2112547199627457,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2941176470588235,17,30462165.91,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
APCL,EQ,ANJANI PORTLAND CEM LTD,108.87,116.99,108.87,113.29,12570,1426737.42,20260615,113.05,112.93,113.17000000000002,113.17000000000002,112.93,0.2400000000000091,0.2118457057110151,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2941176470588235,17,830342.32,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
EKC,EQ,EVEREST KANTO CYLINDERLTD,111.1,112.9,111.1,112.36,156779,17583307.57,20260615,112.12,112.0,112.24,112.24,112.0,0.2400000000000091,0.2135991456034256,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2941176470588235,17,23597938.54,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MINDACORP,EQ,MINDA CORPORATION LTD,650.15,679.85,641.0,662.55,1844349,1227674142.55,20260615,661.1333333333333,660.425,661.8416666666667,661.8416666666667,660.425,1.4166666666667425,0.2138203406032363,Narrow,Bullish,Above CPR,Cash Only,Automobile and Auto Components,True,False,0.3529411764705882,17,429405098.3,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
URJA,EQ,URJA GLOBAL LIMITED,10.43,11.0,10.43,10.75,1542477,16597075.9,20260615,10.726666666666668,10.715,10.738333333333332,10.738333333333332,10.715,0.0233333333333334,0.2170542635658923,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.4705882352941176,17,11710008.34,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
XELPMOC,EQ,XELPMOC DESIGN & TECH LTD,89.0,89.2,79.01,84.38,142101,11932932.28,20260615,84.19666666666667,84.105,84.28833333333334,84.28833333333334,84.105,0.1833333333333371,0.217271075294308,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2352941176470588,17,1951696.07,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SRGHFL,EQ,SRG HOUSING FINANCE L,277.95,278.35,271.95,276.05,921,252909.15,20260615,275.45,275.15,275.75,275.75,275.15,0.6000000000000227,0.2173519289983781,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.3529411764705882,17,643868.95,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SONAMLTD,EQ,SONAM LIMITED,54.36,55.57,54.31,55.12,19629,1079574.1,20260615,55.0,54.94,55.06,55.06,54.94,0.1200000000000045,0.2177068214804146,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0588235294117647,17,3834019.1,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SUNDRMBRAK,EQ,SUNDARAM BRAK LININGS LTD,735.25,755.0,730.4,745.15,2509,1863139.25,20260615,743.5166666666668,742.7,744.3333333333335,744.3333333333335,742.7,1.6333333333334394,0.2191952403319385,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2941176470588235,17,2150495.75,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NSIL,EQ,NALWA SONS INVESTMENT LTD,5599.0,5681.5,5551.0,5635.0,3041,17104049.5,20260615,5622.5,5616.25,5628.75,5628.75,5616.25,12.5,0.2218278615794143,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.5294117647058824,17,11196397.5,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JSWCEMENT,EQ,JSW CEMENT LIMITED,129.0,131.63,128.6,130.55,2901321,378205073.95,20260615,130.26000000000002,130.115,130.40500000000003,130.40500000000003,130.115,0.2900000000000204,0.2221371122175568,Narrow,Bullish,Above CPR,Cash Only,Construction Materials,True,False,0.3529411764705882,17,416433790.53,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RAMANEWS,EQ,SHREE RAMA NEWSPRINT LTD,29.7,30.17,29.25,29.81,4019,119734.66,20260615,29.743333333333336,29.71,29.77666666666667,29.77666666666667,29.71,0.0666666666666699,0.2236386000223749,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2352941176470588,17,556425.19,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
IFGLEXPOR,EQ,IFGL REFRACTORIES LIMITED,191.0,195.0,191.0,193.65,24407,4713948.29,20260615,193.21666666666667,193.0,193.4333333333333,193.4333333333333,193.0,0.4333333333333371,0.2237714088992187,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2352941176470588,17,5476635.07,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ABB,EQ,ABB INDIA LIMITED,6880.0,6977.5,6821.0,6922.5,227935,1576406884.5,20260615,6907.0,6899.25,6914.75,6914.75,6899.25,15.5,0.2239075478512098,Narrow,Bullish,Above CPR,Cash Only,Capital Goods,True,False,0.4117647058823529,17,2163370524.0,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AGI,EQ,AGI GREENPAC LIMITED,653.0,665.3,651.05,660.4,198318,130668101.8,20260615,658.9166666666666,658.175,659.6583333333333,659.6583333333333,658.175,1.4833333333333485,0.224611346658593,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.3529411764705882,17,79283279.2,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
EPIGRAL,EQ,EPIGRAL LIMITED,1125.3,1160.1,1125.3,1146.6,46503,53273274.1,20260615,1143.9999999999998,1142.6999999999998,1145.2999999999995,1145.2999999999995,1142.6999999999998,2.599999999999909,0.2267573696145045,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2941176470588235,17,37367399.3,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GICL,EQ,GLOBE INTL CARRIERS LTD,23.6,23.8,22.6,23.28,449309,10384827.83,20260615,23.22666666666667,23.200000000000003,23.253333333333337,23.253333333333337,23.200000000000003,0.0533333333333345,0.2290950744559044,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2352941176470588,17,30559498.45,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BRIGHOTEL,EQ,BRIGADE HOTEL VENTURE LTD,63.99,64.74,62.62,63.9,123862,7916393.66,20260615,63.75333333333333,63.67999999999999,63.82666666666667,63.82666666666667,63.67999999999999,0.1466666666666753,0.2295252999478488,Narrow,Bullish,Above CPR,Cash Only,Hotels & Tourism,True,False,0.5882352941176471,17,3887681.1,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INTELLECT,EQ,INTELLECT DESIGN ARENA,755.0,766.0,745.85,758.55,317336,240523445.65,20260615,756.7999999999998,755.925,757.6749999999997,757.6749999999997,755.925,1.7499999999997726,0.2307033155361904,Narrow,Bullish,Above CPR,Cash Only,Information Technology,True,False,0.3529411764705882,17,240523445.65,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SURAJEST,EQ,SURAJ ESTATE DEVELOPERS L,192.8,198.0,192.62,195.99,76100,14893058.78,20260615,195.53666666666663,195.31,195.7633333333333,195.7633333333333,195.31,0.4533333333333189,0.2313043182475222,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1176470588235294,17,11368282.1,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MUTHOOTCAP,EQ,MUTHOOT CAP SERV LTD,197.0,201.95,196.0,199.67,14989,2996615.0,20260615,199.20666666666668,198.975,199.43833333333336,199.43833333333336,198.975,0.4633333333333667,0.2320495484215789,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.3529411764705882,17,2996615.0,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
WHIRLPOOL,EQ,WHIRLPOOL OF INDIA LTD,779.9,802.55,779.9,794.0,282711,224138740.5,20260615,792.15,791.2249999999999,793.075,793.075,791.2249999999999,1.8500000000001364,0.2329974811083295,Narrow,Bullish,Above CPR,Cash Only,Consumer Durables,True,False,0.4117647058823529,17,178919872.1,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
STARTECK,EQ,STARTECK FINANCE LIMITED,262.95,267.95,258.1,263.95,5738,1520918.75,20260615,263.3333333333333,263.025,263.64166666666665,263.64166666666665,263.025,0.6166666666666742,0.2336301067121327,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2941176470588235,17,1778506.0,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AROGRANITE,EQ,ARO GRANITE IND. LTD.,24.9,26.0,24.9,25.54,16081,406137.32,20260615,25.48,25.45,25.51,25.51,25.45,0.0600000000000022,0.23492560689116,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1764705882352941,17,54078.26,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MAANALU,EQ,MAAN ALUMINIUM LIMITED,125.35,129.0,125.21,127.56,79363,10097780.1,20260615,127.25666666666666,127.105,127.40833333333332,127.40833333333332,127.105,0.3033333333333416,0.2377965924532311,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2941176470588235,17,9089427.98,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
EPACKPEB,EQ,EPACK PREFAB TECHN LTD,249.86,262.98,244.0,254.4,7474759,1890006928.55,20260615,253.7933333333333,253.49,254.09666666666664,254.09666666666664,253.49,0.6066666666666265,0.238469601677133,Narrow,Bullish,Above CPR,Cash Only,Paper & Packaging,True,False,0.2352941176470588,17,178067007.4,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SINDHUTRAD,EQ,SINDHU TRADE LINKS LTD,24.62,25.38,24.62,25.09,357048,8972836.75,20260615,25.03,25.0,25.06,25.06,25.0,0.0600000000000022,0.2391390992427352,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.4117647058823529,17,24247126.52,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SAGCEM,EQ,SAGAR CEMENTS LIMITED,174.15,174.8,169.44,172.74,66672,11533615.97,20260615,172.32666666666668,172.12,172.53333333333336,172.53333333333336,172.12,0.4133333333333553,0.2392806144108807,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2941176470588235,17,9774808.38,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LGEINDIA,EQ,LG ELECTRONICS INDIA LTD,1536.1,1541.4,1506.0,1529.2,430883,655959210.7,20260615,1525.5333333333335,1523.7,1527.366666666667,1527.366666666667,1523.7,3.66666666666697,0.2397767896067858,Narrow,Bullish,Above CPR,Cash Only,Consumer Durables,True,False,0.2352941176470588,17,655959210.7,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RAJPALAYAM,EQ,RAJAPALAYAM MILLS LTD.,857.0,857.0,830.0,846.55,856,722845.65,20260615,844.5166666666668,843.5,845.5333333333335,845.5333333333335,843.5,2.0333333333335304,0.2401905774417967,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.4117647058823529,17,1895898.95,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TIINDIA,EQ,TUBE INVEST OF INDIA LTD,3192.0,3258.9,3169.9,3226.1,261683,843190915.9,20260615,3218.3,3214.4,3222.2,3222.2,3214.4,7.799999999999272,0.241777998202141,Narrow,Bullish,Above CPR,Cash Only,Automobile and Auto Components,True,False,0.3529411764705882,17,762769845.9,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
