SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
LAURUSLABS,20260925,1966.6,2055.3,1963.8,2007.0,15818558457.5,LAURUS LABS LIMITED,Healthcare,F&O + Cash,20260925,2008.7,2009.5500000000002,2007.85,2009.5500000000002,2007.85,1.7000000000002728,0.08470353761834942,Narrow,Bearish,Below CPR,False,True,0.05555555555555555,54,10009944691.349998,True,False,Higher,True,Neutral,True,None,109.93571428571424,1277.817,,0.015463582613218004,1.5802843017873478,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LAXMICOT,20260925,13.44,14.18,12.36,13.31,633933.73,LAXMI COTSPIN LIMITED,Diversified,Cash Only,20260925,13.283333333333333,13.27,13.296666666666667,13.296666666666667,13.27,0.026666666666667282,0.2003506135737587,Narrow,Bullish,Above CPR,True,False,0.12195121951219512,41,1158485.67,True,True,Higher,True,Neutral,True,None,1.8699999999999999,,,0.014260249554367532,0.5472089525285194,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LAXMIDENTL,20260925,196.35,201.59,192.03,199.07,78686507.34,LAXMI DENTAL LIMITED,Diversified,Cash Only,20260925,197.56333333333336,196.81,198.31666666666672,198.31666666666672,196.81,1.5066666666667174,0.7568526983808296,Wide,Bullish,Above CPR,False,False,0.3333333333333333,54,129679315.205,False,False,Outside,True,Neutral,False,None,13.842857142857143,225.9102,,0.10884072927416948,0.6067776284568637,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LAXMIINDIA,20260925,125.1,128.97,116.99,122.06,93991236.31,LAXMI INDIA FINANCE LTD,Diversified,Cash Only,20260925,122.67333333333333,122.97999999999999,122.36666666666667,122.97999999999999,122.36666666666667,0.6133333333333155,0.5024851166093032,Moderate,Bearish,Below CPR,False,False,0.12195121951219512,41,152458648.01,True,True,Lower,True,Neutral,True,None,15.405000000000001,,,0.039813913231633594,0.6165031471605007,False,False,Short,0.5,None,Week 28 Sep – 02 Oct 2026,Weekly,0,-2,0,-2
LCCINFOTEC,20260925,3.61,4.23,3.38,4.23,5389893.27,LCC INFOTECH LTD,Information Technology,Cash Only,20260925,3.9466666666666668,3.805,4.088333333333333,4.088333333333333,3.805,0.28333333333333277,6.698187549251365,Wide,Bullish,Above CPR,False,False,1.0,30,1545417.8,False,False,Higher,True,Neutral,False,None,0.6307142857142859,,,0.4492261230653066,3.487660922502639,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LCCPROJECT,20260925,152.44,155.13,140.57,149.14,3187834110.44,LCC PROJECTS LIMITED,Diversified,Cash Only,20260925,148.28,147.85,148.71,148.71,147.85,0.8600000000000136,0.5766393992222165,Moderate,Bullish,Above CPR,False,False,0.5,2,4516690526.3,False,False,Lower,False,Neutral,False,None,,,,,0.7057898015986989,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LCL,20260925,542.0,609.4,537.2,594.7,2120955348.35,LOHIA CORP LIMITED,Diversified,Cash Only,20260925,580.4333333333333,573.3,587.5666666666666,587.5666666666666,573.3,14.266666666666652,2.3989686676755757,Wide,Bullish,Above CPR,False,False,0.8888888888888888,9,1886859700.75,False,False,Higher,False,Neutral,False,None,,,,,1.124066271332707,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LEAPIND,20260925,144.52,150.86,138.88,139.92,1589459886.1200001,LEAP INDIA LIMITED,Diversified,Cash Only,20260925,143.22,144.87,141.57,144.87,141.57,3.3000000000000114,2.3584905660377444,Wide,Bearish,Below CPR,False,False,0.7142857142857143,7,4500571518.05,False,False,Higher,False,Neutral,False,None,,,,,0.35316845421638327,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LEENEE,20260925,8.0,8.21,7.3,7.61,610474.9400000001,LEE & NEE SOFTWARES (E) L,Diversified,Cash Only,20260925,7.706666666666667,7.755000000000001,7.658333333333333,7.755000000000001,7.658333333333333,0.09666666666666757,1.2702584318878785,Wide,Bearish,Below CPR,False,False,0.5,6,1120382.56,False,False,Lower,False,Neutral,False,None,,,,,0.5448807950027356,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LEMERITE,20260925,17.73,21.54,17.73,21.06,26944165.2,LE MERITE EXPORTS LIMITED,Diversified,Cash Only,20260925,20.11,19.634999999999998,20.585,20.585,19.634999999999998,0.9500000000000028,4.510921177587858,Wide,Bullish,Above CPR,False,False,0.9047619047619048,42,113271897.62,False,False,Higher,True,Neutral,False,None,2.8807142857142862,,,0.3297793206050096,0.23787157950148588,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LEMONTREE,20260925,107.69,108.87,104.86,106.15,1241096542.53,LEMON TREE HOTELS LTD,Consumer Services,Cash Only,20260925,106.62666666666667,106.86500000000001,106.38833333333332,106.86500000000001,106.38833333333332,0.4766666666666879,0.4490500863558058,Moderate,Bearish,Below CPR,False,False,0.2037037037037037,54,1700301325.04,True,False,Higher,True,Neutral,True,None,5.287857142857144,125.818,,0.09014363546310454,0.7299274100729192,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LENSKART,20260925,687.9,698.3,668.0,680.25,42519917714.2,LENSKART SOLUTIONS LTD,Consumer Services,Cash Only,20260925,682.1833333333333,683.15,681.2166666666666,683.15,681.2166666666666,1.933333333333394,0.2842092368002049,Moderate,Bearish,Below CPR,False,False,0.15217391304347827,46,10277310284.2,True,True,Lower,True,Neutral,True,None,41.621428571428574,,,0.04645043189749016,4.137261261788381,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LEXUS,20260925,12.82,13.67,12.03,12.18,2399628.17,LEXUS GRANITO (INDIA) LTD,Diversified,Cash Only,20260925,12.626666666666665,12.85,12.40333333333333,12.85,12.40333333333333,0.446666666666669,3.6672140120416175,Wide,Bearish,Below CPR,False,False,0.717948717948718,39,1840783.71,False,False,Lower,True,Neutral,False,None,2.1149999999999998,,,0.211189913317574,1.3035905071106915,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LFIC,20260925,132.74,138.98,129.01,133.06,651745.28,LAKSHMI FIN IND CORP LTD,Diversified,Cash Only,20260925,133.68333333333334,133.995,133.37166666666667,133.995,133.37166666666667,0.6233333333333348,0.46846034370459555,Moderate,Bearish,Below CPR,False,False,0.1111111111111111,54,1451480.625,True,False,Lower,True,Neutral,True,None,13.677142857142854,151.129,,0.0455748206949378,0.4490209988162949,False,False,Short,0.5,None,Week 28 Sep – 02 Oct 2026,Weekly,0,-2,0,-2
LGBBROSLTD,20260925,1735.1,1778.0,1710.1,1735.3,165690049.1,LG BALAKRISHNAN & BROS,Diversified,Cash Only,20260925,1741.1333333333332,1744.05,1738.2166666666665,1744.05,1738.2166666666665,5.833333333333485,0.33615705257497175,Moderate,Bearish,Below CPR,False,False,0.2222222222222222,54,274263329.35,False,False,Higher,True,Neutral,True,None,82.1928571428572,1699.396,,0.0709712928362464,0.6041276079185757,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LGEINDIA,20260925,1689.4,1734.2,1649.0,1725.4,5571829243.5,LG ELECTRONICS INDIA LTD,Consumer Durables,Cash Only,20260925,1702.8666666666668,1691.6,1714.1333333333337,1714.1333333333337,1691.6,22.533333333333758,1.3059773579073697,Wide,Bullish,Above CPR,False,False,0.6,50,5232277870.85,False,False,Higher,True,Neutral,False,None,90.52857142857145,1564.486,,0.24890852664247476,1.0648955160699136,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LGHL,20260925,185.0,192.0,171.3,182.99,15726670.77,LAXMI GOLDORNA HOUSE LTD,Diversified,Cash Only,20260925,182.09666666666666,181.65,182.54333333333332,182.54333333333332,181.65,0.8933333333333167,0.48818696832248576,Moderate,Bullish,Above CPR,False,False,0.2222222222222222,54,46106610.05,False,False,Overlapping,True,Neutral,True,None,19.97142857142857,248.59440000000004,,0.04473056747734776,0.3410936252512453,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LIBAS,20260925,12.1,13.19,11.15,12.38,10858843.7,LIBAS CONSU PRODUCTS LTD,Diversified,Cash Only,20260925,12.24,12.17,12.31,12.31,12.17,0.14000000000000057,1.130856219709213,Wide,Bullish,Above CPR,False,False,0.4444444444444444,54,1778679.585,False,False,Higher,True,Neutral,False,None,1.2350000000000005,11.0764,,0.11336032388664008,6.105002717507436,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LIBERTSHOE,20260925,221.28,242.34,217.1,235.92,51506795.239999995,LIBERTY SHOES LTD,Diversified,Cash Only,20260925,231.78666666666666,229.72,233.85333333333332,233.85333333333332,229.72,4.133333333333326,1.7520063298293178,Wide,Bullish,Above CPR,False,False,0.6666666666666666,54,25596780.06,False,False,Higher,True,Neutral,False,None,21.490714285714287,261.66700000000003,,0.1923311286159024,2.012237286067457,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LICHSGFIN,20260925,548.3,576.7,543.65,566.0,6761066733.6,LIC HOUSING FINANCE LTD,Financial Services,F&O + Cash,20260925,562.1166666666667,560.175,564.0583333333334,564.0583333333334,560.175,3.8833333333334394,0.6861012956419504,Moderate,Bullish,Above CPR,False,False,0.42592592592592593,54,3707954499.3999996,False,False,Higher,True,Neutral,False,None,29.86428571428572,538.235,,0.13003268755481498,1.8233952802533144,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LICI,20260925,400.2,417.8,396.05,409.05,17517780735.35,LIFE INSURA CORP OF INDIA,Financial Services,F&O + Cash,20260925,407.6333333333334,406.925,408.34166666666675,408.34166666666675,406.925,1.4166666666667425,0.34633092938925375,Moderate,Bullish,Above CPR,False,False,0.24074074074074073,54,5520776261.625,False,False,Higher,True,Neutral,True,None,21.23571428571429,688.2829999999999,,0.06671151474380892,3.1730647838631607,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LIKHITHA,20260925,221.5,245.99,217.1,230.23,80469103.61,LIKHITHA INFRASTRUC LTD,Diversified,Cash Only,20260925,231.10666666666668,231.54500000000002,230.66833333333335,231.54500000000002,230.66833333333335,0.8766666666666652,0.38077864164820624,Moderate,Bearish,Below CPR,False,False,0.17073170731707318,41,47155934.769999996,False,False,Higher,True,Neutral,True,None,29.71285714285715,,,0.02950462361972525,1.7064470040193842,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LINC,20260925,91.0,95.0,90.26,93.23,20860664.439999998,LINC LIMITED,Diversified,Cash Only,20260925,92.83,92.63,93.03,93.03,92.63,0.4000000000000057,0.42904644427759914,Moderate,Bullish,Above CPR,False,False,0.23529411764705882,51,14931963.72,False,False,Inside,True,Neutral,True,None,8.231428571428573,106.7072,,0.04859423811176743,1.3970476242223282,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LINCOLN,20260925,603.0,612.0,586.85,591.0,54150142.3,LINCOLN PHARMA LTD,Diversified,Cash Only,20260925,596.6166666666667,599.425,593.8083333333334,599.425,593.8083333333334,5.616666666666561,0.9503666102650694,Wide,Bearish,Below CPR,False,False,0.6481481481481481,54,74030319.775,False,False,Lower,True,Neutral,False,None,33.81071428571429,576.677,,0.16612091123551673,0.731458981462977,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LINDEINDIA,20260925,6241.0,6479.5,6102.5,6142.5,495099588.0,LINDE INDIA LIMITED,Chemicals,Cash Only,20260925,6241.5,6291.0,6192.0,6291.0,6192.0,99.0,1.611721611721612,Wide,Bearish,Below CPR,False,False,0.8703703703703703,54,964675104.25,False,False,Overlapping,True,Neutral,False,None,370.5357142857143,6615.69,,0.26718072289156625,0.5132293616978143,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LKPSEC,20260925,15.66,16.55,14.76,15.02,362595.25,L K P SECURITIES LTD.,Diversified,Cash Only,20260925,15.443333333333333,15.655000000000001,15.231666666666666,15.655000000000001,15.231666666666666,0.42333333333333556,2.8184642698624205,Wide,Bearish,Below CPR,False,False,1.0,6,865256.3400000001,False,False,Overlapping,False,Neutral,False,None,,,,,0.4190610726989876,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LLOYDSENGG,20260925,82.39,99.65,81.11,98.56,10013470999.83,LLOYDS ENGG WORK LIMITED,Diversified,Cash Only,20260925,93.10666666666667,90.38,95.83333333333334,95.83333333333334,90.38,5.453333333333347,5.533008658008672,Wide,Bullish,Above CPR,False,False,1.0,54,1200635624.7,False,False,Higher,True,Neutral,False,None,8.441428571428574,64.8522,,0.6460201951824914,8.340141499909302,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LLOYDSENT,20260925,68.3,81.4,67.23,79.67,2049649580.2,LLOYDS ENTERPRISES LTD,Diversified,Cash Only,20260925,76.10000000000001,74.315,77.88500000000002,77.88500000000002,74.315,3.5700000000000216,4.480984059244411,Wide,Bullish,Above CPR,False,False,0.9444444444444444,54,971863779.665,False,False,Higher,True,Neutral,False,None,6.764999999999999,65.27780000000001,,0.5277161862527749,2.1089885466320304,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LLOYDSME,20260925,1826.7,1911.0,1808.7,1838.0,3842749377.7,LLOYDS METALS N ENERGY L,Metals & Mining,Cash Only,20260925,1852.5666666666666,1859.85,1845.2833333333333,1859.85,1845.2833333333333,14.566666666666606,0.7925281102647773,Wide,Bearish,Below CPR,False,False,0.35185185185185186,54,3252877575.8,False,False,Higher,True,Neutral,False,None,113.96428571428575,1527.146,,0.12781782095476804,1.1813384574594477,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LMW,20260925,17725.0,17833.0,17010.0,17133.0,229943454.0,LMW LIMITED,Diversified,Cash Only,20260925,17325.333333333332,17421.5,17229.166666666664,17421.5,17229.166666666664,192.33333333333576,1.122589933656311,Wide,Bearish,Below CPR,False,False,0.5185185185185185,54,242202246.5,False,False,Lower,True,Neutral,False,None,1303.2857142857142,15516.1,,0.14757572435967886,0.9493861321389518,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LODHA,20260925,1137.8,1177.5,1127.0,1165.0,5201207129.8,LODHA DEVELOPERS LIMITED,Realty,F&O + Cash,20260925,1156.5,1152.25,1160.75,1160.75,1152.25,8.5,0.7296137339055794,Moderate,Bullish,Above CPR,False,False,0.35185185185185186,54,8430805560.275,False,False,Higher,True,Neutral,False,None,101.77499999999999,1042.5510000000002,,0.08351756325227218,0.6169288441791967,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LOKESHMACH,20260925,340.0,364.0,332.05,340.2,67776551.9,LOKESH MACHINES LTD,Diversified,Cash Only,20260925,345.4166666666667,348.025,342.8083333333334,348.025,342.8083333333334,5.216666666666583,1.5334117185968794,Wide,Bearish,Below CPR,False,False,0.5,36,54950105.635000005,False,False,Higher,True,Neutral,False,None,36.015,,,0.1448470544680434,1.2334198654721111,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LORDSCHLO,20260925,138.0,153.8,132.2,148.2,49625313.07,LORDS CHLORO ALKALI LTD,Diversified,Cash Only,20260925,144.73333333333332,143.0,146.46666666666664,146.46666666666664,143.0,3.46666666666664,2.3391812865496897,Wide,Bullish,Above CPR,False,False,0.75,48,11860984.620000001,False,False,Higher,True,Neutral,False,None,13.306428571428572,,,0.2605257036520101,4.183911762799335,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LOTUSCHO,20260925,588.0,590.0,533.7,556.6,6726846.65,LOTUS CHOCOLATE CO. LTD.,Diversified,Cash Only,20260925,560.1,561.85,558.35,561.85,558.35,3.5,0.6288178224937118,Moderate,Bearish,Below CPR,False,False,0.6666666666666666,6,7486830.7,False,False,Lower,False,Neutral,False,None,,,,,0.898490552217242,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LOTUSDEV,20260925,215.0,226.0,210.2,217.99,755196054.14,SRI LOTUS DEVLPRS N RTY L,Diversified,Cash Only,20260925,218.06333333333336,218.1,218.02666666666673,218.1,218.02666666666673,0.07333333333326664,0.03364068688163064,Narrow,Bearish,Below CPR,False,True,0.038461538461538464,52,673429492.345,True,True,Higher,True,Neutral,True,None,16.92571428571429,157.3314,,0.004332658113883072,1.1214181480384449,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LOTUSEYE,20260925,112.65,116.86,112.1,115.07,3168091.3600000003,LOTUS EYE HOSP & INST L,Diversified,Cash Only,20260925,114.67666666666666,114.47999999999999,114.87333333333333,114.87333333333333,114.47999999999999,0.3933333333333451,0.3418209205990659,Moderate,Bullish,Above CPR,False,False,0.19047619047619047,42,8095188.11,True,False,Higher,True,Neutral,True,None,9.632142857142858,,,0.04083549623038065,0.3913548785958972,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LOVABLE,20260925,70.0,72.4,69.0,69.68,3111866.22,LOVABLE LINGERIE LTD,Diversified,Cash Only,20260925,70.36,70.7,70.02,70.7,70.02,0.6800000000000068,0.9758897818599408,Wide,Bearish,Below CPR,False,False,0.4444444444444444,54,4958377.54,False,False,Overlapping,True,Neutral,False,None,5.707142857142861,75.8158,,0.11914893617021388,0.6275976758316795,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LOYALTEX,20260925,202.54,257.94,202.54,222.19,14434626.25,LOYAL TEXTILE MILLS LTD,Diversified,Cash Only,20260925,227.5566666666667,230.24,224.8733333333334,230.24,224.8733333333334,5.366666666666617,2.415350225782716,Wide,Bearish,Below CPR,False,False,0.7241379310344828,29,1155866.6400000001,False,False,Higher,True,Neutral,False,None,46.28785714285714,,,0.11594113441250041,12.488141581800473,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LPDC,20260925,7.19,7.28,6.32,6.51,2593644.77,LANDMARK PR.DEV.CO.LTD,Diversified,Cash Only,20260925,6.703333333333333,6.800000000000001,6.606666666666666,6.800000000000001,6.606666666666666,0.19333333333333513,2.9697900665642876,Wide,Bearish,Below CPR,False,False,0.84,50,1276542.075,False,False,Overlapping,True,Neutral,False,None,1.0100000000000002,6.894400000000001,,0.19141914191419315,2.031773821477839,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LT,20260925,3885.0,3945.0,3842.4,3876.2,23806637938.5,LARSEN & TOUBRO LTD.,Construction,F&O + Cash,20260925,3887.8666666666663,3893.7,3882.033333333333,3893.7,3882.033333333333,11.66666666666697,0.30098206146914425,Moderate,Bearish,Below CPR,False,False,0.25925925925925924,54,35815024900.85,False,False,Overlapping,True,Neutral,False,None,139.7642857142857,3968.618,,0.0834738760838849,0.664710914048115,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LTF,20260925,311.0,312.7,279.0,284.0,15455433204.1,L&T FINANCE LIMITED,Financial Services,F&O + Cash,20260925,291.90000000000003,295.85,287.95000000000005,295.85,287.95000000000005,7.899999999999977,2.7816901408450625,Wide,Bearish,Below CPR,False,False,0.9074074074074074,54,7295827121.375,False,False,Lower,True,Neutral,False,None,20.70357142857143,291.818,,0.38157667759185676,2.1183935620978924,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LTFOODS,20260925,423.2,433.85,418.0,422.35,719236647.85,LT FOODS LIMITED,Fast Moving Consumer Goods,Cash Only,20260925,424.73333333333335,425.925,423.5416666666667,425.925,423.5416666666667,2.3833333333333258,0.5643029083303719,Moderate,Bearish,Below CPR,False,False,0.4074074074074074,54,959704681.35,False,False,Outside,True,Neutral,False,None,26.582142857142863,402.277,,0.08965918760356456,0.7494353855169928,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LTM,20260925,4240.0,4317.0,3996.0,4083.0,9172439339.9,LTM LIMITED,Information Technology,F&O + Cash,20260925,4132.0,4156.5,4107.5,4156.5,4107.5,49.0,1.2000979671809944,Wide,Bearish,Below CPR,False,False,0.45161290322580644,31,8943938507.1,False,False,Lower,True,Neutral,False,None,286.8642857142856,,,0.17081247976893013,1.0255481220738054,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LTTS,20260925,3347.5,3348.2,3178.0,3206.1,600993170.4,L&T TECHNOLOGY SER. LTD.,Information Technology,Cash Only,20260925,3244.1,3263.1,3225.1,3263.1,3225.1,38.0,1.185240635039456,Wide,Bearish,Below CPR,False,False,0.5185185185185185,54,1764496827.65,False,False,Lower,True,Neutral,False,None,211.05,3686.116,,0.18005212035062781,0.34060314588404067,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LUMAXIND,20260925,5867.0,5964.0,5663.5,5769.0,191200162.5,LUMAX INDUSTRIES LTD,Diversified,Cash Only,20260925,5798.833333333333,5813.75,5783.916666666666,5813.75,5783.916666666666,29.83333333333394,0.5171317963829769,Moderate,Bearish,Below CPR,False,False,0.25925925925925924,54,464207970.55,True,True,Inside,True,Neutral,False,None,414.4642857142857,5400.2880000000005,,0.07198046818900046,0.41188470390429405,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LUMAXTECH,20260925,2106.0,2190.0,2022.0,2026.8,1431112376.3000002,LUMAX AUTO TECH LTD,Information Technology,Cash Only,20260925,2079.6,2106.0,2053.2,2106.0,2053.2,52.80000000000018,2.60509177027828,Wide,Bearish,Below CPR,False,False,0.7222222222222222,54,1399409894.8000002,False,False,Overlapping,True,Neutral,False,None,158.95000000000002,1605.2160000000001,,0.33217993079584884,1.0226541784632235,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LUMINO,20260925,112.19,116.64,104.0,105.26,6862741089.78,LUMINO INDUSTRIES LIMITED,Diversified,Cash Only,20260925,108.63333333333333,110.32,106.94666666666666,110.32,106.94666666666666,3.373333333333335,3.204762809550955,Wide,Bearish,Below CPR,False,False,0.75,4,10598555216.63,False,False,Overlapping,False,Neutral,False,None,,,,,0.6475166614230399,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LUPIN,20260925,2084.0,2135.0,2077.5,2092.0,5556293346.0,LUPIN LIMITED,Healthcare,F&O + Cash,20260925,2101.5,2106.25,2096.75,2106.25,2096.75,9.5,0.4541108986615679,Moderate,Bearish,Below CPR,False,False,0.4074074074074074,54,9250372247.45,False,False,Higher,True,Neutral,False,None,98.31428571428579,2218.7960000000003,,0.09662888695146753,0.6006561895421747,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LUXIND,20260925,1150.0,1247.9,1128.0,1174.7,595566823.1999999,LUX INDUSTRIES LIMITED,Diversified,Cash Only,20260925,1183.5333333333335,1187.95,1179.116666666667,1187.95,1179.116666666667,8.83333333333303,0.7519650407195906,Wide,Bearish,Below CPR,False,False,0.37037037037037035,54,173864223.45,True,False,Higher,True,Neutral,False,None,83.95714285714291,1172.9569999999999,,0.10521240995972635,3.4254708149964705,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LXCHEM,20260925,178.0,189.0,177.1,181.42,1190919705.24,LAXMI ORGANIC INDUS LTD,Chemicals & Fertilizers,Cash Only,20260925,182.50666666666666,183.05,181.9633333333333,183.05,181.9633333333333,1.0866666666667015,0.5989784294271313,Moderate,Bearish,Below CPR,False,False,0.2037037037037037,54,464086469.305,True,False,Higher,True,Neutral,True,None,15.41285714285714,159.109,,0.07050390830166756,2.566159075965909,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
LYKALABS,20260925,84.0,88.0,83.05,85.85,13547078.98,LYKA LABS LTD.,Healthcare & Pharma,Cash Only,20260925,85.63333333333333,85.525,85.74166666666665,85.74166666666665,85.525,0.21666666666664014,0.2523781789943392,Moderate,Bullish,Above CPR,False,False,0.11904761904761904,42,12435025.915,True,True,Higher,True,Neutral,True,None,7.770714285714285,,,0.027882464687314663,1.0894290910691682,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
M&M,20260925,3065.0,3093.7,2965.0,3035.0,28344616715.1,MAHINDRA & MAHINDRA LTD,Automobile and Auto Components,F&O + Cash,20260925,3031.2333333333336,3029.35,3033.1166666666672,3033.1166666666672,3029.35,3.7666666666673336,0.12410763316861066,Narrow,Bullish,Above CPR,True,False,0.14814814814814814,54,37830298293.3,True,False,Lower,True,Neutral,True,None,145.6428571428571,3345.17,,0.025862350825572675,0.749257023969066,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
M&MFIN,20260925,351.05,357.0,330.2,333.1,2399322187.3,M&M FIN. SERVICES LTD,Financial Services,Cash Only,20260925,340.1,343.6,336.6,343.6,336.6,7.0,2.1014710297208046,Wide,Bearish,Below CPR,False,False,0.7777777777777778,54,3396296083.8,False,False,Lower,True,Neutral,False,None,29.235714285714288,340.943,,0.23943317859760566,0.706452596622695,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
MAANALU,20260925,104.77,108.45,99.85,100.18,42710331.68,MAAN ALUMINIUM LIMITED,Diversified,Cash Only,20260925,102.82666666666667,104.15,101.50333333333333,104.15,101.50333333333333,2.6466666666666754,2.641911226459049,Wide,Bearish,Below CPR,False,False,0.8,40,64756873.985,False,False,Lower,True,Neutral,False,None,9.695000000000002,,,0.27299295169331356,0.6595490030895135,False,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
MACPOWER,20260925,2111.0,2175.0,1817.7,2062.5,873708256.6999999,MACPOWER CNC MACHINES LTD,Power & Utilities,Cash Only,20260925,2018.3999999999999,1996.35,2040.4499999999998,2040.4499999999998,1996.35,44.09999999999991,2.1381818181818137,Wide,Bullish,Above CPR,False,False,0.6296296296296297,54,92120970.0,False,False,Inside,True,Neutral,False,None,231.22857142857146,1155.739,,0.19072037563326288,9.484357977342183,True,False,No setup,0.0,None,Week 28 Sep – 02 Oct 2026,Weekly,0,0,0,0
