TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-02,2026-09-02,CM,NSE,STK,19036,INE371C01013,PODDARMENT,EQ,,,,,PODDAR PIGMENTS LIMITED,256.05,257.95,250.3,253.9,250.6,256.2,,253.84,,,2199,555148.25,99,F1,1,,,,,,Cash Only,Diversified,False,254.04999999999998,254.125,253.97499999999997,254.125,253.97499999999997,0.1500000000000341,0.05907837731391654,Narrow,Bearish,Below CPR,False,True,0.6333333333333333,60,968470.175,False,False,Higher,True,Risk Off,False,None,9.310714285714283,250.93899999999996,252.65220000000002,0.016110471806678007,0.5732218341158518,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,759265,INE976I01016,TATACAP,EQ,,,,,TATA CAPITAL LIMITED,365.0,367.65,361.2,364.75,363.5,367.85,,364.75,,,695696,253610594.15,18343,F1,1,,,,,,Cash Only,Financial Services,True,364.5333333333333,364.42499999999995,364.64166666666665,364.64166666666665,364.42499999999995,0.21666666666669698,0.05940141649532474,Narrow,Bullish,Above CPR,True,False,0.4,60,517662452.45,False,False,Lower,True,Risk Off,False,Bearish Virgin,6.624999999999996,360.589,341.6114999999999,0.03270440251572787,0.4899149879418689,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,7048,INE782E01017,HESTERBIO,EQ,,,,,HESTER BIOSCIENCES LTD,2189.5,2210.9,2146.0,2176.5,2170.2,2200.5,,2177.01,,,7011,15253557.8,915,F1,1,,,,,,Cash Only,Healthcare & Pharma,False,2177.7999999999997,2178.45,2177.1499999999996,2178.45,2177.1499999999996,1.300000000000182,0.05972892258213563,Narrow,Bearish,Below CPR,False,True,0.8166666666666667,60,14584524.3,False,False,Lower,True,Risk Off,False,Bearish Virgin,69.15714285714292,2357.576,2069.8869999999997,0.018797769055982783,1.045872836592963,False,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,25634,INE122M01019,ESSARSHPNG,EQ,,,,,ESSAR SHIPPING LTD,16.99,16.99,16.5,16.73,16.79,16.83,,16.73,,,147217,2462990.65,552,F1,1,,,,,,Cash Only,Diversified,False,16.74,16.744999999999997,16.735,16.744999999999997,16.735,0.00999999999999801,0.05977286312013155,Narrow,Bearish,Below CPR,False,True,0.8833333333333333,60,3077685.355,False,False,Inside,True,Risk Off,False,None,1.1378571428571427,20.019,22.494,0.008788449466413821,0.8002737011431761,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,1442,INE058A01010,SANOFI,EQ,,,,,SANOFI INDIA LIMITED,3155.0,3186.0,3134.5,3157.4,3169.9,3155.0,,3164.04,,,13872,43943960.5,4313,F1,1,,,,,,Cash Only,Healthcare & Pharma,False,3159.2999999999997,3160.25,3158.3499999999995,3160.25,3158.3499999999995,1.9000000000005457,0.06017609425478386,Narrow,Bearish,Below CPR,False,True,0.25,60,59714310.0,False,False,Higher,True,Risk Off,True,None,67.23571428571434,3338.3559999999998,3325.9380000000006,0.028258791033684925,0.7359033454460079,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,20621,INE932A01024,PENIND,EQ,,,,,PENNAR INDUSTRIES LTD,165.0,168.95,163.15,165.9,166.21,165.66,,165.99,,,360595,60072454.43,6215,F1,1,,,,,,Cash Only,Diversified,False,166.0,166.05,165.95,166.05,165.95,0.10000000000002274,0.060277275467162585,Narrow,Bearish,Below CPR,False,True,0.7666666666666667,60,53973366.46,False,False,Higher,True,Risk Off,False,None,6.532857142857144,164.3748,163.263,0.015307238136893922,1.1130018075585497,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,765160,INE555C01029,SHIVACEM,EQ,,,,,SHIVA CEMENT LTD.,16.39,16.39,15.62,15.99,15.9,16.04,,15.95,,,41292,659791.09,172,F1,1,,,,,,Cash Only,Diversified,False,16.0,16.005,15.995000000000001,16.005,15.995000000000001,0.00999999999999801,0.06253908692931838,Narrow,Bearish,Below CPR,False,True,0.5833333333333334,12,732363.135,False,False,Lower,False,Risk Off,False,None,,,,,0.9009070206681006,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,24610,INE005B01027,AVANTEL,EQ,,,,,AVANTEL LIMITED,156.67,157.82,155.5,156.81,157.35,156.67,,156.81,,,611755,95851153.51,6094,F1,1,,,,,,Cash Only,Diversified,False,156.71,156.66,156.76000000000002,156.76000000000002,156.66,0.10000000000002274,0.06377144314777293,Narrow,Bullish,Above CPR,True,False,0.8666666666666667,60,215486668.5,False,False,Lower,True,Risk Off,False,Bearish Virgin,3.9664285714285774,167.28280000000004,164.6042,0.02521159733477969,0.4448124525624656,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,-2,-2
2026-09-02,2026-09-02,CM,NSE,STK,759057,INE13B501022,SAATVIKGL,EQ,,,,,SAATVIK GREEN ENERGY LTD,416.6,421.15,412.55,417.25,417.0,420.5,,417.22,,,32529,13563197.1,1403,F1,1,,,,,,Cash Only,Diversified,False,416.98333333333335,416.85,417.1166666666667,417.1166666666667,416.85,0.2666666666666515,0.06391052526462589,Narrow,Bullish,Above CPR,True,False,0.65,60,38611764.525000006,False,False,Inside,True,Risk Off,False,None,17.121428571428567,437.64799999999997,449.68449999999996,0.015575024335974644,0.3512711026510643,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,19440,INE075B01020,SICALLOG,BE,,,,,SICAL LOGISTICS LIMITED,103.5,103.7,103.5,103.7,103.7,98.77,,103.57,,,24246,2513957.6,58,F1,1,,,,,,Cash Only,Diversified,False,103.63333333333333,103.6,103.66666666666666,103.66666666666666,103.6,0.06666666666666288,0.06428801028607799,Narrow,Bullish,Above CPR,True,False,0.4166666666666667,24,4896804.335,False,False,Lower,True,Risk Off,False,Bearish Virgin,6.942142857142859,,,0.009603182769145797,0.5133873906358564,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,5449,INE488A01050,CHEMPLASTS,EQ,,,,,CHEMPLAST SANMAR LIMITED,171.13,172.38,167.61,169.83,170.5,170.35,,169.83,,,128382,21801102.16,3938,F1,1,,,,,,Cash Only,Chemicals & Fertilizers,False,169.94000000000003,169.995,169.88500000000005,169.995,169.88500000000005,0.1099999999999568,0.06477065300592169,Narrow,Bearish,Below CPR,False,True,0.7833333333333333,60,46458034.83,False,False,Lower,True,Risk Off,False,Bearish Virgin,6.603571428571434,192.8568,209.2937,0.01665765278528279,0.469264406894845,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,13870,INE529I01021,KUANTUM,EQ,,,,,KUANTUM PAPERS LIMITED,71.81,72.25,70.35,71.23,70.7,71.62,,71.37,,,59962,4266108.25,1088,F1,1,,,,,,Cash Only,Diversified,False,71.27666666666666,71.3,71.25333333333332,71.3,71.25333333333332,0.04666666666668107,0.0655154663297502,Narrow,Bearish,Below CPR,False,True,0.18333333333333332,60,5909507.45,False,False,Lower,True,Risk Off,True,None,2.8407142857142875,77.3062,77.8353,0.01642779314391588,0.7219058925122431,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,761581,INE05HV01027,CMPDI,EQ,,,,,CENTRAL MINE P N D INST L,222.0,226.3,219.2,222.97,223.0,222.68,,222.97,,,906471,202406615.2,13911,F1,1,,,,,,Cash Only,Diversified,False,222.82333333333335,222.75,222.8966666666667,222.8966666666667,222.75,0.1466666666667038,0.06577865482652545,Narrow,Bullish,Above CPR,True,False,0.7666666666666667,60,589689832.37,False,False,Lower,True,Risk Off,False,Bearish Virgin,8.16857142857143,248.9966,232.8365,0.01795499591932365,0.3432425049394446,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,1394,INE030A01027,HINDUNILVR,EQ,,,,,HINDUSTAN UNILEVER LTD.,1983.0,1983.8,1962.3,1975.0,1975.0,1994.8,,1975.01,,,1497019,2948008757.1,60321,F1,1,,,,,,F&O + Cash,Fast Moving Consumer Goods,True,1973.7,1973.05,1974.3500000000001,1974.3500000000001,1973.05,1.300000000000182,0.0658227848101358,Narrow,Bullish,Above CPR,True,False,0.23333333333333334,60,2690693630.6,False,False,Overlapping,True,Risk Off,True,None,27.77142857142855,2103.01,2159.415,0.04681069958848395,1.0956315217658656,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,17764,INE056I01025,REFEX,EQ,,,,,REFEX INDUSTRIES LIMITED,277.0,282.45,273.0,277.45,278.0,277.6,,277.44,,,212725,59030510.4,5716,F1,1,,,,,,Cash Only,Diversified,False,277.6333333333334,277.725,277.54166666666674,277.725,277.54166666666674,0.18333333333328028,0.0660779720069491,Narrow,Bearish,Below CPR,False,True,0.8,60,162027033.0,False,False,Lower,True,Risk Off,False,Bearish Virgin,8.89642857142856,315.571,297.70459999999997,0.020607520406791868,0.36432507160703237,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,18889,INE907A01026,KSL,EQ,,,,,KALYANI STEELS LIMITED,906.0,919.0,891.4,904.3,906.3,900.0,,904.31,,,110343,99950981.6,6382,F1,1,,,,,,Cash Only,Diversified,False,904.9,905.2,904.5999999999999,905.2,904.5999999999999,0.6000000000001364,0.06634966272256292,Narrow,Bearish,Below CPR,False,True,0.6333333333333333,60,31705359.975,True,False,Inside,True,Risk Off,False,None,41.91428571428572,881.1320000000001,844.3005,0.014314928425361128,3.1524947730860764,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,762727,INE586E01020,IWP,EQ,,,,,INDIAN WOOD PRODUCTS CO L,34.49,35.5,34.49,34.96,35.48,34.49,,34.79,,,2965,104276.1,57,F1,1,,,,,,Cash Only,Diversified,False,34.98333333333334,34.995000000000005,34.97166666666668,34.995000000000005,34.97166666666668,0.023333333333326323,0.06674294431729497,Narrow,Bearish,Below CPR,False,True,0.9666666666666667,60,142962.2,False,False,Higher,True,Risk Off,False,None,1.9471428571428564,33.4812,,0.011983370017115504,0.729396301959539,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,2837,INE625B01014,RANASUG,EQ,,,,,RANA SUGARS LTD.,14.78,15.13,14.7,14.9,14.89,14.94,,14.9,,,193282,2893718.6,637,F1,1,,,,,,Cash Only,Diversified,False,14.909999999999998,14.915,14.904999999999998,14.915,14.904999999999998,0.010000000000001563,0.06711409395974204,Narrow,Bearish,Below CPR,False,True,1.0,60,2568014.31,False,False,Lower,True,Risk Off,False,Bearish Virgin,1.022142857142857,12.8932,13.026,0.009783368273935842,1.1268311818714125,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,21399,INE335W01016,GANGESSECU,EQ,,,,,GANGES SECURITIES LIMITED,118.1,119.8,115.7,117.87,118.0,118.03,,117.87,,,1435,169540.08,30,F1,1,,,,,,Cash Only,Diversified,False,117.79,117.75,117.83000000000001,117.83000000000001,117.75,0.0800000000000125,0.06787138372784636,Narrow,Bullish,Above CPR,True,False,0.45,60,171596.08500000002,False,False,Higher,True,Risk Off,False,None,4.104285714285717,118.4244,121.4955,0.019491820396800807,0.9880183455234423,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,761270,INE598D01035,ALGOQUANT,EQ,,,,,ALGOQUANT FINTECH LIMITED,63.0,64.9,62.57,63.8,63.84,63.02,,63.82,,,1328784,84433130.55,5782,F1,1,,,,,,Cash Only,Diversified,False,63.75666666666666,63.735,63.77833333333332,63.77833333333332,63.735,0.043333333333322344,0.06792058516194725,Narrow,Bullish,Above CPR,True,False,0.7833333333333333,60,72768813.875,False,False,Inside,True,Risk Off,False,None,2.5907142857142844,63.7076,60.2066,0.016726403823173783,1.1602927965135805,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,14203,INE703H01016,HUBTOWN,EQ,,,,,HUBTOWN LIMITED,180.04,183.71,177.12,180.6,181.3,180.33,,180.59,,,369887,66401400.97,4317,F1,1,,,,,,Cash Only,Diversified,False,180.4766666666667,180.41500000000002,180.53833333333336,180.53833333333336,180.41500000000002,0.12333333333333485,0.06829088224437145,Narrow,Bullish,Above CPR,True,False,0.2,60,87072462.64,False,False,Lower,True,Risk Off,True,None,7.994999999999998,195.40259999999998,200.63490000000002,0.015426308109235131,0.7625993219525184,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,760277,INE537F01012,MODINATUR,EQ,,,,,MODI NATURALS LIMITED,338.8,344.9,336.0,340.8,344.8,338.8,,341.35,,,4439,1515163.3,163,F1,1,,,,,,Cash Only,Diversified,False,340.56666666666666,340.45,340.68333333333334,340.68333333333334,340.45,0.2333333333333485,0.06846635367762573,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,60,2742000.2,True,True,Lower,True,Risk Off,True,None,44.410714285714285,354.59299999999996,342.81,0.005253987401153002,0.5525759261432585,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,11932,INE139R01012,FUSION,EQ,,,,,FUSION FINANCE LIMITED,194.65,196.11,191.13,193.42,193.6,194.65,,193.4,,,206791,39837953.37,4410,F1,1,,,,,,Cash Only,Diversified,False,193.5533333333333,193.62,193.48666666666662,193.62,193.48666666666662,0.1333333333333826,0.06893461551720742,Narrow,Bearish,Below CPR,False,True,0.8,60,126177604.99000001,False,False,Lower,True,Risk Off,False,Bearish Virgin,8.057142857142853,209.32559999999998,195.24989999999997,0.01654846335698012,0.3157291927767791,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,6278,INE646B01010,MEDICAMEQ,EQ,,,,,MEDICAMEN BIOTECH LIMITED,268.0,270.9,259.05,265.25,266.0,267.4,,265.14,,,74789,19723236.45,1645,F1,1,,,,,,Cash Only,Healthcare & Pharma,False,265.06666666666666,264.975,265.1583333333333,265.1583333333333,264.975,0.18333333333328028,0.06911718504553452,Narrow,Bullish,Above CPR,True,False,0.35,60,4829660.29,True,False,Higher,True,Risk Off,False,None,14.111428571428567,241.67280000000002,249.56879999999998,0.012991833704524827,4.083773032823391,True,True,No setup,0.0,None,Ready,80,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (4.1x volume). Coiling inside band (₹264.98 - ₹265.16), closed above Central Pivot (₹265.07). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹264.98).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,1174,INE113A01013,GNFC,EQ,,,,,GUJ NAR VAL FER & CHEM L,573.2,583.5,571.6,576.95,581.0,576.0,,576.97,,,610680,351684887.8,24415,F1,1,,,,,,Cash Only,Diversified,False,577.35,577.55,577.1500000000001,577.55,577.1500000000001,0.3999999999998636,0.06933009792873968,Narrow,Bearish,Below CPR,False,True,0.38333333333333336,60,189717874.4,False,False,Higher,True,Risk Off,False,None,16.15357142857143,539.632,518.871,0.02476232588988764,1.853725638199539,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,14074,INE266F01018,APTECHT,BE,,,,,APTECH LIMITED,91.41,92.75,89.0,90.78,91.0,91.41,,90.74,,,42019,3817385.34,421,F1,1,,,,,,Cash Only,Information Technology,False,90.84333333333332,90.875,90.81166666666664,90.875,90.81166666666664,0.063333333333361,0.06976573400898986,Narrow,Bearish,Below CPR,False,True,0.45,60,33865266.7,False,False,Lower,True,Risk Off,False,Bearish Virgin,8.379285714285713,101.546,92.35610000000001,0.00755832125707147,0.11272273074996925,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,757614,INE0H9P01028,ARIS,EQ,,,,,ARISINFRA SOLUTIONS LTD,130.99,131.03,125.86,128.31,128.35,131.68,,128.31,,,897946,114847782.8,9775,F1,1,,,,,,Cash Only,Diversified,False,128.4,128.445,128.35500000000002,128.445,128.35500000000002,0.08999999999997499,0.0701426233340932,Narrow,Bearish,Below CPR,False,True,0.9666666666666667,60,79966161.095,False,False,Lower,True,Risk Off,False,Bearish Virgin,6.53928571428571,125.2554,125.29610000000001,0.013762971054065,1.4362047799638717,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,17939,INE531E01026,HINDCOPPER,EQ,,,,,HINDUSTAN COPPER LTD,521.25,524.55,516.25,520.95,521.85,526.65,,520.96,,,6616530,3440496796.25,82167,F1,1,,,,,,Cash Only,Metals & Mining,True,520.5833333333334,520.4,520.7666666666668,520.7666666666668,520.4,0.36666666666678793,0.07038423393162259,Narrow,Bullish,Above CPR,True,False,0.1,60,1987012007.675,True,True,Lower,True,Risk Off,True,Bearish Virgin,25.44285714285714,512.69,528.4315,0.014411379374887793,1.731492705107364,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,7200,INE217L01019,SHRIRAMPPS,EQ,,,,,SHRIRAM PROPERTIES LTD,76.0,76.41,75.11,75.68,76.25,76.13,,75.68,,,245690,18554067.76,2492,F1,1,,,,,,Cash Only,Diversified,False,75.73333333333333,75.75999999999999,75.70666666666668,75.75999999999999,75.70666666666668,0.05333333333331325,0.07047216349539276,Narrow,Bearish,Below CPR,False,True,0.6666666666666666,60,37249395.265,False,False,Lower,True,Risk Off,False,Bearish Virgin,2.592857142857144,84.3424,85.2723,0.020569329660230996,0.49810386525747535,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,11723,INE019A01038,JSWSTEEL,EQ,,,,,JSW STEEL LIMITED,1308.1,1309.8,1299.4,1306.0,1306.0,1313.5,,1306.0,,,1562597,2036025220.8,37710,F1,1,,,,,,F&O + Cash,Metals & Mining,True,1305.0666666666666,1304.6,1305.5333333333333,1305.5333333333333,1304.6,0.933333333333394,0.07146503318019862,Narrow,Bullish,Above CPR,True,False,0.38333333333333336,60,1852759600.85,False,False,Lower,True,Risk Off,False,Bearish Virgin,24.671428571428578,1268.15,1270.683,0.03783053464582372,1.0989149482026284,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,1797,INE01BK01022,AWHCL,EQ,,,,,ANTONY WASTE HDG CELL LTD,375.0,375.0,370.1,372.95,373.95,377.35,,372.96,,,63740,23766819.85,3428,F1,1,,,,,,Cash Only,Diversified,False,372.68333333333334,372.55,372.81666666666666,372.81666666666666,372.55,0.2666666666666515,0.07150198864905524,Narrow,Bullish,Above CPR,True,False,0.5666666666666667,60,30507322.575,False,False,Lower,True,Risk Off,False,Bearish Virgin,9.214285714285706,428.481,455.9525,0.028940568475450575,0.7790529565998796,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,25780,INE702C01027,APLAPOLLO,EQ,,,,,APL APOLLO TUBES LTD,2219.2,2228.5,2186.7,2210.0,2210.0,2234.0,,2210.01,,,786402,1734884667.5,26484,F1,1,,,,,,F&O + Cash,Capital Goods,True,2208.4,2207.6,2209.2000000000003,2209.2000000000003,2207.6,1.6000000000003638,0.07239819004526532,Narrow,Bullish,Above CPR,True,False,0.13333333333333333,60,967365121.3499999,True,False,Lower,True,Risk Off,True,None,50.785714285714285,1934.6219999999998,1922.0910000000001,0.03150492264417031,1.7934124656870958,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,759093,INE1B3L01017,SHRINGARMS,EQ,,,,,SHRINGAR HOU OF MANGALS L,215.97,218.39,213.6,216.23,215.15,215.97,,216.23,,,144996,31395207.41,1870,F1,1,,,,,,Cash Only,Diversified,False,216.07333333333335,215.995,216.1516666666667,216.1516666666667,215.995,0.1566666666666947,0.07245371440905272,Narrow,Bullish,Above CPR,True,False,0.7333333333333333,60,128681456.025,False,False,Lower,True,Risk Off,False,Bearish Virgin,6.586428571428568,224.636,215.7866,0.02378628492933225,0.24397615926805022,False,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,23740,INE673O01025,TBOTEK,EQ,,,,,TBO TEK LIMITED,1724.0,1729.0,1667.3,1700.0,1700.0,1722.4,,1700.01,,,156687,267231222.0,18286,F1,1,,,,,,Cash Only,Consumer Services,True,1698.7666666666667,1698.15,1699.3833333333332,1699.3833333333332,1698.15,1.2333333333331211,0.07254901960783065,Narrow,Bullish,Above CPR,True,False,0.25,60,229485087.05,True,True,Lower,True,Risk Off,True,None,59.3142857142857,1561.7319999999997,1408.621,0.02079319203596303,1.1644818643129342,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
