SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
CGPOWER,20260828,867.0,898.75,865.05,889.0,10173803778.65,CG POWER AND IND SOL LTD,Capital Goods,F&O + Cash,20260828,900.0,860.2,867.0,875.7333333333332,880.1,871.3666666666664,880.1,871.3666666666664,8.733333333333576,1.0073048827374367,Wide,Bearish,Above CPR,False,False,0.4716981132075472,53,10412644041.05,False,False,Lower,True,Risk Off,False,None,58.9392857142857,766.0880000000001,,0.14817507927851917,0.9770624769791021,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CGVAK,20260828,156.93,156.93,146.93,149.7,2376906.69,C G V A K SOFTWARE & EX L,Diversified,Cash Only,20260828,163.7,127.0,156.93,149.21,145.35,153.07000000000002,153.07000000000002,145.35,7.720000000000027,4.91939081118972,Wide,Bullish,Inside CPR,False,False,0.75,2,2594435.4899999998,False,False,Inside,False,Risk Off,False,None,,,,,0.9161556335324414,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CHALET,20260828,861.9,925.1,851.5,901.2,1939674351.65,CHALET HOTELS LIMITED,Consumer Services,Cash Only,20260828,867.2,817.4,861.95,848.85,842.3,855.4000000000001,855.4000000000001,842.3,13.100000000000136,1.5198097337432723,Wide,Bullish,Above CPR,False,False,0.7358490566037735,53,540192269.55,False,False,Higher,True,Risk Off,False,Bullish Virgin,54.60000000000001,845.84,,0.23992673992674238,3.590711050466939,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CHAMBLFERT,20260828,431.6,446.9,421.1,421.55,1844158770.85,CHAMBAL FERTILIZERS LTD,Chemicals,Cash Only,20260828,446.95,429.6,431.15,435.8999999999999,438.275,433.52499999999986,438.275,433.52499999999986,4.750000000000114,1.1017047431288678,Wide,Bearish,Below CPR,False,False,0.6792452830188679,53,1599219022.7,False,False,Lower,True,Risk Off,False,None,24.43214285714285,457.26599999999996,,0.19441602104955888,1.1531621026721295,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CHEMBOND,20260828,172.63,184.0,166.51,174.48,4686489.43,CHEMBOND MATERIALTECH LTD,Chemicals & Fertilizers,Cash Only,20260828,195.0,163.0,172.63,176.87666666666667,179.0,174.75333333333333,179.0,174.75333333333333,4.24666666666667,2.459981849427486,Wide,Bearish,Below CPR,False,False,0.7692307692307693,39,7841222.86,False,False,Lower,True,Risk Off,False,Bearish Virgin,20.593571428571433,,,0.20621321956690147,0.5976732856181057,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CHEMCRUX,20260828,82.15,88.1,82.15,84.46,1313640.26,CHEMCRUX ENTERPRISES LTD.,Chemicals & Fertilizers,Cash Only,20260828,89.29,80.0,84.34,84.54333333333334,84.64500000000001,84.44166666666666,84.64500000000001,84.44166666666666,0.20333333333334735,0.2410876610544787,Narrow,Bearish,Inside CPR,False,False,0.75,2,1424140.81,False,False,Inside,False,Risk Off,False,None,,,,,0.922408971624091,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CHEMFAB,20260828,356.75,380.0,347.75,369.75,7677536.0,CHEMFAB ALKALIS LIMITED,Chemicals & Fertilizers,Cash Only,20260828,382.4,354.45,356.75,364.5333333333333,368.42499999999995,360.64166666666665,368.42499999999995,360.64166666666665,7.783333333333303,2.181733239897212,Wide,Bearish,Above CPR,False,False,0.775,40,18423508.875,False,False,Lower,True,Risk Off,False,Bearish Virgin,47.225,,,0.16481383448032405,0.4167249600546031,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CHEMPLASTS,20260828,179.5,188.5,174.0,182.68,278958626.27,CHEMPLAST SANMAR LIMITED,Chemicals & Fertilizers,Cash Only,20260828,185.58,174.5,176.89,178.99,180.04000000000002,177.94,180.04000000000002,177.94,2.1000000000000227,1.187178472497045,Wide,Bearish,Above CPR,False,False,0.39622641509433965,53,230094170.15,True,False,Overlapping,True,Risk Off,False,None,20.155714285714286,264.8266,,0.1041888156495865,1.2123672063839988,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CHENNPETRO,20260828,1405.0,1452.0,1333.2,1341.1,5831514783.900001,CHENNAI PETROLEUM CORP LT,Oil Gas & Consumable Fuels,Cash Only,20260828,1489.7,1309.1,1393.5,1397.4333333333334,1399.4,1395.4666666666667,1399.4,1395.4666666666667,3.933333333333394,0.28226288721445236,Moderate,Bearish,Below CPR,False,False,0.07547169811320754,53,7353514418.85,True,True,Higher,True,Risk Off,True,None,132.4357142857143,1001.6659999999999,,0.029699944267659515,0.7930241856807263,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CHEVIOT,20260828,1179.0,1179.0,1134.0,1141.6,5459438.6,CHEVIOT COMPANY LIMITED,Diversified,Cash Only,20260828,1204.1,1139.0,1166.2,1169.7666666666667,1171.55,1167.9833333333333,1171.55,1167.9833333333333,3.566666666666606,0.3058366203624255,Moderate,Bearish,Below CPR,False,False,0.22641509433962265,53,8953092.0,False,False,Inside,True,Risk Off,True,None,70.5714285714286,1095.285,,0.05053981106612598,0.6097824751493673,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CHOICEIN,20260828,809.0,811.75,773.5,786.4,1355427713.85,CHOICE INTERNATIONAL LTD,Financial Services,Cash Only,20260828,819.0,795.35,808.6,807.65,807.175,808.125,808.125,807.175,0.9500000000000455,0.11748701459312955,Narrow,Bullish,Below CPR,False,False,0.05660377358490566,53,2059910828.3,True,True,Lower,True,Risk Off,True,Bearish Virgin,43.08571428571429,756.625,,0.02204907161803819,0.6580031015073624,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CHOLAFIN,20260828,1856.3,1925.0,1821.1,1862.9,8203381970.0,CHOLAMANDALAM IN & FIN CO,Financial Services,F&O + Cash,20260828,1907.0,1853.1,1862.9,1874.3333333333333,1880.05,1868.6166666666666,1880.05,1868.6166666666666,11.433333333333394,0.6137384364879164,Moderate,Bearish,Below CPR,False,False,0.32075471698113206,53,12223591897.8,False,False,Lower,True,Risk Off,False,None,106.67857142857143,1667.016,,0.10717553844437061,0.6711105899630405,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CHOLAHLDNG,20260828,1569.9,1571.1,1491.7,1498.8,845849177.7,CHOLAMANDALAM FIN HOL LTD,Financial Services,Cash Only,20260828,1610.0,1540.7,1561.8,1570.8333333333333,1575.35,1566.3166666666666,1575.35,1566.3166666666666,9.033333333333303,0.5783924531523437,Moderate,Bearish,Below CPR,False,False,0.22641509433962265,53,1416119711.8,False,False,Overlapping,True,Risk Off,True,None,109.90000000000002,1692.274,,0.08219593569912012,0.5973006170677894,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CIEINDIA,20260828,401.1,403.1,389.0,389.95,514488436.9,CIE AUTOMOTIVE INDIA LTD,Automobile and Auto Components,Cash Only,20260828,412.4,400.0,401.05,404.48333333333335,406.2,402.7666666666667,406.2,402.7666666666667,3.4333333333332803,0.8560861073016531,Wide,Bearish,Below CPR,False,False,0.5094339622641509,53,521284316.5,False,False,Lower,True,Risk Off,False,Bearish Virgin,25.26071428571429,436.911,,0.13591592440736863,0.9869631995728764,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CIFL,20260828,20.33,21.78,20.04,20.72,3488787.8200000003,CAPITAL INDIA FINANCE LTD,Diversified,Cash Only,20260828,21.36,20.02,20.32,20.566666666666666,20.689999999999998,20.443333333333335,20.689999999999998,20.443333333333335,0.2466666666666626,1.2139107611548354,Wide,Bearish,Above CPR,False,False,0.39622641509433965,53,28555151.83,False,False,Lower,True,Risk Off,False,None,2.0821428571428573,29.176199999999998,,0.11846769582618442,0.12217717632076062,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CINELINE,20260828,89.5,91.46,87.9,87.98,10633093.98,CINELINE INDIA LIMITED,Diversified,Cash Only,20260828,89.99,85.01,88.03,87.67666666666666,87.5,87.85333333333332,87.85333333333332,87.5,0.3533333333333246,0.40137831799764245,Moderate,Bullish,Above CPR,False,False,0.20754716981132076,53,6793626.85,False,False,Lower,True,Risk Off,True,None,5.7071428571428555,84.77960000000002,,0.061910721735501203,1.5651572002368663,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CINEVISTA,20260828,14.35,14.95,13.98,14.41,750604.6799999999,CINEVISTA LIMITED,Diversified,Cash Only,20260828,15.38,13.8,14.21,14.463333333333333,14.59,14.336666666666666,14.59,14.336666666666666,0.25333333333333385,1.7827820783485844,Wide,Bearish,Inside CPR,False,False,0.673469387755102,49,1686969.87,False,False,Lower,True,Risk Off,False,None,1.3699999999999994,,,0.1849148418491489,0.44494255253059134,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CIPLA,20260828,1428.0,1442.3,1401.1,1423.5,5458930046.8,CIPLA LTD,Healthcare,F&O + Cash,20260828,1449.0,1408.6,1432.2,1429.9333333333334,1428.8,1431.0666666666668,1431.0666666666668,1428.8,2.266666666666879,0.15826467439372147,Narrow,Bullish,Below CPR,False,False,0.18867924528301888,53,8828839548.7,False,False,Lower,True,Risk Off,True,Bearish Virgin,58.96428571428573,1417.1640000000002,,0.03844134867757274,0.6183066321104225,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CLEAN,20260828,826.8,848.9,816.05,836.45,919604560.3,CLEAN SCIENCE & TECH LTD,Chemicals,Cash Only,20260828,848.9,815.0,825.5,829.8000000000001,831.95,827.6500000000001,831.95,827.6500000000001,4.2999999999999545,0.520896426408232,Moderate,Bearish,Above CPR,False,False,0.24528301886792453,53,1023009589.8,False,False,Higher,True,Risk Off,True,None,49.232142857142854,842.791,,0.08734131302139915,0.8989207622968463,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CLEANMAX,20260828,1266.9,1283.5,1171.0,1250.9,1671130220.3,CLEAN MAX ENVIRO EN SOL L,Diversified,Cash Only,20260828,1275.0,1191.1,1266.9,1244.3333333333333,1233.05,1255.6166666666666,1255.6166666666666,1233.05,22.566666666666606,1.7812508222169552,Wide,Bullish,Inside CPR,False,False,0.46153846153846156,26,1198335939.3,False,False,Lower,True,Risk Off,False,None,142.82857142857145,,,0.1579982663199302,1.394542352853224,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CLSEL,20260828,288.9,324.8,288.9,293.05,1248021486.8999999,CHAMAN LAL SETIA EXP LTD,Diversified,Cash Only,20260828,294.8,275.95,288.35,286.3666666666667,285.375,287.35833333333335,287.35833333333335,285.375,1.9833333333333485,0.6878215132073343,Moderate,Bullish,Above CPR,False,False,0.2830188679245283,53,77499313.0,False,False,Higher,True,Risk Off,False,Bullish Virgin,24.210714285714282,269.5584,,0.08191965383291601,16.10364580780219,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CMLL,20260828,532.65,554.9,504.3,509.8,815632592.65,CALIBER MINING AND LOG L,Diversified,Cash Only,20260828,539.0,498.25,529.65,522.3000000000001,518.625,525.9750000000001,525.9750000000001,518.625,7.350000000000136,1.3877088643444042,Wide,Bullish,Below CPR,False,False,0.16666666666666666,6,3668322523.95,True,False,Lower,False,Risk Off,False,None,,,,,0.22234484217918163,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CMPDI,20260828,234.3,240.25,228.78,230.97,1004172551.26,CENTRAL MINE P N D INST L,Diversified,Cash Only,20260828,247.5,224.96,233.66,235.37333333333333,236.23000000000002,234.51666666666665,236.23000000000002,234.51666666666665,1.7133333333333667,0.7332591514736655,Moderate,Bearish,Below CPR,False,False,0.2727272727272727,22,4331063448.56,False,False,Lower,True,Risk Off,False,None,23.432142857142853,,,0.07311893512168004,0.23185357665306636,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CMRGREEN,20260828,215.05,226.8,213.6,225.11,751052217.09,CMR GREEN TECHNOLOGIES L,Diversified,Cash Only,20260828,220.01,205.25,212.87,212.71,212.63,212.79000000000002,212.79000000000002,212.63,0.160000000000025,0.0751632451731221,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,12,1071891904.895,True,True,Lower,True,Risk Off,True,None,,,,,0.7006790644282096,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CMSINFO,20260828,248.35,251.4,239.0,242.55,903166832.55,CMS INFO SYSTEMS LIMITED,Information Technology,Cash Only,20260828,264.85,240.5,247.0,250.78333333333333,252.675,248.89166666666665,252.675,248.89166666666665,3.78333333333336,1.5317139001349633,Wide,Bearish,Below CPR,False,False,0.7358490566037735,53,778313474.9,False,False,Lower,True,Risk Off,False,Bearish Virgin,18.910714285714278,316.181,,0.20006295247088596,1.1604152589880852,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CNL,20260828,1248.55,1268.95,1168.5,1242.15,217441226.65,CREATIVE NEWTECH LIMITED,Diversified,Cash Only,20260828,1275.0,1210.95,1247.7,1244.55,1242.975,1246.125,1246.125,1242.975,3.150000000000091,0.2524645347439361,Moderate,Bullish,Below CPR,False,False,0.18421052631578946,38,39167334.75,True,True,Higher,True,Risk Off,True,None,105.99642857142855,,,0.02971798241180719,5.551596197134654,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COALINDIA,20260828,406.0,410.95,397.5,401.0,25863308127.9,COAL INDIA LTD,Oil Gas & Consumable Fuels,F&O + Cash,20260828,412.7,395.8,405.2,404.56666666666666,404.25,404.8833333333333,404.8833333333333,404.25,0.6333333333333258,0.15630141493912286,Narrow,Bullish,Below CPR,False,False,0.16981132075471697,53,16543559473.5,False,False,Lower,True,Risk Off,True,None,19.50357142857143,422.106,,0.03247268510040857,1.563346036222052,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COASTCORP,20260828,40.99,42.0,40.2,40.62,13845535.870000001,COASTAL CORPORATION LTD,Diversified,Cash Only,20260828,43.5,38.75,40.55,40.93333333333333,41.125,40.74166666666666,41.125,40.74166666666666,0.38333333333333997,0.9453349773941799,Wide,Bearish,Below CPR,False,False,0.3,40,32089757.66,True,False,Lower,True,Risk Off,False,Bearish Virgin,6.372142857142857,,,0.06015768037962963,0.43146277440600656,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COCHINSHIP,20260828,1480.5,1577.9,1480.5,1535.0,8074331372.6,COCHIN SHIPYARD LIMITED,Capital Goods,F&O + Cash,20260828,1506.5,1435.0,1480.5,1474.0,1470.75,1477.25,1477.25,1470.75,6.5,0.4390408645727794,Moderate,Bullish,Above CPR,False,False,0.24528301886792453,53,7952919074.0,True,False,Lower,True,Risk Off,True,None,86.11428571428576,1569.52,,0.07548108825481084,1.0152663817486747,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COCKERILL,20260828,8267.0,8339.0,7856.0,8123.0,180641549.5,JOHN COCKERILL INDIA LTD.,Diversified,Cash Only,20260828,8589.5,7762.5,8213.5,8188.5,8176.0,8201.0,8201.0,8176.0,25.0,0.30437694040299507,Moderate,Bullish,Below CPR,False,False,0.15789473684210525,19,447658009.0,True,True,Lower,True,Risk Off,True,Bearish Virgin,1334.2857142857142,,,0.01873661670235546,0.40352578501505154,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COFORGE,20260828,1891.7,2016.5,1869.6,2014.6,22626304270.5,COFORGE LIMITED,Information Technology,F&O + Cash,20260828,1891.7,1762.2,1891.7,1848.5333333333335,1826.95,1870.116666666667,1870.116666666667,1826.95,43.16666666666697,2.281898116332768,Wide,Bullish,Above CPR,False,False,0.8113207547169812,53,16975956903.3,False,False,Higher,True,Risk Off,False,Bullish Virgin,120.37857142857145,1546.13,,0.3585909531438542,1.3328441159096966,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COHANCE,20260828,458.45,467.2,441.0,449.9,1426388707.5,COHANCE LIFESCIENCES LTD,Healthcare,Cash Only,20260828,484.0,437.8,463.0,461.59999999999997,460.9,462.29999999999995,462.29999999999995,460.9,1.3999999999999773,0.3023758099352003,Moderate,Bullish,Below CPR,False,False,0.16981132075471697,53,1740567147.4,True,True,Higher,True,Risk Off,True,None,37.72499999999999,494.6689999999999,,0.03711066931742817,0.8194965127491294,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COLPAL,20260828,1889.0,1896.8,1825.0,1826.9,2088886755.1,COLGATE PALMOLIVE LTD.,Fast Moving Consumer Goods,F&O + Cash,20260828,1981.0,1863.9,1889.0,1911.3,1922.45,1900.1499999999999,1922.45,1900.1499999999999,22.300000000000182,1.1805187930121854,Wide,Bearish,Below CPR,False,False,0.7924528301886793,53,3990338246.7999997,False,False,Lower,True,Risk Off,False,Bearish Virgin,102.72142857142858,2099.714,,0.2170919963841197,0.5234861372404096,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COMFINTE,20260828,6.25,6.49,5.85,5.94,4544881.61,COMFORT INTECH LTD.,Diversified,Cash Only,20260828,7.1,6.2,6.32,6.54,6.65,6.43,6.65,6.43,0.22000000000000064,3.481012658227858,Wide,Bearish,Below CPR,False,False,0.7894736842105263,19,6098644.88,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.7785714285714287,,,0.28256880733945033,0.7452281120523286,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COMPEAU,20260828,336.0,365.8,336.0,353.95,1699869.0,COMPETENT AUTOMOB CO. L,Diversified,Cash Only,20260828,420.0,314.3,353.95,362.75,367.15,358.35,367.15,358.35,8.799999999999955,2.486226868201711,Wide,Bearish,Below CPR,False,False,0.75,2,4106360.275,False,False,Inside,False,Risk Off,False,None,,,,,0.4139600244890836,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COMPUSOFT,20260828,13.98,14.1,12.31,13.26,2640314.14,COMPUCOM SOFTWARE LTD,Information Technology,Cash Only,20260828,15.0,12.85,13.98,13.943333333333333,13.925,13.961666666666666,13.961666666666666,13.925,0.03666666666666529,0.26227944682879323,Moderate,Bullish,Below CPR,False,False,0.20754716981132076,53,1990433.7,True,True,Higher,True,Risk Off,True,None,0.9521428571428571,15.107199999999999,,0.03850962740685027,1.3265019276954566,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COMSYN,20260828,288.95,294.0,266.04,282.0,476478294.06,COMMERCIAL SYN BAGS LTD,Diversified,Cash Only,20260828,298.0,275.37,286.17,286.5133333333333,286.685,286.34166666666664,286.685,286.34166666666664,0.34333333333336213,0.11997530605352139,Narrow,Bearish,Below CPR,False,True,0.05,40,100782404.11000001,True,True,Higher,True,Risk Off,True,None,29.11428571428571,,,0.011792607131175345,4.727792497785058,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CONCOR,20260828,515.05,524.25,493.05,516.0,4729447577.2,CONTAINER CORP OF IND LTD,Services,F&O + Cash,20260828,530.0,511.55,515.05,518.8666666666667,520.775,516.9583333333334,520.775,516.9583333333334,3.816666666666606,0.7410283791217563,Moderate,Bearish,Below CPR,False,False,0.41509433962264153,53,3536929845.65,True,True,Lower,True,Risk Off,False,None,32.09642857142858,500.93199999999996,,0.11891250324542665,1.3371618277972501,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CONCORDBIO,20260828,1571.3,1575.8,1471.7,1481.1,794676044.3,CONCORD BIOTECH LIMITED,Healthcare,Cash Only,20260828,1615.0,1437.2,1571.3,1541.1666666666667,1526.1,1556.2333333333336,1556.2333333333336,1526.1,30.133333333333667,1.9177326629754767,Wide,Bullish,Below CPR,False,False,0.6415094339622641,53,793952009.9,False,False,Higher,True,Risk Off,False,Bullish Virgin,130.4928571428572,1306.004,,0.2309194081048066,1.0009119372342052,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CONFIPET,20260828,76.4,82.5,71.6,79.87,1760604897.8600001,CONFIDENCE PETRO IND LTD.,Diversified,Cash Only,20260828,76.2,69.0,74.8,73.33333333333333,72.6,74.06666666666666,74.06666666666666,72.6,1.4666666666666686,1.960784313725493,Wide,Bullish,Above CPR,False,False,0.660377358490566,53,196960863.49,False,False,Lower,True,Risk Off,False,None,10.017142857142858,50.723,,0.1464156683780188,8.93885651526598,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CONTROLPR,20260828,573.5,614.3,573.5,598.2,97332274.15,CONTROL PRINT LIMITED,Diversified,Cash Only,20260828,581.95,563.0,573.8,572.9166666666666,572.475,573.3583333333332,573.3583333333332,572.475,0.8833333333332121,0.15394446380850682,Narrow,Bullish,Above CPR,True,False,0.1320754716981132,53,72257970.7,True,True,Lower,True,Risk Off,True,None,43.07142857142858,665.488,,0.020508568269759483,1.3470109000722326,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CORALFINAC,20260828,34.2,36.4,33.01,33.26,22472723.88,CORAL INDIA FIN & HOUS LT,Diversified,Cash Only,20260828,36.45,32.5,34.53,34.49333333333333,34.475,34.51166666666666,34.51166666666666,34.475,0.03666666666666174,0.10618785597063926,Narrow,Bullish,Below CPR,False,False,0.11320754716981132,53,3434897.18,True,True,Higher,True,Risk Off,True,None,3.329285714285715,35.9702,,0.011013373381962331,6.542473530459505,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CORDELIA,20260828,977.95,1054.7,100.15,105.05,2672946334.05,WATERWAYS LEISURE TOUR L,Diversified,Cash Only,20260828,987.9,809.4,978.4,925.2333333333332,898.65,951.8166666666665,951.8166666666665,898.65,53.166666666666515,5.434041973289709,Wide,Bullish,Below CPR,False,False,0.7777777777777778,9,2672946334.05,False,False,Higher,False,Risk Off,False,None,,,,,1.0,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COROMANDEL,20260828,2000.0,2009.7,1895.2,1913.7,2522532197.2,COROMANDEL INTERNTL. LTD,Chemicals,Cash Only,20260828,2112.5,1992.0,1996.1,2033.5333333333335,2052.25,2014.816666666667,2052.25,2014.816666666667,37.43333333333294,1.8753235475844368,Wide,Bearish,Below CPR,False,False,0.8301886792452831,53,3302099553.7,False,False,Lower,True,Risk Off,False,Bearish Virgin,120.70000000000006,2110.23,,0.3101353217343241,0.7639176700089204,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CORONA,20260828,2144.0,2167.2,2054.1,2079.5,115459572.8,CORONA REMEDIES LIMITED,Diversified,Cash Only,20260828,2192.8,2105.7,2142.6,2147.0333333333333,2149.25,2144.8166666666666,2149.25,2144.8166666666666,4.433333333333394,0.20691371853511592,Narrow,Bearish,Below CPR,False,True,0.1891891891891892,37,320074266.70000005,False,False,Higher,True,Risk Off,True,None,148.0571428571429,,,0.029943393799048385,0.36072744613430047,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
COSMOFIRST,20260828,928.9,978.8,905.0,938.35,333848024.75,COSMO FIRST LIMITED,Diversified,Cash Only,20260828,981.0,920.05,922.95,941.3333333333334,950.525,932.1416666666668,950.525,932.1416666666668,18.383333333333212,1.9918016505047087,Wide,Bearish,Inside CPR,False,False,0.660377358490566,53,287573479.8,False,False,Overlapping,True,Risk Off,False,None,67.68928571428572,759.15,,0.27158409398687805,1.16091381229654,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CPCAP,20260828,121.32,124.9,111.0,114.16,7795931.57,CP CAPITAL LIMITED,Diversified,Cash Only,20260828,132.54,120.54,121.32,124.8,126.53999999999999,123.06,126.53999999999999,123.06,3.4799999999999898,2.8684470820969254,Wide,Bearish,Below CPR,False,False,0.85,40,8388777.355,False,False,Lower,True,Risk Off,False,Bearish Virgin,13.917142857142855,,,0.25005132416341547,0.9293287019178493,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CPEDU,20260828,198.2,200.0,174.0,186.52,8611167.61,CAREER POINT EDUTECH LTD,Diversified,Cash Only,20260828,209.5,200.29,201.2,203.66333333333333,204.89499999999998,202.43166666666667,204.89499999999998,202.43166666666667,2.46333333333331,1.2243207422133746,Wide,Bearish,Below CPR,False,False,0.34,50,10402153.035,False,False,Lower,True,Risk Off,False,Bearish Virgin,20.48714285714286,223.792,,0.12023801222601747,0.8278255069913033,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CPL,20260828,67.1,67.89,63.01,63.89,47105317.16,CAPTAIN POLYPLAST LIMITED,Diversified,Cash Only,20260828,69.97,66.51,66.82,67.76666666666667,68.24000000000001,67.29333333333332,68.24000000000001,67.29333333333332,0.9466666666666868,1.4167414945625365,Wide,Bearish,Below CPR,False,False,0.6666666666666666,6,19558189.995,False,False,Lower,False,Risk Off,False,Bearish Virgin,,,,,2.4084701688674843,False,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CPPLUS,20260828,3500.0,3662.0,3330.1,3576.6,3638384053.8,ADITYA INFOTECH LIMITED,Capital Goods,Cash Only,20260828,3566.0,3251.0,3475.5,3430.8333333333335,3408.5,3453.166666666667,3453.166666666667,3408.5,44.66666666666697,1.2851867836762183,Wide,Bullish,Above CPR,False,False,0.5094339622641509,53,2608792734.4,True,False,Lower,True,Risk Off,False,None,384.4785714285714,2183.0480000000002,,0.11617465831893616,1.3946619851487732,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
CRAFTSMAN,20260828,10700.0,11199.5,10350.0,11118.0,2018192052.5,CRAFTSMAN AUTOMATION LTD,Automobile and Auto Components,Cash Only,20260828,10960.0,10251.0,10644.5,10618.5,10605.5,10631.5,10631.5,10605.5,26.0,0.24425759782047066,Narrow,Bullish,Above CPR,True,False,0.11320754716981132,53,1648612425.0,True,True,Higher,True,Risk Off,True,None,665.7142857142857,7965.26,,0.03905579399141631,1.224176175003655,True,False,No setup,0.0,None,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
