TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Triple_Confluence,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-01,2026-09-01,CM,NSE,STK,4130,INE277C01012,REGENCERAM,EQ,,,,,REGENCY CERAMICS LTD.,36.0,36.0,34.11,34.49,34.5,33.98,,34.54,,,2600,90948.5,114,F1,1,,,,,,Cash Only,Diversified,False,34.86666666666667,35.055,34.678333333333335,35.055,34.678333333333335,0.37666666666666515,1.0921039914951147,Wide,Bearish,Below CPR,False,False,0.2,60,87702.43,False,False,Higher,True,Risk Off,True,Bullish Virgin,3.6707142857142863,36.5332,39.7852,0.102613997535188,1.0370123153942257,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,18268,INE024001021,AEROFLEX,EQ,,,,,AEROFLEX INDUSTRIES LTD,526.8,570.5,515.55,552.05,553.9,525.4,,552.07,,,2920944,1602582105.4,63656,F1,1,,,,,,Cash Only,Diversified,False,546.0333333333333,543.025,549.0416666666666,549.0416666666666,543.025,6.0166666666666515,1.0898771246565804,Wide,Bullish,Above CPR,False,False,0.5833333333333334,60,637930633.45,False,False,Higher,True,Risk Off,False,None,24.378571428571433,453.36800000000005,412.32959999999997,0.24680144545365693,2.512157312046699,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,6943,INE144Z01023,TARSONS,EQ,,,,,TARSONS PRODUCTS LIMITED,330.0,347.0,330.0,344.1,343.05,331.65,,344.11,,,246355,84158888.6,7254,F1,1,,,,,,Cash Only,Diversified,False,340.3666666666667,338.5,342.23333333333335,342.23333333333335,338.5,3.7333333333333485,1.0849559236656054,Wide,Bullish,Above CPR,False,False,0.36666666666666664,60,41669400.35,False,False,Higher,True,Risk Off,False,None,19.874999999999993,308.2648,262.00329999999997,0.18784067085953962,2.0196808183729957,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,411.85,430.0,410.3,427.1,428.35,411.7,,427.08,,,254941,108323837.55,8650,F1,1,,,,,,Cash Only,Healthcare & Pharma,False,422.4666666666667,420.15,424.7833333333334,424.7833333333334,420.15,4.633333333333439,1.0848357137282696,Wide,Bullish,Above CPR,False,False,0.8666666666666667,60,59377287.224999994,False,False,Higher,True,Risk Off,False,None,12.15357142857143,406.34200000000004,390.801,0.381232246057409,1.8243311982160029,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,21713,INE670X01014,LASA,EQ,,,,,LASA SUPERGENERICS LTD,6.92,7.04,6.7,6.76,6.7,6.92,,6.76,,,27177,186127.17,172,F1,1,,,,,,Cash Only,Diversified,False,6.833333333333333,6.87,6.796666666666666,6.87,6.796666666666666,0.07333333333333414,1.0848126232741737,Wide,Bearish,Below CPR,False,False,0.5166666666666667,60,181646.95,False,False,Lower,True,Risk Off,False,None,0.5457142857142857,7.280399999999999,7.361700000000001,0.13438045375218297,1.0246644383514285,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,1826,INE967C01018,KAMATHOTEL,EQ,,,,,KAMAT HOTELS (I) LTD,226.7,239.78,220.39,233.89,232.61,225.09,,233.89,,,126273,29479923.34,3141,F1,1,,,,,,Cash Only,Hotels & Tourism,False,231.35333333333332,230.08499999999998,232.62166666666667,232.62166666666667,230.08499999999998,2.53666666666669,1.0845554177889993,Wide,Bullish,Above CPR,False,False,0.7,60,7816805.785,False,False,Overlapping,True,Risk Off,False,None,11.870000000000001,185.53959999999998,177.7328,0.21370401572592165,3.7713516429652474,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,17685,INE390G01014,GPTINFRA,EQ,,,,,GPT INFRAPROJECTS LTD,110.55,111.59,107.35,107.72,107.6,110.66,,107.72,,,111339,12185326.31,1688,F1,1,,,,,,Cash Only,Real Estate & Infra,False,108.88666666666666,109.47,108.30333333333331,109.47,108.30333333333331,1.1666666666666856,1.0830548335190175,Wide,Bearish,Below CPR,False,False,0.55,60,11644981.525,False,False,Lower,True,Risk Off,False,Bearish Virgin,2.9964285714285714,120.1848,118.0601,0.38935240365515134,1.0464015150079853,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,9590,INE455K01017,POLYCAB,EQ,,,,,POLYCAB INDIA LIMITED,9200.0,9209.0,8871.0,8895.5,8895.5,9445.0,,8895.9,,,653035,5880556999.5,72556,F1,1,,,,,,F&O + Cash,Capital Goods,True,8991.833333333334,9040.0,8943.666666666668,9040.0,8943.666666666668,96.33333333333212,1.0829445599834986,Wide,Bearish,Below CPR,False,False,1.0,60,2614868271.75,False,False,Lower,True,Risk Off,False,None,188.21428571428572,9263.66,9076.305,0.5118279569892409,2.2488922532087776,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,759244,INE0YD401026,JAINREC,EQ,,,,,JAIN RESOURCE RECYCLING L,276.8,293.7,276.8,280.7,280.0,276.8,,280.71,,,3005766,852831042.8,55791,F1,1,,,,,,Cash Only,Metals & Mining,True,283.73333333333335,285.25,282.2166666666667,285.25,282.2166666666667,3.033333333333303,1.0806317539484513,Wide,Bearish,Below CPR,False,False,0.8833333333333333,60,479845358.775,False,False,Lower,True,Risk Off,False,None,10.24642857142857,326.775,373.2865,0.296038108516321,1.7773039317858514,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,-2,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,4503,INE356A01018,MPHASIS,EQ,,,,,MPHASIS LIMITED,2422.7,2523.0,2407.1,2505.5,2505.5,2427.4,,2505.5,,,932222,2329119427.1,41753,F1,1,,,,,,F&O + Cash,Information Technology,True,2478.5333333333333,2465.05,2492.0166666666664,2492.0166666666664,2465.05,26.966666666666242,1.07629880928622,Wide,Bullish,Above CPR,False,False,0.4166666666666667,60,1047171291.7,False,False,Higher,True,Risk Off,False,None,58.9571428571428,2368.712,2324.086,0.457394394636937,2.2242009932480657,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,31017,INE480M01011,THOMASCOTT,EQ,,,,,THOMAS SCOTT (INDIA) LTD,270.3,275.95,256.05,261.8,263.9,271.4,,261.82,,,40670,10785942.1,1667,F1,1,,,,,,Cash Only,Diversified,False,264.59999999999997,266.0,263.19999999999993,266.0,263.19999999999993,2.800000000000068,1.0695187165775661,Wide,Bearish,Below CPR,False,False,0.55,60,10719825.875,False,False,Lower,True,Risk Off,False,Bearish Virgin,16.671428571428567,310.145,290.2781,0.1679520137103726,1.0061676584835386,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,-2,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,16682,INE596F01018,PTCIL,EQ,,,,,PTC INDUSTRIES LIMITED,21860.0,22945.0,21835.0,22755.0,22665.0,22114.0,,22753.72,,,56171,1265617680.0,21113,F1,1,,,,,,Cash Only,Capital Goods,True,22511.666666666668,22390.0,22633.333333333336,22633.333333333336,22390.0,243.33333333333576,1.0693620449718118,Wide,Bullish,Above CPR,False,False,0.38333333333333336,60,240785071.5,False,False,Higher,True,Risk Off,False,None,890.9285714285714,18536.46,17703.63,0.2731232796173094,5.256213236625013,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,15347,INE871H01011,GSS,EQ,,,,,GSS INFOTECH LIMITED,12.12,12.43,11.75,11.9,11.81,12.12,,11.9,,,288106,3490089.81,327,F1,1,,,,,,Cash Only,Diversified,False,12.026666666666666,12.09,11.963333333333331,12.09,11.963333333333331,0.1266666666666687,1.0644257703081403,Wide,Bearish,Below CPR,False,False,0.7,60,651452.0349999999,False,False,Lower,True,Risk Off,False,None,0.6849999999999995,12.55,13.6335,0.18491484184915152,5.357401040277663,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,21551,INE320X01016,HALEOSLABS,EQ,,,,,HALEOS LABS LIMITED,1542.0,1542.0,1465.0,1480.0,1480.0,1464.8,,1480.0,,,1374,2044180.2,44,F1,1,,,,,,Cash Only,Healthcare & Pharma,False,1495.6666666666667,1503.5,1487.8333333333335,1503.5,1487.8333333333335,15.666666666666515,1.0585585585585482,Wide,Bearish,Below CPR,False,False,0.9333333333333333,60,891042.05,False,False,Overlapping,True,Risk Off,False,None,57.735714285714316,1512.4719999999998,1485.9260000000002,0.27135139593385016,2.2941456017704214,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,25392,INE305C01029,PANAMAPET,EQ,,,,,PANAMA PETROCHEM LTD,471.0,492.8,465.95,487.05,486.9,471.35,,487.06,,,467593,226216726.6,12896,F1,1,,,,,,Cash Only,Diversified,False,481.93333333333334,479.375,484.4916666666667,484.4916666666667,479.375,5.116666666666674,1.0505423810012677,Wide,Bullish,Above CPR,False,False,0.08333333333333333,60,122054289.8,True,True,Higher,True,Risk Off,True,None,28.692857142857143,459.972,387.4735,0.17832545017011062,1.8534106992116552,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,1570,INE541A01023,GMMPFAUDLR,EQ,,,,,GMM PFAUDLER LIMITED,1047.0,1109.0,1024.8,1083.8,1085.7,1042.45,,1083.82,,,393281,425260334.2,21797,F1,1,,,,,,Cash Only,Diversified,False,1072.5333333333335,1066.9,1078.166666666667,1078.166666666667,1066.9,11.266666666666879,1.039552192901539,Wide,Bullish,Above CPR,False,False,0.016666666666666666,60,75885205.325,True,True,Higher,True,Risk Off,True,None,34.64642857142859,878.002,865.1260000000001,0.3251898429715209,5.603995302888112,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,5449,INE488A01050,CHEMPLASTS,EQ,,,,,CHEMPLAST SANMAR LIMITED,175.0,178.46,167.55,170.35,170.3,176.52,,170.35,,,398460,67846959.22,9191,F1,1,,,,,,Cash Only,Chemicals & Fertilizers,False,172.12,173.005,171.235,173.005,171.235,1.7699999999999818,1.0390372761960562,Wide,Bearish,Below CPR,False,False,0.75,60,46458034.83,False,False,Lower,True,Risk Off,False,Bearish Virgin,6.775714285714291,193.6316,210.09369999999998,0.2612270714737479,1.460392362015886,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,2,0,2
2026-09-01,2026-09-01,CM,NSE,STK,12124,INE966A01022,DOLATALGO,EQ,,,,,DOLAT ALGOTECH LIMITED,71.8,73.77,70.3,70.93,70.9,72.02,,70.93,,,137305,9793579.54,1421,F1,1,,,,,,Cash Only,Diversified,False,71.66666666666667,72.035,71.29833333333335,72.035,71.29833333333335,0.7366666666666504,1.0385826401616387,Wide,Bearish,Below CPR,False,False,0.36666666666666664,60,7404997.375,True,False,Lower,True,Risk Off,False,None,2.684999999999999,71.3484,74.077,0.2743637492240784,1.3225635397338678,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,28714,INE454P01035,TRANSRAILL,EQ,,,,,TRANSRAIL LIGHTING LTD,440.0,448.0,432.3,433.45,433.85,437.9,,433.44,,,443956,194672430.5,12653,F1,1,,,,,,Cash Only,Diversified,False,437.9166666666667,440.15,435.6833333333334,440.15,435.6833333333334,4.466666666666583,1.030491790671723,Wide,Bearish,Below CPR,False,False,1.0,60,160318839.95,False,False,Lower,True,Risk Off,False,Bearish Virgin,10.217857142857143,488.969,510.48800000000006,0.437143190026789,1.2142829286983,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,759012,INE652V01016,GANESHCP,EQ,,,,,GANESH CONSUMER PRODUCT L,172.64,174.8,166.75,168.2,168.0,171.15,,168.2,,,116515,19741891.64,1978,F1,1,,,,,,Cash Only,Diversified,False,169.91666666666666,170.775,169.0583333333333,170.775,169.0583333333333,1.716666666666697,1.020610384462959,Wide,Bearish,Below CPR,False,False,0.9666666666666667,60,14236918.375,False,False,Lower,True,Risk Off,False,None,6.60642857142857,176.92680000000001,188.4492,0.25984791148593106,1.3866688787558634,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,2124,INE759A01021,MASTEK,EQ,,,,,MASTEK LTD,1748.4,1815.0,1734.5,1802.0,1808.0,1748.4,,1801.91,,,322978,577752164.1,28916,F1,1,,,,,,Cash Only,Information Technology,False,1783.8333333333333,1774.75,1792.9166666666665,1792.9166666666665,1774.75,18.166666666666515,1.008139104698475,Wide,Bullish,Above CPR,False,False,0.9833333333333333,60,99715136.25,False,False,Inside,True,Risk Off,False,None,81.36428571428576,1725.28,1687.057,0.22327568548268903,5.7940267227985665,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,14043,INE453D01025,SARLAPOLY,EQ,,,,,SARLA PERF. FIBERS LTD,99.51,105.0,99.51,103.81,103.6,100.01,,103.78,,,221455,22959096.35,2672,F1,1,,,,,,Cash Only,Diversified,False,102.77333333333333,102.255,103.29166666666666,103.29166666666666,102.255,1.0366666666666617,0.9986192723886541,Wide,Bullish,Above CPR,False,False,0.5166666666666667,60,6078298.640000001,False,False,Higher,True,Risk Off,False,None,2.642142857142857,100.7418,97.58040000000001,0.3923582950346922,3.7772241394838737,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,1415,INE291W01037,GLOBAL,EQ,,,,,GLOBAL EDUCATION LIMITED,105.1,111.89,105.1,110.14,109.3,107.02,,110.14,,,76188,8290207.81,777,F1,1,,,,,,Cash Only,Diversified,False,109.04333333333334,108.495,109.59166666666667,109.59166666666667,108.495,1.096666666666664,0.9957024393196514,Wide,Bullish,Above CPR,False,False,0.08333333333333333,60,5310935.165,True,True,Overlapping,True,Risk Off,True,None,5.751428571428572,104.0034,103.94750000000002,0.1906772644477558,1.5609695001802943,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,1100,INE276A01018,GARFIBRES,EQ,,,,,GARWARE TECH FIBRES LTD,813.85,852.0,808.3,842.7,850.0,813.85,,842.01,,,90917,75612786.85,9020,F1,1,,,,,,Cash Only,Diversified,False,834.3333333333334,830.15,838.5166666666668,838.5166666666668,830.15,8.366666666666788,0.9928404730825664,Wide,Bullish,Above CPR,False,False,0.6666666666666666,60,34665568.325,False,False,Higher,True,Risk Off,False,Bullish Virgin,29.22857142857143,761.831,705.201,0.28624959270120975,2.181207189252103,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,15295,INE539B01017,VIRINCHI,EQ,,,,,VIRINCHI LIMITED,14.61,14.99,14.5,14.53,14.6,14.66,,14.53,,,69549,1019078.27,263,F1,1,,,,,,Cash Only,Diversified,False,14.673333333333334,14.745000000000001,14.601666666666667,14.745000000000001,14.601666666666667,0.14333333333333442,0.9864647855012694,Wide,Bearish,Below CPR,False,False,0.85,60,778905.655,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.7250000000000002,15.6504,16.2194,0.1977011494252888,1.3083462206985774,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,15179,INE738I01010,ECLERX,EQ,,,,,ECLERX SERVICES LTD,1950.0,1997.7,1892.3,1973.8,1951.2,1976.9,,1973.7,,,298440,577215283.3,27839,F1,1,,,,,,Cash Only,Services,True,1954.6000000000001,1945.0,1964.2000000000003,1964.2000000000003,1945.0,19.200000000000273,0.9727429324146455,Wide,Bullish,Above CPR,False,False,0.6333333333333333,60,356564101.65,False,False,Outside,True,Risk Off,False,None,70.07857142857142,1741.708,1618.69,0.27397818774844956,1.6188261258745256,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,759291,INE304W01038,BLUESTONE,EQ,,,,,BLUESTONE JEWEL LFSTL LTD,816.1,816.1,786.75,813.25,813.0,817.4,,813.26,,,570871,459462577.65,31335,F1,1,,,,,,Cash Only,Diversified,False,805.3666666666667,801.425,809.3083333333334,809.3083333333334,801.425,7.883333333333439,0.9693616149195745,Wide,Bullish,Above CPR,False,False,0.8,60,408023580.5,False,False,Higher,True,Risk Off,False,None,38.996428571428574,715.482,610.067,0.20215526452361599,1.1260686872238257,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,3387,INE294B01019,SMLMAH,EQ,,,,,SML MAHINDRA LIMITED,5268.0,5499.0,5169.0,5412.5,5417.0,5108.0,,5412.35,,,247241,1322833569.0,35916,F1,1,,,,,,Cash Only,Diversified,False,5360.166666666667,5334.0,5386.333333333334,5386.333333333334,5334.0,52.33333333333394,0.9668976135488949,Wide,Bullish,Above CPR,False,False,0.26666666666666666,60,286877426.15,False,False,Higher,True,Risk Off,False,None,195.5,4628.05,4249.592000000001,0.26768968456948306,4.611145557016844,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,495,INE233B01017,BLUEDART,EQ,,,,,BLUE DART EXPRESS LTD,4920.5,5159.5,4902.5,5105.0,5110.0,4924.0,,5104.97,,,29783,151284400.1,5602,F1,1,,,,,,Cash Only,Services,True,5055.666666666667,5031.0,5080.333333333334,5080.333333333334,5031.0,49.33333333333394,0.9663728370878344,Wide,Bullish,Above CPR,False,False,0.7833333333333333,60,41167808.15,False,False,Higher,True,Risk Off,False,None,84.10714285714286,5008.068,5043.356,0.5865534324133123,3.6748228020490328,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,760188,INE19GK01015,SRTL,EQ,,,,,SHREE RAM TWISTEX LIMITED,38.99,39.57,37.51,37.99,37.93,38.55,,37.99,,,45688,1766172.41,450,F1,1,,,,,,Cash Only,Diversified,False,38.35666666666666,38.54,38.173333333333325,38.54,38.173333333333325,0.36666666666667425,0.965166271825939,Wide,Bearish,Below CPR,False,False,0.2,60,1456420.245,False,False,Overlapping,True,Risk Off,True,None,1.3007142857142868,40.067,42.6526,0.28189639392275867,1.2126804856382642,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,21578,INE073V01015,COMSYN,EQ,,,,,COMMERCIAL SYN BAGS LTD,299.0,309.9,290.0,304.35,304.7,297.1,,304.37,,,1215635,361815202.65,11740,F1,1,,,,,,Cash Only,Diversified,False,301.4166666666667,299.95,302.8833333333334,302.8833333333334,299.95,2.933333333333394,0.9638026395049758,Wide,Bullish,Above CPR,False,False,0.7833333333333333,60,49711745.665,False,False,Higher,True,Risk Off,False,Bullish Virgin,14.757142857142847,219.27280000000002,187.824,0.19877379799935888,7.278263875266388,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,3813,INE420B01036,ARIHANTCAP,EQ,,,,,ARIHANT CAPITAL MKTS LTD,77.5,80.65,77.1,80.03,79.7,77.75,,80.03,,,272914,21750864.88,2319,F1,1,,,,,,Cash Only,Diversified,False,79.26,78.875,79.64500000000001,79.64500000000001,78.875,0.7700000000000102,0.9621391978008373,Wide,Bullish,Above CPR,False,False,0.6666666666666666,60,11460362.575,False,False,Overlapping,True,Risk Off,False,None,2.630714285714286,74.89240000000001,72.2199,0.29269617159924366,1.8979211816079913,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,2,0,2
2026-09-01,2026-09-01,CM,NSE,STK,13295,INE286H01012,VISACHROME,EQ,,,,,VISA CHROME LIMITED,42.49,42.49,39.02,40.18,40.05,41.02,,40.08,,,61321,2499355.46,332,F1,1,,,,,,Cash Only,Diversified,False,40.56333333333333,40.755,40.37166666666666,40.755,40.37166666666666,0.38333333333333997,0.9540401526464409,Wide,Bearish,Below CPR,False,False,0.09090909090909091,11,721325.25,True,True,Higher,False,Risk Off,False,Bullish Virgin,,,,,3.464949355370549,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,20224,INE209L01016,JWL,EQ,,,,,JUPITER WAGONS LIMITED,241.51,251.92,239.66,242.36,242.5,240.55,,242.35,,,1162581,284877279.69,23071,F1,1,,,,,,Cash Only,Capital Goods,True,244.64666666666668,245.79,243.50333333333336,245.79,243.50333333333336,2.2866666666666333,0.9435000275072757,Wide,Bearish,Below CPR,False,False,0.75,60,195030786.075,False,False,Overlapping,True,Risk Off,False,None,5.589285714285713,255.97299999999998,268.5647,0.40911608093716134,1.4606785186234605,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,762227,INE1SJO01012,RAMBHAJO,EQ,,,,,ADVIT JEWELS LIMITED,240.32,247.55,233.3,237.07,234.85,240.32,,237.13,,,759953,182703352.37,11348,F1,1,,,,,,Cash Only,Diversified,False,239.3066666666667,240.425,238.1883333333334,240.425,238.1883333333334,2.236666666666622,0.9434625497391581,Wide,Bearish,Below CPR,False,False,0.8823529411764706,34,57256897.489999995,False,False,Lower,True,Risk Off,False,Bearish Virgin,18.217142857142857,,,0.12277812630698207,3.190940487159812,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
