SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
CCHHL,EQ,COUNTRY CLUB HOSP HOL LTD,11.31,12.28,10.66,10.79,116811,1305457.58,20260324,11.243333333333332,11.47,11.016666666666666,11.47,11.016666666666666,0.4533333333333331,4.201421068890947,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9833333333333332,60,355389.095,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KESORAMIND,EQ,KESORAM INDUSTRIES LTD,7.8,8.59,7.52,8.59,1297041,10443943.66,20260324,8.233333333333333,8.055,8.411666666666665,8.411666666666665,8.055,0.3566666666666656,4.152114862242906,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,35,4290874.12,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HGM,EQ,HANDSON GBL MNGMNT LTD,59.99,60.8,52.31,53.27,227284,13124044.67,20260324,55.46,56.555,54.365,56.555,54.365,2.1899999999999977,4.111131969213436,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9666666666666668,60,266594.115,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
COASTCORP,EQ,COASTAL CORPORATION LTD,44.77,51.36,43.07,44.69,287036,13165702.56,20260324,46.373333333333335,47.215,45.531666666666666,47.215,45.531666666666666,1.6833333333333371,3.766689043037228,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,39,6129305.95,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VGL,EQ,VARVEE GLOBAL LIMITED,58.0,58.0,51.05,51.62,39297,2094580.75,20260324,53.556666666666665,54.525,52.58833333333333,54.525,52.58833333333333,1.9366666666666676,3.751775797494513,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,3123022.815,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BLS,EQ,BLS INTL SERVS LTD,230.0,264.0,226.05,259.4,83597916,21012942479.75,20260324,249.8166666666667,245.025,254.60833333333335,254.60833333333335,245.025,9.583333333333371,3.694423027499373,Wide,Bullish,Above CPR,Cash Only,Consumer Services,False,False,1.0,60,299676245.5,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AQYLON,EQ,AQYLON NEXUS LIMITED,59.1,65.2,59.0,59.0,1278539,77941018.3,20260324,61.06666666666666,62.1,60.03333333333333,62.1,60.03333333333333,2.066666666666677,3.50282485875708,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,21,11136494.7,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KRITI,EQ,KRITI INDUSTRIES IND LTD,62.1,62.1,53.0,54.68,288739,16315598.38,20260324,56.59333333333333,57.55,55.63666666666667,57.55,55.63666666666667,1.913333333333327,3.4991465496220315,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9833333333333332,60,1705201.4,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RKSWAMY,EQ,R K SWAMY LIMITED,85.0,85.0,75.51,76.3,145878,11423398.5,20260324,78.93666666666667,80.255,77.61833333333334,80.255,77.61833333333334,2.636666666666656,3.4556574923547267,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,4058633.43,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
JOCIL,EQ,JOCIL LIMITED,116.0,116.0,102.75,103.99,20671,2200381.04,20260324,107.58,109.375,105.785,109.375,105.785,3.5900000000000034,3.4522550245215924,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,335052.3,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RAJMET,EQ,RAJNANDINI METAL LIMITED,3.8,3.8,2.72,3.1,768825,2503696.81,20260324,3.2066666666666666,3.26,3.1533333333333333,3.26,3.1533333333333333,0.1066666666666664,3.4408602150537573,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.95,60,1573950.46,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CENTRUM,EQ,CENTRUM CAPITAL LIMITED,25.4,29.34,23.53,27.87,4801997,134743905.68,20260324,26.913333333333338,26.435,27.391666666666676,27.391666666666676,26.435,0.9566666666666706,3.432603755531649,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,6689127.16,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
STYLEBAAZA,EQ,BAAZAR STYLE RETAIL LTD,254.5,284.8,247.0,280.25,1852325,500111672.6,20260324,270.68333333333334,265.9,275.4666666666667,275.4666666666667,265.9,9.56666666666672,3.413618792744592,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,125650117.15,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GRINFRA,EQ,G R INFRAPROJECTS LIMITED,899.25,920.0,808.0,822.0,1972908,1679744044.45,20260324,850.0,864.0,836.0,864.0,836.0,28.0,3.40632603406326,Wide,Bearish,Below CPR,Cash Only,Infrastructure,False,True,1.0,60,24246989.025,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PRAXIS,EQ,PRAXIS HOME RETAIL LTD,6.6,6.6,5.99,5.99,4064096,24752474.54,20260324,6.1933333333333325,6.295,6.091666666666665,6.295,6.091666666666665,0.2033333333333349,3.394546466332803,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,1588359.715,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TERASOFT,EQ,TERA SOFTWARE LIMITED,321.0,333.0,301.95,302.2,57241,17660056.5,20260324,312.3833333333334,317.475,307.29166666666674,317.475,307.29166666666674,10.18333333333328,3.3697330686079683,Wide,Bearish,Below CPR,Cash Only,Information Technology,False,True,1.0,40,8867251.55,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LPDC,EQ,LANDMARK PR.DEV.CO.LTD,6.38,6.38,5.72,5.76,16500,96138.41,20260324,5.953333333333333,6.05,5.8566666666666665,6.05,5.8566666666666665,0.1933333333333333,3.356481481481482,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,158074.29499999998,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SMLT,EQ,SARTHAK METALS LIMITED,64.0,70.99,63.36,63.97,23235,1544517.12,20260324,66.10666666666667,67.175,65.03833333333334,67.175,65.03833333333334,2.136666666666656,3.3401073419832046,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9833333333333332,60,933111.32,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ZODIACLOTH,EQ,ZODIAC CLOTHING CO. LTD.,62.37,70.49,62.37,63.33,34816,2289781.83,20260324,65.39666666666666,66.42999999999999,64.36333333333333,66.42999999999999,64.36333333333333,2.066666666666663,3.263329648928885,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,496574.77,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
EMKAY,EQ,EMKAY GLOBAL FIN SERV LTD,225.0,225.0,202.52,203.94,48889,10110982.38,20260324,210.48666666666668,213.76,207.21333333333337,213.76,207.21333333333337,6.546666666666624,3.2100944722303737,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,59,4951256.76,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MASKINVEST,EQ,MASK INVESTMENTS LIMITED,136.5,138.0,125.61,125.77,237,30291.26,20260324,129.79333333333332,131.805,127.78166666666664,131.805,127.78166666666664,4.023333333333369,3.1989610664970733,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.8974358974358975,39,29558.72,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AKI,EQ,AKI INDIA LIMITED,4.65,4.65,4.11,4.18,448398,1959689.13,20260324,4.3133333333333335,4.380000000000001,4.246666666666666,4.380000000000001,4.246666666666666,0.1333333333333346,3.1897926634769056,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9333333333333332,60,430748.42,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RHL,EQ,ROBUST HOTELS LIMITED,167.29,189.29,165.95,169.56,6322,1066691.6,20260324,174.9333333333333,177.62,172.2466666666666,177.62,172.2466666666666,5.373333333333392,3.1689863961626514,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9666666666666668,60,1989018.28,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SEMAC,EQ,SEMAC CONSTRUCTION LTD,280.0,280.0,255.7,255.7,3192,830581.02,20260324,263.8,267.85,259.75,267.85,259.75,8.100000000000023,3.167774736018781,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9333333333333332,60,429830.885,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
POKARNA,EQ,POKARNA LIMITED,813.4,879.9,795.15,878.9,188922,159852908.95,20260324,851.3166666666666,837.525,865.1083333333332,865.1083333333332,837.525,27.583333333333258,3.138392687829476,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,57012240.5,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
FISCHER,EQ,FISCHER MEDICAL VENTURE L,33.88,35.33,32.01,35.33,9353137,309306210.0,20260324,34.223333333333336,33.67,34.77666666666667,34.77666666666667,33.67,1.1066666666666691,3.1323709783941958,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,44398518.870000005,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KALPATARU,EQ,KALPATARU LIMITED,299.85,311.0,275.25,280.0,387513,113457081.25,20260324,288.75,293.125,284.375,293.125,284.375,8.75,3.125,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,14175647.625,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SHYAMCENT,EQ,SHYAM CENTURY FERROUS LTD,4.47,4.47,4.07,4.08,309273,1277493.24,20260324,4.206666666666666,4.27,4.143333333333333,4.27,4.143333333333333,0.1266666666666669,3.104575163398699,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9423076923076924,52,1145737.88,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TECILCHEM,EQ,TECIL CHEMICALS,13.0,13.79,11.22,11.95,5738,71277.05,20260324,12.32,12.505,12.134999999999998,12.505,12.134999999999998,0.370000000000001,3.09623430962344,Wide,Bearish,Below CPR,Cash Only,Chemicals & Fertilizers,False,True,0.8333333333333334,60,45048.63,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
JSWHL,EQ,JSW HOLDINGS LIMITED,14099.0,14099.0,12603.0,12760.0,28323,368606797.0,20260324,13154.0,13351.0,12957.0,13351.0,12957.0,394.0,3.0877742946708464,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,27670867.0,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ACL,EQ,ANDHRA CEMENTS LIMITED,49.1,49.1,44.41,44.69,144306,6674218.85,20260324,46.06666666666666,46.755,45.37833333333333,46.755,45.37833333333333,1.3766666666666652,3.080480346087861,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,1094573.46,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SUVIDHAA,EQ,SUVIDHAA INFOSERVE LTD,2.6,2.82,2.41,2.5,397608,1035454.72,20260324,2.5766666666666667,2.615,2.538333333333333,2.615,2.538333333333333,0.0766666666666671,3.066666666666684,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.95,60,249101.565,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CTE,EQ,CAMBRIDGE TECH ENTER LTD,22.02,23.55,20.51,23.09,76957,1731561.09,20260324,22.383333333333336,22.03,22.73666666666667,22.73666666666667,22.03,0.7066666666666706,3.0604879457196645,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9166666666666666,60,757942.53,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MADHAV,EQ,MADHAV MARBLE & GRANITE,35.25,35.25,32.15,32.25,9105,303973.63,20260324,33.21666666666667,33.7,32.733333333333334,33.7,32.733333333333334,0.9666666666666686,2.9974160206718405,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.95,60,207288.73,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
JHS,EQ,JHS SVEND. LAB. LTD,7.18,7.9,7.1,7.18,528943,3877480.23,20260324,7.393333333333333,7.5,7.286666666666667,7.5,7.286666666666667,0.2133333333333329,2.971216341689874,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.8833333333333333,60,998645.405,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TOTAL,EQ,TOTAL TRANSPORT SYS LTD,52.75,52.75,48.0,48.23,2983,146142.65,20260324,49.66,50.375,48.94499999999999,50.375,48.94499999999999,1.4300000000000068,2.964959568733168,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9833333333333332,60,322049.41500000004,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MINDTECK,EQ,MINDTECK (INDIA) LIMITED,163.38,178.99,159.02,161.88,207494,34507967.37,20260324,166.63,169.005,164.255,169.005,164.255,4.75,2.9342723004694835,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9833333333333332,60,13555641.12,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PENINLAND,EQ,PENINSULA LAND LIMITED,15.0,16.99,14.58,16.51,1203106,19148289.35,20260324,16.026666666666667,15.785,16.268333333333334,16.268333333333334,15.785,0.4833333333333343,2.927518675550177,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,5904599.165,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CSLFINANCE,EQ,CSL FINANCE LIMITED,253.15,253.15,226.2,229.65,90395,21073582.4,20260324,236.33333333333331,239.675,232.99166666666667,239.675,232.99166666666667,6.683333333333337,2.910225705784166,Wide,Bearish,Below CPR,Cash Only,Financial Services,False,True,1.0,60,4374098.95,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MGEL,EQ,MANGALAM GLOBAL ENT LTD,12.01,13.47,12.01,13.32,1895767,24564963.52,20260324,12.933333333333332,12.74,13.126666666666663,13.126666666666663,12.74,0.3866666666666631,2.902902902902877,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,4802554.945,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PNC,EQ,PRITISH NANDY COMMUNICATI,19.11,20.65,18.6,18.82,6775,133489.81,20260324,19.356666666666666,19.625,19.08833333333333,19.625,19.08833333333333,0.5366666666666688,2.851576337229909,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9333333333333332,60,152042.10499999998,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AETHER,EQ,AETHER INDUSTRIES LIMITED,1115.45,1250.0,1095.3,1224.65,1698440,2027724356.35,20260324,1189.9833333333331,1172.65,1207.3166666666666,1207.3166666666666,1172.65,34.666666666666515,2.830740755862206,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,196500217.3,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
