SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
BDL,EQ,BHARAT DYNAMICS LIMITED,1132.2,1216.0,1120.2,1203.9,4217920,5028102010.3,20260401,1180.0333333333333,1168.1,1191.9666666666667,1191.9666666666667,1168.1,23.866666666666788,1.9824459395852467,Wide,Bullish,Above CPR,Cash Only,Capital Goods,False,False,0.9833333333333332,60,1892812551.4,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SINGERIND,EQ,SINGER INDIA LIMITED,62.15,67.6,62.15,66.86,83354,5502228.58,20260401,65.53666666666668,64.875,66.19833333333335,66.19833333333335,64.875,1.323333333333352,1.979260145577852,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.875,8,4974943.234999999,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BALUFORGE,EQ,BALU FORGE INDUSTRIES LTD,410.0,424.8,399.2,424.6,631253,264772671.15,20260401,416.2,412.0,420.4,420.4,412.0,8.399999999999977,1.9783325482807292,Wide,Bullish,Above CPR,Cash Only,Automobile & Ancillary,False,False,0.9166666666666666,60,327559826.25,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DRREDDY,EQ,DR. REDDY S LABORATORIES,1280.0,1284.8,1206.1,1209.6,2240507,2759845010.2,20260401,1233.4999999999998,1245.4499999999998,1221.5499999999995,1245.4499999999998,1221.5499999999995,23.90000000000009,1.975859788359796,Wide,Bearish,Below CPR,Cash Only,Healthcare,False,True,1.0,60,2013529660.65,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NETWORK18,EQ,NETWORK18 MEDIA & INV LTD,28.34,30.6,28.34,30.37,7880352,236321843.92,20260401,29.77,29.47,30.07,30.07,29.47,0.6000000000000014,1.9756338491932877,Wide,Bullish,Above CPR,Cash Only,Media & Entertainment,False,False,1.0,60,121055384.175,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MEDICAMEQ,EQ,MEDICAMEN BIOTECH LIMITED,249.9,250.0,227.0,231.64,43812,10351401.57,20260401,236.2133333333333,238.5,233.92666666666668,238.5,233.92666666666668,4.573333333333324,1.974327980199156,Wide,Bearish,Below CPR,Cash Only,Healthcare & Pharma,False,True,0.9666666666666668,60,7823118.175000001,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
FMGOETZE,EQ,FEDERAL-MOGUL GOETZE (IND,391.0,420.6,391.0,418.15,95786,39223989.1,20260401,409.9166666666667,405.8,414.03333333333336,414.03333333333336,405.8,8.233333333333348,1.968990394196664,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,20063424.4,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ZODIACLOTH,EQ,ZODIAC CLOTHING CO. LTD.,63.0,67.8,62.15,66.95,14874,971476.93,20260401,65.63333333333333,64.975,66.29166666666666,66.29166666666666,64.975,1.3166666666666629,1.966641772467009,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9166666666666666,60,520720.62,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MINDTECK,EQ,MINDTECK (INDIA) LIMITED,155.99,164.14,150.0,161.84,88186,14128811.14,20260401,158.66,157.07,160.25,160.25,157.07,3.180000000000007,1.964903608502229,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8666666666666667,60,14097069.275,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NAGREEKEXP,EQ,NAGREEKA EXPORTS LTD.,21.2,21.2,18.01,20.2,6175,125045.12,20260401,19.80333333333333,19.605,20.00166666666666,20.00166666666666,19.605,0.3966666666666611,1.9636963696369365,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9333333333333332,60,194572.245,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SHK,EQ,S H KELKAR AND CO. LTD.,118.0,124.29,115.05,123.3,365559,44347414.73,20260401,120.88,119.67,122.09,122.09,119.67,2.4199999999999875,1.962692619626916,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9166666666666666,60,45169401.17,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DIFFNKG,EQ,DIFFUSION ENGINEERS LTD,264.0,271.9,251.37,269.57,75932,20078006.07,20260401,264.28,261.635,266.92499999999995,266.92499999999995,261.635,5.289999999999964,1.9623845383388223,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,20822660.165,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HGINFRA,EQ,H.G.INFRA ENGINEERING LTD,453.4,485.0,442.0,477.55,407471,191331779.7,20260401,468.1833333333333,463.5,472.8666666666667,472.8666666666667,463.5,9.366666666666674,1.9614002024220865,Wide,Bullish,Above CPR,Cash Only,Real Estate & Infra,False,False,0.9666666666666668,60,104690615.825,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
EIMCOELECO,EQ,EIMCO ELECON (INDIA) LTD,1449.9,1556.0,1449.9,1548.5,13599,20800531.3,20260401,1518.1333333333332,1502.95,1533.3166666666664,1533.3166666666664,1502.95,30.366666666666333,1.9610375632332149,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.95,60,34316524.7,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SHALBY,EQ,SHALBY LIMITED,133.4,141.24,129.69,139.57,127606,17438136.42,20260401,136.83333333333334,135.465,138.20166666666668,138.20166666666668,135.465,2.736666666666679,1.9607843137254988,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,21432100.26,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CLSEL,EQ,CHAMAN LAL SETIA EXP LTD,211.64,232.92,211.64,228.99,94375,20970225.66,20260401,224.51666666666665,222.28,226.75333333333333,226.75333333333333,222.28,4.473333333333358,1.953505975515681,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9333333333333332,60,14115788.55,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RAYMOND,EQ,RAYMOND LTD,326.1,354.95,326.1,350.8,648889,225002824.85,20260401,343.95,340.525,347.375,347.375,340.525,6.850000000000023,1.9526795895096989,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9666666666666668,60,124770984.1,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SIYSIL,EQ,SIYARAM SILK MILLS LTD,442.05,478.0,442.05,473.9,54982,25717610.15,20260401,464.6499999999999,460.025,469.2749999999999,469.2749999999999,460.025,9.249999999999886,1.9518885840894464,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9666666666666668,60,31910532.8,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HINDWAREAP,EQ,HINDWARE HME INOVATON LTD,177.05,197.65,177.05,193.0,349776,66845193.66,20260401,189.23333333333332,187.35,191.11666666666667,191.11666666666667,187.35,3.766666666666652,1.9516407599309076,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.95,60,22352818.075,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RVHL,EQ,RAVINDER HEIGHTS LIMITED,32.74,35.0,31.56,34.28,30991,1045424.11,20260401,33.61333333333334,33.28,33.94666666666667,33.94666666666667,33.28,0.6666666666666714,1.9447685725398816,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7333333333333333,60,875740.915,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HERANBA,EQ,HERANBA INDUSTRIES LTD,161.6,175.9,161.6,173.81,66728,11431395.35,20260401,170.43666666666667,168.75,172.1233333333333,172.1233333333333,168.75,3.373333333333335,1.9408166005024647,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,8688357.35,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SARLAPOLY,EQ,SARLA PERF. FIBERS LTD,70.2,76.44,70.2,75.51,77431,5776861.85,20260401,74.05,73.32,74.78,74.78,73.32,1.460000000000008,1.933518739239846,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9666666666666668,60,8020303.785,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PARACABLES,EQ,PARAMOUNT COMM LTD,30.0,32.35,29.7,31.95,1091811,34387113.3,20260401,31.33333333333333,31.025,31.641666666666666,31.641666666666666,31.025,0.6166666666666671,1.930099113197706,Wide,Bullish,Above CPR,Cash Only,Media & Entertainment,False,False,0.9333333333333332,60,22433862.78,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KELLTONTEC,EQ,KELLTON TECH SOL LTD,14.0,15.25,13.96,15.04,4123864,60263623.3,20260401,14.75,14.605,14.895,14.895,14.605,0.2899999999999991,1.9281914893616965,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9333333333333332,60,31753251.0,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
FLUOROCHEM,EQ,GUJARAT FLUOROCHEM LTD,3150.0,3249.8,3033.0,3234.8,76130,240708898.6,20260401,3172.5333333333333,3141.4,3203.6666666666665,3203.6666666666665,3141.4,62.26666666666642,1.9249000453402505,Wide,Bullish,Above CPR,Cash Only,Chemicals,False,False,1.0,60,194120668.75,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DIAMONDYD,EQ,PRATAAP SNACKS LIMITED,992.0,1032.9,960.0,968.5,42587,42395545.5,20260401,987.1333333333332,996.45,977.8166666666666,996.45,977.8166666666666,18.63333333333344,1.923937360178982,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9666666666666668,60,32246047.8,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GLENMARK,EQ,GLENMARK PHARMACEUTICALS,2180.0,2238.4,2085.0,2101.1,1011784,2184866318.2,20260401,2141.5,2161.7,2121.3,2161.7,2121.3,40.39999999999964,1.9228023416305573,Wide,Bearish,Below CPR,Cash Only,Healthcare,False,True,1.0,60,931317671.25,Outside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
COCHINSHIP,EQ,COCHIN SHIPYARD LIMITED,1244.9,1372.0,1228.1,1338.6,8012279,10781264887.8,20260401,1312.9,1300.05,1325.7499999999998,1325.7499999999998,1300.05,25.699999999999815,1.919916330494533,Wide,Bullish,Above CPR,Cash Only,Capital Goods,False,False,0.9833333333333332,60,1153567048.75,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
POLYMED,EQ,POLY MEDICURE LIMITED,1209.9,1287.5,1205.0,1283.2,195244,247152587.8,20260401,1258.5666666666666,1246.25,1270.8833333333332,1270.8833333333332,1246.25,24.63333333333321,1.9196799667497828,Wide,Bullish,Above CPR,Cash Only,Healthcare,False,False,0.9333333333333332,60,249278176.6,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BIRLACABLE,EQ,BIRLA CABLE LIMITED,108.0,114.0,105.0,112.74,48596,5402749.34,20260401,110.58,109.5,111.66,111.66,109.5,2.1599999999999966,1.915912719531663,Wide,Bullish,Above CPR,Cash Only,Media & Entertainment,False,False,0.9333333333333332,60,4436949.415,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TGBHOTELS,EQ,TGB BANQUETS&HOTELS LTD,7.61,8.3,7.61,8.19,11264,92038.28,20260401,8.033333333333333,7.955,8.111666666666666,8.111666666666666,7.955,0.1566666666666663,1.9129019129019085,Wide,Bullish,Above CPR,Cash Only,Hotels & Tourism,False,False,0.9333333333333332,60,149878.97499999998,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
APTECHT,EQ,APTECH LIMITED,72.0,77.1,71.75,76.62,256690,19344335.35,20260401,75.15666666666667,74.425,75.88833333333334,75.88833333333334,74.425,1.4633333333333385,1.9098581745410312,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.9833333333333332,60,14473684.535,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AMDIND,EQ,AMD INDUSTRIES LIMITED,37.61,38.0,35.61,37.89,7561,283330.26,20260401,37.16666666666666,36.805,37.52833333333333,37.52833333333333,36.805,0.7233333333333292,1.909034925661993,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9,60,468965.83,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ENGINERSIN,EQ,ENGINEERS INDIA LTD,191.33,201.99,188.46,200.98,7247679,1434087179.37,20260401,197.14333333333332,195.225,199.06166666666667,199.06166666666667,195.225,3.8366666666666447,1.9089793345938129,Wide,Bullish,Above CPR,Cash Only,Construction,False,False,0.9666666666666668,60,532126948.43,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PROTEAN,EQ,PROTEAN EGOV TECHNO LTD,460.45,495.0,458.8,490.95,542976,263193162.95,20260401,481.5833333333333,476.9,486.26666666666665,486.26666666666665,476.9,9.366666666666674,1.9078657025494807,Wide,Bullish,Above CPR,Cash Only,FMCG & Food Products,False,False,0.9833333333333332,60,183889616.375,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
WEBELSOLAR,EQ,WEBSOL ENERGY SYSTEM LTD,68.8,71.34,67.26,71.34,3352485,235770081.86,20260401,69.98,69.30000000000001,70.66,70.66,69.30000000000001,1.3599999999999852,1.9063638912250984,Wide,Bullish,Above CPR,Cash Only,Power & Utilities,False,False,0.8833333333333333,60,282947230.83500004,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ECOSMOBLTY,EQ,ECOS (INDIA) MOB & HOSP L,110.29,118.44,109.34,117.23,671112,76889320.98,20260401,115.00333333333332,113.89,116.11666666666666,116.11666666666666,113.89,2.2266666666666595,1.899400039807779,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8666666666666667,60,46241973.855,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
OMNI,EQ,OMNITECH ENGINEERING LTD,256.19,277.86,252.15,272.77,1497885,400848523.99,20260401,267.5933333333333,265.005,270.1816666666666,270.1816666666666,265.005,5.17666666666662,1.8978137869511384,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.7222222222222222,18,222128380.4,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DSSL,EQ,DYNACONS SYS & SOLN LTD,826.0,875.0,804.65,864.4,47170,40087973.8,20260401,848.0166666666668,839.825,856.2083333333335,856.2083333333335,839.825,16.38333333333344,1.89534166281044,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,27004748.4,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GOLDTECH,EQ,AION-TECH SOLUTIONS LTD,35.0,35.0,31.4,34.17,34744,1183709.76,20260401,33.52333333333333,33.2,33.846666666666664,33.846666666666664,33.2,0.6466666666666612,1.8924982928494616,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.8333333333333334,60,1745971.7200000002,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SHANTI,EQ,SHANTI OVERSEAS INDIA LTD,5.48,5.75,5.21,5.64,55335,306064.77,20260401,5.533333333333334,5.48,5.586666666666668,5.586666666666668,5.48,0.1066666666666673,1.8912529550827548,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8166666666666667,60,257123.735,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SPECIALITY,EQ,SPECIALITY REST LTD,84.0,91.0,84.0,90.05,38868,3466503.13,20260401,88.35000000000001,87.5,89.20000000000002,89.20000000000002,87.5,1.700000000000017,1.8878400888395528,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.95,60,5147623.525,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TVTODAY,EQ,TV TODAY NETWORK LTD,99.2,103.99,97.0,103.42,171106,17451139.97,20260401,101.47,100.495,102.44500000000002,102.44500000000002,100.495,1.950000000000017,1.8855153742022983,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,8538458.705,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HALDER,EQ,HALDER VENTURE LIMITED,245.1,257.35,242.1,242.86,211,51395.24,20260401,247.4366666666667,249.725,245.14833333333337,249.725,245.14833333333337,4.576666666666654,1.8844876334788163,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9166666666666666,24,189024.575,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NELCO,EQ,NELCO LTD,528.85,559.9,518.45,554.85,148062,81455321.35,20260401,544.4,539.175,549.625,549.625,539.175,10.450000000000044,1.8833919077228165,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.95,60,49042693.525000006,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CIFL,EQ,CAPITAL INDIA FINANCE LTD,21.1,22.75,20.62,21.09,320008,6934881.04,20260401,21.486666666666668,21.685,21.28833333333333,21.685,21.28833333333333,0.3966666666666683,1.880828196617678,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9,60,5780826.380000001,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KAMDHENU,EQ,KAMDHENU LIMITED,18.38,19.02,17.5,18.79,1249499,23125445.28,20260401,18.436666666666664,18.26,18.61333333333333,18.61333333333333,18.26,0.3533333333333317,1.880432854355145,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9,60,25880780.285,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GCSL,EQ,GRETEX CORPORATE SERVICES,345.95,360.0,340.0,340.4,16593,5795545.3,20260401,346.8,350.0,343.6,350.0,343.6,6.399999999999977,1.8801410105757863,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.7647058823529411,17,65605751.7,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
XTGLOBAL,EQ,XTGLOBAL INFOTECH LIMITED,26.21,31.35,26.2,29.61,51185,1439239.52,20260401,29.05333333333333,28.775,29.331666666666663,29.331666666666663,28.775,0.5566666666666649,1.879995497016768,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8,60,1096834.465,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RPEL,EQ,RAGHAV PRODUCTIVITY ENH L,581.05,635.0,581.05,625.65,52802,32663001.15,20260401,613.9,608.025,619.775,619.775,608.025,11.75,1.8780468312954528,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9166666666666666,60,28192888.0,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KAMOPAINTS,EQ,KAMDHENU VENTURES LIMITED,3.9,4.19,3.76,4.09,602126,2429287.06,20260401,4.013333333333333,3.975,4.051666666666666,4.051666666666666,3.975,0.0766666666666657,1.8744906275468405,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,60,3768322.87,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ADVAIT,EQ,ADVAIT ENRGY TRANSITION L,1769.9,1852.7,1720.0,1737.5,115596,206539277.8,20260401,1770.0666666666666,1786.35,1753.7833333333333,1786.35,1753.7833333333333,32.566666666666606,1.874340527577934,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.8333333333333334,48,45596395.95,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
