TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-08-17,2026-08-17,CM,NSE,STK,2202,INE831A01028,ONIDA,EQ,,,,,ONIDA ELECTRONICS LIMITED,36.43,36.6,35.21,36.02,35.91,35.79,,36.02,,,271253,9751632.53,1781,F1,1,,,,,,Cash Only,Unclassified,False,35.943333333333335,35.905,35.98166666666667,35.98166666666667,35.905,0.07666666666666799,0.21284471589857853,Narrow,Bullish,Above CPR,True,False,0.2,5,10584000.35,Overlapping,False,Risk Off,False,,,,,0.9213560286777579,False,False,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,7109,INE412C01023,JMA,EQ,,,,,JULLUNDUR MOT AGENCY LTD,89.99,89.99,87.84,89.2,89.79,87.84,,89.2,,,14284,1271223.57,246,F1,1,,,,,,Cash Only,Unclassified,False,89.00999999999999,88.91499999999999,89.10499999999999,89.10499999999999,88.91499999999999,0.18999999999999773,0.21300448430493016,Narrow,Bullish,Above CPR,True,False,0.2,60,671292.4650000001,Overlapping,True,Risk Off,True,3.0142857142857147,89.9516,87.8082,0.06303317535544947,1.8936955742531683,False,True,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,11723,INE019A01038,JSWSTEEL,EQ,,,,,JSW STEEL LIMITED,1263.6,1297.0,1250.4,1277.8,1277.8,1270.0,,1277.87,,,1404965,1786880585.9,61091,F1,1,,,,,,F&O + Cash,Metals & Mining,True,1275.0666666666666,1273.7,1276.4333333333332,1276.4333333333332,1273.7,2.733333333333121,0.21390932331609966,Narrow,Bullish,Above CPR,True,False,0.4166666666666667,60,1792098472.8000002,Higher,True,Risk Off,False,27.757142857142867,1261.458,1252.228,0.09847315148395183,0.9970883927534141,True,True,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,24932,INE0URU01010,GLOBALE,EQ,,,,,GLOBALE TESSILE LIMITED,10.74,11.27,10.4,10.87,10.87,10.74,,10.87,,,5777,61342.02,28,F1,1,,,,,,Cash Only,Unclassified,False,10.846666666666666,10.835,10.85833333333333,10.85833333333333,10.835,0.023333333333329875,0.21465808034342115,Narrow,Bullish,Above CPR,True,False,0.11666666666666667,60,88475.45999999999,Inside,True,Risk Off,True,1.2514285714285713,11.4364,11.6419,0.018645357686450814,0.6933224195726138,False,False,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,764663,INE316A01038,ECORECO,EQ,,,,,ECO RECYCLING LTD.,494.9,494.9,460.0,479.0,479.0,491.3,,477.42,,,4310,2061421.0,252,F1,1,,,,,,Cash Only,Unclassified,False,477.9666666666667,477.45,478.4833333333334,478.4833333333334,477.45,1.0333333333334167,0.21572720946417884,Narrow,Bullish,Above CPR,True,False,1.0,1,2061421.0,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,8110,INE699H01024,AWL,EQ,,,,,AWL AGRI BUSINESS LIMITED,192.5,194.1,191.31,193.34,192.7,192.16,,193.34,,,979138,188662369.06,15194,F1,1,,,,,,Cash Only,Fast Moving Consumer Goods,True,192.91666666666666,192.70499999999998,193.12833333333333,193.12833333333333,192.70499999999998,0.4233333333333462,0.218957966966663,Narrow,Bullish,Above CPR,True,False,0.16666666666666666,60,412069374.995,Higher,True,Risk Off,True,4.589999999999997,189.1432,190.69619999999998,0.09222948438635,0.45784127748462067,True,True,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,759084,INE0CAZ01013,URBANCO,EQ,,,,,URBAN COMPANY LIMITED,144.2,145.6,142.65,144.6,144.65,144.39,,144.6,,,3896552,561787857.3,22563,F1,1,,,,,,Cash Only,Consumer Services,True,144.28333333333333,144.125,144.44166666666666,144.44166666666666,144.125,0.3166666666666629,0.2189949285384944,Narrow,Bullish,Above CPR,True,False,0.23333333333333334,60,337574114.33500004,Higher,True,Risk Off,True,6.1499999999999995,133.33820000000003,131.2098,0.051490514905148436,1.6641911611223124,True,True,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,13111,INE569C01020,ORIENTCER,EQ,,,,,ORIENT CERATECH LIMITED,44.75,44.75,43.12,44.08,44.25,43.38,,44.07,,,109482,4812590.61,1359,F1,1,,,,,,Cash Only,Unclassified,False,43.98333333333333,43.935,44.03166666666665,44.03166666666665,43.935,0.0966666666666498,0.21929824561399683,Narrow,Bullish,Above CPR,True,False,0.2,60,1891396.375,Higher,True,Risk Off,True,1.7178571428571432,40.6874,40.498900000000006,0.056271656271646445,2.544464329958336,True,True,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,24226,INE01A001028,STANLEY,EQ,,,,,STANLEY LIFESTYLES LTD,136.1,138.95,133.45,136.65,136.1,136.22,,136.67,,,230448,31425846.55,5139,F1,1,,,,,,Cash Only,Unclassified,False,136.35,136.2,136.5,136.5,136.2,0.30000000000001137,0.21953896816685792,Narrow,Bullish,Above CPR,True,False,0.25,60,25422279.185000002,Lower,True,Risk Off,True,5.66642857142857,150.6836,149.1351,0.05294340098323661,1.2361537815438006,False,False,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,4992,INE221J01015,SHARDACROP,EQ,,,,,SHARDA CROPCHEM LTD.,782.0,793.0,776.0,787.1,785.5,786.4,,787.15,,,80915,63456767.65,7147,F1,1,,,,,,Cash Only,Unclassified,False,785.3666666666667,784.5,786.2333333333333,786.2333333333333,784.5,1.7333333333333485,0.2202176767035127,Narrow,Bullish,Above CPR,True,False,0.38333333333333336,60,157006686.60000002,Lower,True,Risk Off,False,22.214285714285715,871.7590000000001,940.954,0.07802786709539189,0.4041660200859241,False,False,No setup,0,0,0,0
