TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Industry,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup
2026-08-13,2026-08-13,CM,NSE,STK,2616,INE497B01018,SEAMECLTD,EQ,,,,,SEAMEC LIMITED,1539.0,1545.0,1519.7,1532.3,1539.2,1521.8,,1532.32,,,255511,391042182.5,5326,F1,1,,,,,,Cash Only,1532.3333333333333,1532.35,1532.3166666666666,1532.35,1532.3166666666666,0.033333333333303,0.0021753790597991,Narrow,Bearish,Below CPR,False,True,Unclassified,0.01694915254237288,59,71878256.6,Higher,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,17534,INE002S01010,MGL,EQ,,,,,MAHANAGAR GAS LTD.,1123.6,1136.0,1115.7,1125.8,1126.6,1118.5,,1125.8,,,136111,153276847.7,8763,F1,1,,,,,,Cash Only,1125.8333333333333,1125.85,1125.8166666666666,1125.85,1125.8166666666666,0.033333333333303,0.0029608574643189,Narrow,Bearish,Below CPR,False,True,Oil Gas & Consumable Fuels,0.03389830508474576,59,180001249.3,Inside,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,21749,INE264T01014,CAPACITE,EQ,,,,,CAPACITE INFRAPROJECT LTD,209.65,210.74,208.32,209.54,209.92,209.05,,209.47,,,127759,26775227.11,2618,F1,1,,,,,,Cash Only,209.53333333333333,209.53,209.53666666666663,209.53666666666663,209.53,0.0066666666666606,0.003181572333044,Narrow,Bullish,Above CPR,True,False,Unclassified,0.01694915254237288,59,71537641.76,Inside,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,8840,INE228A01035,USHAMART,EQ,,,,,USHA MARTIN LTD.,499.0,504.5,490.25,497.35,497.7,502.9,,497.33,,,385740,191132494.7,14698,F1,1,,,,,,Cash Only,497.3666666666666,497.375,497.3583333333332,497.375,497.3583333333332,0.0166666666667651,0.0033510941322539,Narrow,Bearish,Below CPR,False,True,Capital Goods,0.01694915254237288,59,194619086.35,Lower,True,Short
2026-08-13,2026-08-13,CM,NSE,STK,13035,INE429E01023,SAFARI,EQ,,,,,SAFARI IND (INDIA) LTD,1483.6,1505.0,1479.6,1492.4,1491.0,1483.6,,1492.28,,,10860,16239730.2,1930,F1,1,,,,,,Cash Only,1492.3333333333333,1492.3,1492.3666666666666,1492.3666666666666,1492.3,0.066666666666606,0.0044670776378052,Narrow,Bullish,Above CPR,True,False,Unclassified,0.01694915254237288,59,65815783.7,Higher,True,Long
2026-08-13,2026-08-13,CM,NSE,STK,11596,INE405C01035,LINCOLN,EQ,,,,,LINCOLN PHARMA LTD,597.1,646.95,591.95,619.5,621.25,592.85,,619.43,,,1060832,664236498.9,31766,F1,1,,,,,,Cash Only,619.4666666666667,619.45,619.4833333333333,619.4833333333333,619.45,0.033333333333303,0.0053806833467801,Narrow,Bullish,Above CPR,True,False,Unclassified,0.01694915254237288,59,19050969.65,Higher,True,Long
2026-08-13,2026-08-13,CM,NSE,STK,5449,INE488A01050,CHEMPLASTS,EQ,,,,,CHEMPLAST SANMAR LIMITED,182.45,182.8,178.01,180.39,182.3,182.35,,180.48,,,151981,27347321.72,3445,F1,1,,,,,,Cash Only,180.4,180.405,180.395,180.405,180.395,0.0099999999999909,0.0055435445423753,Narrow,Bearish,Below CPR,False,True,Unclassified,0.03389830508474576,59,63616527.79,Inside,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,15039,INE739E01017,CERA,EQ,,,,,CERA SANITARYWARE LTD,5940.0,5950.0,5900.0,5925.5,5912.0,5885.5,,5929.5,,,2841,16839261.5,844,F1,1,,,,,,Cash Only,5925.166666666667,5925.0,5925.333333333334,5925.333333333334,5925.0,0.3333333333339396,0.0056254043259461,Narrow,Bullish,Above CPR,True,False,Unclassified,0.01694915254237288,59,47066858.0,Inside,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,937,INE285A01027,ELGIEQUIP,EQ,,,,,ELGI EQUIPMENTS LTD,574.5,580.95,572.25,576.55,575.1,575.55,,576.54,,,143718,82878734.85,10192,F1,1,,,,,,Cash Only,576.5833333333334,576.6,576.5666666666667,576.6,576.5666666666667,0.033333333333303,0.0057815164917705,Narrow,Bearish,Below CPR,False,True,Capital Goods,0.01694915254237288,59,169532161.25,Inside,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,19438,INE926K01017,AHLEAST,EQ,,,,,ASIAN HOTELS (EAST) LTD,142.37,142.37,140.3,141.35,141.45,141.5,,141.35,,,208,29427.54,22,F1,1,,,,,,Cash Only,141.34,141.335,141.345,141.345,141.335,0.0099999999999909,0.0070746374248255,Narrow,Bullish,Above CPR,True,False,Unclassified,0.01694915254237288,59,383054.65,Lower,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,480,INE340A01012,BIRLACORPN,EQ,,,,,BIRLA CORPORATION LTD,901.0,906.4,897.5,902.05,901.0,904.4,,902.02,,,22378,20181909.25,2293,F1,1,,,,,,Cash Only,901.9833333333332,901.95,902.0166666666664,902.0166666666664,901.95,0.0666666666663786,0.0073905733236936,Narrow,Bullish,Above CPR,True,False,Unclassified,0.03389830508474576,59,57705580.2,Inside,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,1127,INE539A01019,GHCL,EQ,,,,,GHCL LIMITED,431.4,435.0,427.1,431.1,431.0,431.35,,431.1,,,140542,60365486.65,7485,F1,1,,,,,,Cash Only,431.06666666666666,431.05,431.0833333333333,431.0833333333333,431.05,0.033333333333303,0.0077321580453034,Narrow,Bullish,Above CPR,True,False,Unclassified,0.03389830508474576,59,75762411.15,Lower,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,762675,INE417D01020,FEDDERSHOL,EQ,,,,,FEDDERS HOLDING LTD.,40.7,41.55,40.7,41.13,41.15,41.04,,41.13,,,198212,8150105.51,1269,F1,1,,,,,,Cash Only,41.126666666666665,41.125,41.12833333333333,41.12833333333333,41.125,0.0033333333333303,0.0081043844719919,Narrow,Bullish,Above CPR,True,False,Unclassified,0.01694915254237288,59,23447892.26,Inside,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,3150,INE003A01024,SIEMENS,EQ,,,,,SIEMENS LTD,4020.0,4024.0,3951.0,3987.0,3987.0,4019.0,,3987.14,,,233755,931734100.4,19572,F1,1,,,,,,F&O + Cash,3987.3333333333335,3987.5,3987.166666666667,3987.5,3987.166666666667,0.3333333333330301,0.0083605049744928,Narrow,Bearish,Below CPR,False,True,Capital Goods,0.05084745762711865,59,1244361679.8,Lower,True,Short
2026-08-13,2026-08-13,CM,NSE,STK,759551,INE202B01038,PIRAMALFIN,EQ,,,,,PIRAMAL FINANCE LIMITED,2085.3,2090.4,2048.2,2069.6,2066.0,2073.3,,2069.55,,,69526,143594369.0,8025,F1,1,,,,,,Cash Only,2069.4,2069.3,2069.5,2069.5,2069.3,0.1999999999998181,0.009663703131031,Narrow,Bullish,Above CPR,True,False,Financial Services,0.03389830508474576,59,528661350.0,Lower,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,708,INE715Y01031,SHRADHA,EQ,,,,,SHRADHA REALTY LIMITED,34.15,34.2,33.85,34.03,34.19,33.73,,34.03,,,16050,546370.92,106,F1,1,,,,,,Cash Only,34.02666666666667,34.025000000000006,34.028333333333336,34.028333333333336,34.025000000000006,0.0033333333333303,0.0097952786756694,Narrow,Bullish,Above CPR,True,False,Unclassified,0.01694915254237288,59,517016.65,Inside,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,762834,INE291E01019,PML,EQ,,,,,PAUL MERCHANTS LTD.,488.0,511.85,488.0,500.0,505.0,495.75,,500.0,,,160,78484.25,20,F1,1,,,,,,Cash Only,499.95,499.925,499.975,499.975,499.925,0.0499999999999545,0.0099999999999909,Narrow,Bullish,Above CPR,True,False,Unclassified,0.05084745762711865,59,158866.4,Lower,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,10310,INE898S01029,AURUM,EQ,,,,,AURUM PROPTECH LIMITED,226.69,228.76,221.79,225.24,226.0,226.04,,225.24,,,127265,28704546.23,2602,F1,1,,,,,,Cash Only,225.26333333333332,225.275,225.2516666666667,225.275,225.2516666666667,0.0233333333333121,0.0103593204285704,Narrow,Bearish,Below CPR,False,True,Unclassified,0.03389830508474576,59,38795788.31,Lower,True,Short
2026-08-13,2026-08-13,CM,NSE,STK,2275,INE01GN01025,IRISDOREME,EQ,,,,,IRIS CLOTHINGS LIMITED,56.74,58.3,56.7,57.51,57.74,56.83,,57.51,,,1574300,90945408.59,3609,F1,1,,,,,,Cash Only,57.50333333333333,57.5,57.50666666666666,57.50666666666666,57.5,0.0066666666666606,0.0115921868660417,Narrow,Bullish,Above CPR,True,False,Unclassified,0.05084745762711865,59,16959533.35,Higher,True,Long
2026-08-13,2026-08-13,CM,NSE,STK,29624,INE274Y01021,AJAXENGG,EQ,,,,,AJAX ENGINEERING LIMITED,567.35,569.55,561.15,565.45,565.0,566.0,,565.45,,,27572,15572457.2,2359,F1,1,,,,,,Cash Only,565.3833333333333,565.3499999999999,565.4166666666667,565.4166666666667,565.3499999999999,0.0666666666668334,0.0117900197483125,Narrow,Bullish,Above CPR,True,False,Unclassified,0.01694915254237288,59,22738079.9,Lower,True,No setup
2026-08-13,2026-08-13,CM,NSE,STK,757515,INE0U4701011,DIGITIDE,EQ,,,,,DIGITIDE SOLUTIONS LTD,104.7,104.7,102.36,103.55,102.5,103.86,,103.56,,,140124,14493473.37,1597,F1,1,,,,,,Cash Only,103.53666666666668,103.53,103.54333333333336,103.54333333333336,103.53,0.0133333333333496,0.0128762272654269,Narrow,Bullish,Above CPR,True,False,Unclassified,0.03389830508474576,59,23036383.44,Higher,True,Long
2026-08-13,2026-08-13,CM,NSE,STK,578,INE060901027,LIKHITHA,EQ,,,,,LIKHITHA INFRASTRUC LTD,228.0,231.57,224.0,227.74,229.75,227.33,,228.01,,,41613,9446587.65,1201,F1,1,,,,,,Cash Only,227.77,227.785,227.75499999999997,227.785,227.75499999999997,0.0300000000000295,0.0131729164837224,Narrow,Bearish,Below CPR,False,True,Unclassified,0.08333333333333333,24,7755786.675000001,Lower,True,Short
