SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
FORTIS,20260731,955.0,996.55,927.7,945.0,23496319029.55,FORTIS HEALTHCARE LTD,20260731,956.4166666666666,962.125,950.7083333333333,962.125,950.7083333333333,11.416666666666742,1.2081128747795493,Wide,Bearish,Below CPR,Healthcare,True,False,False,0.3333333333333333,12,29681377624.875,Outside,True,Neutral,False,,,,,0.7916182101284441,False,False,No setup,Aug 2026,Monthly,0,0,0,0
FOSECOIND,20260731,5360.0,5360.0,4952.0,5133.5,205163123.5,FOSECO INDIA LTD,20260731,5148.5,5156.0,5141.0,5156.0,5141.0,15.0,0.29219830524982954,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.08333333333333333,12,422681042.95,Inside,True,Neutral,True,,,,,0.4853852022038028,False,False,No setup,Aug 2026,Monthly,0,0,0,0
FRACTAL,20260731,888.0,913.7,760.7,812.05,8025166671.45,FRACTAL ANALYTICS LIMITED,20260731,828.8166666666666,837.2,820.4333333333332,837.2,820.4333333333332,16.76666666666688,2.064733288180147,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.3333333333333333,6,12155644079.4,Lower,True,Neutral,False,,,,,0.6602008597018844,False,False,No setup,Aug 2026,Monthly,0,0,0,0
FRONTSP,20260731,1388.1,1550.0,1309.1,1349.3,695146685.3,FRONTIER SPRINGS LTD.,20260731,1402.8,1429.55,1376.05,1429.55,1376.05,53.5,3.9650188986882084,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.75,4,705477914.0,Overlapping,False,Neutral,False,,,,,0.9853557021488839,False,False,No setup,Aug 2026,Monthly,0,0,0,0
FSL,20260731,229.4,304.1,228.7,302.12,26160911952.17,FIRSTSOURCE SOLU. LTD.,20260731,278.3066666666667,266.4,290.21333333333337,290.21333333333337,266.4,23.81333333333339,7.882077761595853,Wide,Bullish,Above CPR,Services,True,False,False,0.9166666666666666,12,7533532817.125,Higher,True,Neutral,False,,,,,3.4725954724325088,False,False,No setup,Aug 2026,Monthly,0,0,0,0
FUSION,20260731,189.0,243.0,189.0,207.83,6122756239.46,FUSION FINANCE LIMITED,20260731,213.27666666666667,216.0,210.55333333333334,216.0,210.55333333333334,5.446666666666658,2.620731687757618,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.3333333333333333,12,1602109202.855,Higher,True,Neutral,False,,,,,3.8216847069782074,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GABRIEL,20260731,1241.0,1519.9,1215.0,1441.8,24662724903.6,GABRIEL INDIA LTD,20260731,1392.2333333333333,1367.45,1417.0166666666667,1417.0166666666667,1367.45,49.566666666666606,3.437832339205619,Wide,Bullish,Above CPR,Automobile and Auto Components,True,False,False,0.6666666666666666,12,8894484130.7,Higher,True,Neutral,False,,,,,2.7728111648965332,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GAEL,20260731,165.33,177.13,137.7,172.11,6067058237.4,GUJARAT AMBUJA EXPORTS LT,20260731,162.31333333333333,157.415,167.21166666666667,167.21166666666667,157.415,9.796666666666681,5.69209614006547,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.9166666666666666,12,2579760134.645,Outside,True,Neutral,False,,,,,2.3517916088097413,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GAIL,20260731,172.8,182.21,167.27,181.44,33076736521.510002,GAIL (INDIA) LTD,20260731,176.97333333333336,174.74,179.2066666666667,179.2066666666667,174.74,4.466666666666697,2.461787184009423,Wide,Bullish,Above CPR,Oil Gas & Consumable Fuels,True,False,False,0.8333333333333334,12,34680982688.17,Higher,True,Neutral,False,,,,,0.9537427707546702,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GALAPREC,20260731,1115.9,1260.0,1042.1,1093.9,1481544631.7,GALA PRECISION ENG LTD,20260731,1132.0,1151.05,1112.95,1151.05,1112.95,38.09999999999991,3.4829509095895337,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.75,12,262124692.95,Higher,True,Neutral,False,,,,,5.652060532819024,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GALAXYSURF,20260731,1962.2,2105.6,1900.0,1944.5,423728278.1,GALAXY SURFACTANTS LTD,20260731,1983.3666666666668,2002.8,1963.9333333333336,2002.8,1963.9333333333336,38.86666666666633,1.9988000342847176,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5,12,582195103.0,Higher,True,Neutral,False,,,,,0.7278114774867833,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GALLANTT,20260731,690.0,727.0,513.1,614.6,2446704331.0,GALLANTT ISPAT LIMITED,20260731,618.2333333333332,620.05,616.4166666666665,620.05,616.4166666666665,3.6333333333334394,0.5911704089380799,Moderate,Bearish,Below CPR,Capital Goods,True,False,False,0.16666666666666666,12,3239019621.85,Lower,True,Neutral,True,,,,,0.7553842262933064,False,False,Short,Aug 2026,Monthly,0,-2,0,0
GANDHAR,20260731,186.5,303.17,182.1,223.25,33924037285.95,GANDHAR OIL REFINE IND L,20260731,236.17333333333332,242.635,229.71166666666664,242.635,229.71166666666664,12.923333333333346,5.788727136991421,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8333333333333334,12,664387018.64,Higher,True,Neutral,False,,,,,51.06065641588316,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GANDHITUBE,20260731,859.1,890.0,844.55,876.35,85760026.95,GANDHI SPL. TUBES LTD,20260731,870.3000000000001,867.275,873.3250000000002,873.3250000000002,867.275,6.050000000000182,0.6903634392651545,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.25,12,119735774.10000001,Higher,True,Neutral,True,,,,,0.7162439763272053,False,False,Long,Aug 2026,Monthly,0,2,0,0
GANECOS,20260731,907.5,1268.0,899.15,1183.8,6522312635.6,GANESHA ECOSPHERE LIMITED,20260731,1116.9833333333333,1083.575,1150.3916666666667,1150.3916666666667,1083.575,66.8166666666666,5.644252970659453,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6666666666666666,12,2919675080.1499996,Higher,True,Neutral,False,,,,,2.233917287558215,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GANESHBE,20260731,103.5,129.99,94.3,116.01,3712768033.0299997,GANESH BENZOPLAST LIMITED,20260731,113.43333333333334,112.14500000000001,114.72166666666666,114.72166666666666,112.14500000000001,2.576666666666654,2.2210728960147,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5833333333333334,12,276691623.145,Higher,True,Neutral,False,,,,,13.418433094681465,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GANESHCP,20260731,192.15,200.9,162.91,178.28,597446593.52,GANESH CONSUMER PRODUCT L,20260731,180.6966666666667,181.905,179.48833333333337,181.905,179.48833333333337,2.4166666666666288,1.355545583725953,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.2727272727272727,11,568327385.46,Lower,True,Neutral,False,,,,,1.0512366794298167,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GANESHHOU,20260731,764.75,889.25,728.2,740.6,3277237925.0,GANESH HOUSING LIMITED,20260731,786.0166666666668,808.725,763.3083333333335,808.725,763.3083333333335,45.416666666666515,6.132415158880167,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.9090909090909091,11,871680093.6,Higher,True,Neutral,False,,,,,3.7596796681052487,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GANGAFORGE,20260731,2.49,2.68,2.1,2.13,12890823.09,GANGA FORGING LIMITED,20260731,2.3033333333333332,2.39,2.2166666666666663,2.39,2.2166666666666663,0.17333333333333378,8.137715179968723,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,12,24893695.225,Lower,True,Neutral,False,,,,,0.5178348563155111,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GANGESSECU,20260731,118.14,127.0,112.95,113.13,4564810.7299999995,GANGES SECURITIES LIMITED,20260731,117.69333333333333,119.975,115.41166666666666,119.975,115.41166666666666,4.563333333333333,4.033707534105306,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5833333333333334,12,6854864.12,Lower,True,Neutral,False,,,,,0.6659228615023225,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GARFIBRES,20260731,767.0,784.3,696.35,732.9,784307358.75,GARWARE TECH FIBRES LTD,20260731,737.85,740.325,735.375,740.325,735.375,4.9500000000000455,0.6753990994678736,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.08333333333333333,12,1028272315.625,Inside,True,Neutral,True,,,,,0.7627428520948614,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GARUDA,20260731,180.3,189.0,167.1,172.8,1332673940.77,GARUDA CONSTRUCT N ENG L,20260731,176.30000000000004,178.05,174.55000000000007,178.05,174.55000000000007,3.499999999999943,2.02546296296293,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.25,12,5778464476.475,Lower,True,Neutral,True,,,,,0.23062769464024854,False,False,Short,Aug 2026,Monthly,0,-2,0,0
GATECH,20260731,0.48,0.69,0.46,0.69,133555303.45,GACM TECHNOLOGIES LIMITED,20260731,0.6133333333333333,0.575,0.6516666666666666,0.6516666666666666,0.575,0.07666666666666666,11.11111111111111,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.9090909090909091,11,105737825.17,Higher,True,Neutral,False,,,,,1.2630797279523809,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GATECHDVR,20260731,0.44,0.55,0.38,0.53,10204247.1,GACM TECHNOLOGIES LIMITED,20260731,0.48666666666666664,0.465,0.5083333333333333,0.5083333333333333,0.465,0.04333333333333328,8.176100628930808,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.9,10,6617211.775,Higher,True,Neutral,False,,,,,1.5420765493031239,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GATEWAY,20260731,58.31,63.25,56.0,57.97,1078898823.98,GATEWAY DISTRIPARKS LTD,20260731,59.07333333333333,59.625,58.52166666666666,59.625,58.52166666666666,1.1033333333333388,1.90328330745789,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.4166666666666667,12,1117159406.5,Overlapping,True,Neutral,False,,,,,0.9657519040726082,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GAYAHWS,20260731,2.09,2.16,1.79,2.02,12076197.98,GAYATRI HIGHWAYS LIMITED,20260731,1.9900000000000002,1.975,2.0050000000000003,2.0050000000000003,1.975,0.03000000000000025,1.4851485148514973,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.14285714285714285,7,12076197.98,Lower,True,Neutral,True,,,,,1.0,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GCSL,20260731,431.0,538.7,425.4,520.55,7848963570.25,GRETEX CORPORATE SERVICES,20260731,494.8833333333334,482.05,507.71666666666675,507.71666666666675,482.05,25.666666666666742,4.93068229116641,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.75,8,1074925032.04,Higher,True,Neutral,False,,,,,7.30187067590582,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GEECEE,20260731,348.75,354.8,340.0,344.65,1627767.7000000002,GEECEE VENTURES LIMITED,20260731,346.4833333333333,347.4,345.5666666666666,347.4,345.5666666666666,1.8333333333333712,0.5319406160839609,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.16666666666666666,12,32515307.549999997,Higher,True,Neutral,True,,,,,0.05006158091836964,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GEEKAYWIRE,20260731,25.61,26.8,22.13,22.52,37990298.72,GEEKAY WIRES LIMITED,20260731,23.816666666666666,24.465,23.168333333333333,24.465,23.168333333333333,1.2966666666666669,5.757844878626408,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5,12,58125430.595,Overlapping,True,Neutral,False,,,,,0.6535916952547782,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GEMAROMA,20260731,183.53,228.0,174.61,191.6,5043930850.43,GEM AROMATICS LIMITED,20260731,198.07000000000002,201.305,194.83500000000004,201.305,194.83500000000004,6.46999999999997,3.3768267223381896,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.2,10,1373448737.65,Higher,True,Neutral,True,,,,,3.6724565774913978,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GENCON,20260731,43.23,44.59,37.91,40.33,258576590.53,GENERIC ENG CONS PROJ LTD,20260731,40.943333333333335,41.25,40.63666666666667,41.25,40.63666666666667,0.6133333333333297,1.5207868418877506,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.18181818181818182,11,251876630.79999998,Inside,True,Neutral,True,,,,,1.0266001641705302,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GENESYS,20260731,320.05,353.75,265.5,271.6,1907922445.15,GENESYS INTL CORPN LTD,20260731,296.95,309.625,284.275,309.625,284.275,25.350000000000023,9.333578792341687,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.75,12,3578485549.8,Lower,True,Neutral,False,,,,,0.5331647756008496,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GENUSPAPER,20260731,12.01,13.22,11.01,12.08,26908433.21,GENUS P&B LIMITED,20260731,12.103333333333333,12.115,12.091666666666667,12.115,12.091666666666667,0.023333333333333428,0.19315673289183302,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.08333333333333333,12,27140094.96,Inside,True,Neutral,True,,,,,0.9914642247810322,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GENUSPOWER,20260731,306.0,333.5,296.85,312.7,22951534941.2,GENUS POWER INFRASTRU LTD,20260731,314.34999999999997,315.175,313.5249999999999,315.175,313.5249999999999,1.650000000000091,0.5276622961305056,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.16666666666666666,12,4469340774.665,Inside,True,Neutral,True,,,,,5.135328921729029,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GEOJITFSL,20260731,77.45,83.92,72.1,76.36,673121170.55,GEOJIT FINANCIAL SER L,20260731,77.46,78.00999999999999,76.91,78.00999999999999,76.91,1.0999999999999943,1.440544787847033,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.3333333333333333,12,713919876.515,Higher,True,Neutral,False,,,,,0.9428525422710474,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GESHIP,20260731,1484.6,1509.2,1332.5,1350.4,12997754539.5,THE GE SHPG.LTD,20260731,1397.3666666666668,1420.85,1373.8833333333337,1420.85,1373.8833333333337,46.96666666666624,3.477981832543412,Wide,Bearish,Below CPR,Services,True,False,False,0.8333333333333334,12,11343210097.55,Lower,True,Neutral,False,,,,,1.14586209968088,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GFLLIMITED,20260731,46.91,48.81,43.93,46.64,41615890.18,GFL LIMITED,20260731,46.46,46.370000000000005,46.55,46.55,46.370000000000005,0.1799999999999926,0.3859348198970682,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.25,12,57677208.379999995,Inside,True,Neutral,True,,,,,0.7215309365498109,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GHCL,20260731,436.55,449.0,419.0,438.1,1412722553.75,GHCL LIMITED,20260731,435.3666666666666,434.0,436.73333333333323,436.73333333333323,434.0,2.733333333333235,0.6239062618884352,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.08333333333333333,12,1487624659.175,Lower,True,Neutral,True,,,,,0.9496498629791881,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GHCLTEXTIL,20260731,98.61,124.9,96.42,113.62,3493774352.82,GHCL TEXTILES LIMITED,20260731,111.64666666666666,110.66,112.63333333333333,112.63333333333333,110.66,1.9733333333333292,1.7367834301472707,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5,12,301449964.805,Higher,True,Neutral,False,,,,,11.589898028616558,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GICHSGFIN,20260731,152.0,155.89,144.42,147.68,284611480.4,GIC HOUSING FINANCE LTD,20260731,149.32999999999998,150.15499999999997,148.505,150.15499999999997,148.505,1.6499999999999773,1.117280606717211,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.4166666666666667,12,298955247.53999996,Lower,True,Neutral,False,,,,,0.9520203533537882,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GICL,20260731,18.4,20.87,15.61,17.17,85645068.96000001,GLOBE INTL CARRIERS LTD,20260731,17.883333333333336,18.240000000000002,17.52666666666667,18.240000000000002,17.52666666666667,0.7133333333333312,4.154533100368847,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6,5,673169672.72,Lower,False,Neutral,False,,,,,0.127226570700881,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GICRE,20260731,363.5,370.75,355.1,356.6,4164902377.5,GENERAL INS CORP OF INDIA,20260731,360.81666666666666,362.925,358.7083333333333,362.925,358.7083333333333,4.216666666666697,1.1824640119648617,Wide,Bearish,Below CPR,Financial Services,True,False,False,0.6666666666666666,12,4117993165.675,Lower,True,Neutral,False,,,,,1.011391279668943,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GILLANDERS,20260731,92.9,94.49,84.12,89.31,8114010.89,GILLANDERS ARBUTHNOT LTD,20260731,89.30666666666667,89.305,89.30833333333334,89.30833333333334,89.305,0.0033333333333303017,0.003732318142795097,Narrow,Bullish,Above CPR,Unclassified,False,True,False,0.08333333333333333,12,15939096.66,Lower,True,Neutral,True,,,,,0.5090634094943747,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GILLETTE,20260731,7675.0,8100.0,7546.0,7624.0,3640535424.5,GILLETTE INDIA LTD,20260731,7756.666666666667,7823.0,7690.333333333334,7823.0,7690.333333333334,132.66666666666606,1.740118922700237,Wide,Bearish,Below CPR,Fast Moving Consumer Goods,True,False,False,0.5833333333333334,12,4730563446.75,Outside,True,Neutral,False,,,,,0.7695775493722903,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GINNIFILA,20260731,49.12,57.85,48.55,51.59,103610571.14,GINNI FILAMENTS LTD,20260731,52.663333333333334,53.2,52.126666666666665,53.2,52.126666666666665,1.0733333333333377,2.0805065581185067,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.4444444444444444,9,100519674.55,Higher,True,Neutral,False,,,,,1.0307491702876788,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GIPCL,20260731,161.29,172.8,154.06,161.17,1099592898.93,GUJ IND POW CO. LTD,20260731,162.67666666666665,163.43,161.9233333333333,163.43,161.9233333333333,1.5066666666667174,0.9348307170482829,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.16666666666666666,12,1047527650.7850001,Inside,True,Neutral,True,,,,,1.0497029821656576,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GKENERGY,20260731,140.5,152.18,125.9,129.38,2212789969.35,GK ENERGY LIMITED,20260731,135.82000000000002,139.04000000000002,132.60000000000002,139.04000000000002,132.60000000000002,6.439999999999998,4.977585407327251,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6363636363636364,11,2451439610.17,Overlapping,True,Neutral,False,,,,,0.9026491862863183,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GKSL,20260731,130.12,140.49,126.36,127.32,818935779.17,GUJARAT KIDNEY N SUP SP L,20260731,131.39000000000001,133.425,129.35500000000002,133.425,129.35500000000002,4.069999999999993,3.196669808356891,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.625,8,1448659639.5,Outside,True,Neutral,False,,,,,0.5653058571112348,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GKWLIMITED,20260731,1750.0,1809.9,1592.1,1630.8,15539532.2,GKW LIMITED,20260731,1677.6000000000001,1701.0,1654.2000000000003,1701.0,1654.2000000000003,46.79999999999973,2.8697571743929196,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.75,12,20650801.9,Lower,True,Neutral,False,,,,,0.7524904977176697,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GLAND,20260731,2495.0,2586.0,2351.1,2502.9,28079253571.3,GLAND PHARMA LIMITED,20260731,2480.0,2468.55,2491.45,2491.45,2468.55,22.899999999999636,0.9149386711414613,Wide,Bullish,Above CPR,Healthcare,True,False,False,0.3333333333333333,12,5566369788.65,Higher,True,Neutral,False,,,,,5.044446315542038,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GLAXO,20260731,2476.8,2679.0,2370.0,2655.4,4237621641.1,GLAXOSMITHKLINE PHARMA LT,20260731,2568.133333333333,2524.5,2611.7666666666664,2611.7666666666664,2524.5,87.26666666666642,3.286384976525812,Wide,Bullish,Above CPR,Healthcare,True,False,False,0.75,12,4399784919.95,Higher,True,Neutral,False,,,,,0.9631429077101699,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GLENMARK,20260731,2196.4,2326.1,2142.8,2233.9,27810749606.0,GLENMARK PHARMACEUTICALS,20260731,2234.2666666666664,2234.45,2234.083333333333,2234.45,2234.083333333333,0.36666666666678793,0.0164137457660051,Narrow,Bearish,Below CPR,Healthcare,True,False,True,0.16666666666666666,12,28039016817.8,Higher,True,Neutral,True,,,,,0.9918589437966637,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GLOBAL,20260731,103.95,106.9,97.42,104.06,81798918.56,GLOBAL EDUCATION LIMITED,20260731,102.79333333333334,102.16,103.42666666666668,103.42666666666668,102.16,1.26666666666668,1.2172464603754372,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.125,8,231393722.51,Lower,True,Neutral,True,,,,,0.3535053486875166,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GLOBALVECT,20260731,163.3,181.98,146.41,165.13,76918765.31,GLOBAL VEC HELICORP LTD,20260731,164.50666666666666,164.195,164.81833333333333,164.81833333333333,164.195,0.6233333333333348,0.37748036900220117,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.08333333333333333,12,69386839.875,Overlapping,True,Neutral,True,,,,,1.1085497689269135,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GLOBE,20260731,2.2,2.26,1.92,2.09,12515490.08,GLOBE ENTERPRISE (I) LTD,20260731,2.09,2.09,2.09,2.09,2.09,0.0,0.0,Narrow,Neutral,Inside CPR,Unclassified,False,False,False,0.08333333333333333,12,37124412.82,Lower,True,Neutral,False,,,,,0.3371229099482899,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GLOBECIVIL,20260731,40.7,41.5,37.3,39.04,6693216.81,GLOBE CIVIL PROJECTS LTD,20260731,39.28,39.4,39.160000000000004,39.4,39.160000000000004,0.23999999999999488,0.6147540983606427,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.1,10,136312200.79500002,Lower,True,Neutral,True,,,,,0.04910211096999256,False,False,Short,Aug 2026,Monthly,0,-2,0,0
GLOBUSSPR,20260731,891.05,1009.0,853.05,883.5,3195466412.25,GLOBUS SPIRITS LTD,20260731,915.1833333333334,931.025,899.3416666666668,931.025,899.3416666666668,31.683333333333167,3.5861158272023954,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.4166666666666667,12,2415982283.5,Higher,True,Neutral,False,,,,,1.3226365251407275,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GLOSTERLTD,20260731,737.25,756.45,625.0,659.6,68084957.6,GLOSTER LIMITED,20260731,680.35,690.725,669.975,690.725,669.975,20.75,3.1458459672528805,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8333333333333334,12,30973781.725,Lower,True,Neutral,False,,,,,2.1981480403165072,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GMBREW,20260731,960.0,1020.65,886.05,898.3,2231903639.65,G M BREWERIES LTD,20260731,935.0,953.3499999999999,916.6500000000001,953.3499999999999,916.6500000000001,36.69999999999982,4.085494823555584,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5833333333333334,12,2115804218.0500002,Overlapping,True,Neutral,False,,,,,1.054872478563731,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GMDCLTD,20260731,582.0,621.4,548.1,564.25,14311765534.85,GUJARAT MINERAL DEV CORP,20260731,577.9166666666666,584.75,571.0833333333333,584.75,571.0833333333333,13.666666666666742,2.4220942253729274,Wide,Bearish,Below CPR,Metals & Mining,True,False,False,0.5833333333333334,12,50922029320.975006,Lower,True,Neutral,False,,,,,0.28105253709822053,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GMMPFAUDLR,20260731,793.45,868.5,748.95,864.4,1697738203.05,GMM PFAUDLER LIMITED,20260731,827.2833333333333,808.725,845.8416666666666,845.8416666666666,808.725,37.11666666666656,4.293922566712929,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6666666666666666,12,1547254038.825,Higher,True,Neutral,False,,,,,1.0972588601799864,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GMRAIRPORT,20260731,112.74,115.64,103.26,105.26,44043652149.03,GMR AIRPORTS LIMITED,20260731,108.05333333333334,109.45,106.65666666666668,109.45,106.65666666666668,2.7933333333333223,2.6537462790550275,Wide,Bearish,Below CPR,Services,True,False,False,0.5833333333333334,12,30509422217.864998,Inside,True,Neutral,False,,,,,1.44360820190295,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GMRP&UI,20260731,100.0,103.0,94.57,99.16,1752033924.6100001,GMR POW AND URBAN INFRA L,20260731,98.91000000000001,98.785,99.03500000000003,99.03500000000003,98.785,0.2500000000000284,0.25211778943125096,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.08333333333333333,12,3632872304.14,Lower,True,Neutral,True,,,,,0.4822723668578696,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GNA,20260731,444.0,601.65,439.7,535.75,9590312199.0,GNA AXLES LIMITED,20260731,525.6999999999999,520.675,530.7249999999999,530.7249999999999,520.675,10.049999999999955,1.8758749416705467,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.3333333333333333,12,825833000.375,Higher,True,Neutral,False,,,,,11.6128953367632,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GNFC,20260731,543.95,552.0,492.1,510.3,3688767901.4,GUJ NAR VAL FER & CHEM L,20260731,518.1333333333333,522.05,514.2166666666667,522.05,514.2166666666667,7.8333333333332575,1.5350447449212732,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6666666666666666,12,2578577320.575,Lower,True,Neutral,False,,,,,1.4305438398013357,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GNRL,20260731,110.39,117.39,88.2,93.46,515452699.14000005,GUJARAT NATURAL RES L,20260731,99.68333333333334,102.795,96.57166666666667,102.795,96.57166666666667,6.223333333333329,6.658820172622865,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,4,334796885.76,Overlapping,False,Neutral,False,,,,,1.5395982491590547,False,False,No setup,Aug 2026,Monthly,0,0,0,0
GOACARBON,20260731,390.0,422.0,355.1,380.6,215886736.95,GOA CARBON LIMITED,20260731,385.90000000000003,388.55,383.25000000000006,388.55,383.25000000000006,5.2999999999999545,1.3925380977403978,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.25,12,192971223.97500002,Lower,True,Neutral,True,,,,,1.1187509334447125,False,False,Short,Aug 2026,Monthly,0,-2,0,0
GOCLCORP,20260731,409.7,423.5,378.0,402.55,568607568.4,GOCL CORPORATION LIMITED,20260731,401.34999999999997,400.75,401.94999999999993,401.94999999999993,400.75,1.1999999999999318,0.2980996149546471,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.08333333333333333,12,707554786.5999999,Lower,True,Neutral,True,,,,,0.8036233789503701,False,False,No setup,Aug 2026,Monthly,0,0,0,0
