TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Industry,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
2026-08-13,2026-08-13,CM,NSE,STK,18827,INE747K01017,TARAPUR,EQ,,,,,TARAPUR TRANSFORMERS LTD,14.05,14.62,14.05,14.43,14.6,14.04,,14.43,,,19913,286858.33,183,F1,1,,,,,,Cash Only,14.366666666666667,14.335,14.398333333333332,14.398333333333332,14.335,0.0633333333333325,0.4389004389004337,Moderate,Bullish,Above CPR,False,False,Diversified,0.2033898305084746,59,523211.29,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,1338,INE480C01038,SDBL,EQ,,,,,SOM DIST & BREW LTD,71.5,76.25,71.5,74.37,74.15,71.5,,74.36,,,2158931,161065900.76,15735,F1,1,,,,,,Cash Only,74.04,73.875,74.20500000000001,74.20500000000001,73.875,0.3300000000000125,0.443727309398968,Moderate,Bullish,Above CPR,False,False,Diversified,0.423728813559322,59,40137720.49,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,25203,INE0S2G01011,BALAJEE,EQ,,,,,SHREE TIRUPATI BALAJEE L,27.75,29.0,26.15,27.76,27.7,26.99,,27.78,,,70345,1953396.72,537,F1,1,,,,,,Cash Only,27.636666666666667,27.575,27.698333333333338,27.698333333333338,27.575,0.1233333333333348,0.4442843419788718,Moderate,Bullish,Above CPR,False,False,Diversified,0.576271186440678,59,666213.52,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,19322,INE598C01011,HISARMETAL,EQ,,,,,HISAR METAL IND. LIMITED,152.88,152.88,145.0,149.94,152.0,149.4,,149.94,,,3375,503468.23,115,F1,1,,,,,,Cash Only,149.27333333333334,148.94,149.60666666666668,149.60666666666668,148.94,0.6666666666666856,0.4446222933618017,Moderate,Bullish,Above CPR,False,False,Metals & Mining,0.2711864406779661,59,157694.33,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,13101,INE579C01029,VIMTALABS,EQ,,,,,VIMTA LABS LIMITED,627.15,634.95,623.0,633.2,633.95,627.15,,633.18,,,102412,64502604.2,4903,F1,1,,,,,,Cash Only,630.3833333333333,628.975,631.7916666666666,631.7916666666666,628.975,2.816666666666606,0.4448304906295966,Moderate,Bullish,Above CPR,False,False,Healthcare & Pharma,0.4067796610169492,59,119863144.75,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,763784,INE1YPB01014,AGL,EQ,,,,,ALLCARGO GLOBAL LIMITED,14.81,15.01,14.45,14.83,14.83,14.59,,14.83,,,3635861,53715454.58,10098,F1,1,,,,,,Cash Only,14.763333333333334,14.73,14.796666666666669,14.796666666666669,14.73,0.0666666666666664,0.4495392222971438,Moderate,Bullish,Above CPR,False,False,Diversified,0.3,20,37983075.52,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,762971,INE731F01037,WELSPLSOL,EQ,,,,,WELSPUN SPECIALTY SOL L,47.7,48.69,47.04,48.19,48.14,47.66,,48.19,,,364608,17400722.16,1866,F1,1,,,,,,Cash Only,47.97333333333333,47.865,48.08166666666666,48.08166666666666,47.865,0.2166666666666685,0.4496091858615243,Moderate,Bullish,Above CPR,False,False,Diversified,0.3559322033898305,59,31362200.37,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,19913,INE192R01011,DMART,EQ,,,,,AVENUE SUPERMARTS LIMITED,4060.0,4075.0,4010.0,4070.0,4070.0,4040.0,,4069.96,,,397089,1609102316.7,25239,F1,1,,,,,,F&O + Cash,4051.6666666666665,4042.5,4060.833333333333,4060.833333333333,4042.5,18.33333333333303,0.4504504504504429,Moderate,Bullish,Above CPR,False,False,Consumer Services,0.576271186440678,59,1843054152.6,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,11184,INE092T01019,IDFCFIRSTB,EQ,,,,,IDFC FIRST BANK LIMITED,85.7,86.67,85.26,86.55,86.55,85.8,,86.55,,,15202426,1309467332.94,56904,F1,1,,,,,,F&O + Cash,86.16000000000001,85.965,86.35500000000002,86.35500000000002,85.965,0.3900000000000148,0.4506065857885786,Moderate,Bullish,Above CPR,False,False,Financial Services,0.711864406779661,59,1413579700.77,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,18581,INE732A01036,KIRLOSBROS,EQ,,,,,KIRLOSKAR BROTHERS LTD,1905.0,1950.3,1894.2,1935.5,1932.0,1909.2,,1935.47,,,34464,66631158.1,6483,F1,1,,,,,,Cash Only,1926.6666666666667,1922.25,1931.0833333333337,1931.0833333333337,1922.25,8.833333333333485,0.4563850856798493,Moderate,Bullish,Above CPR,False,False,Diversified,0.3898305084745763,59,157481407.0,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,11618,INE386C01029,ASTRAMICRO,EQ,,,,,ASTRA MICROWAVE LTD,1665.5,1713.0,1665.5,1700.9,1711.0,1665.4,,1700.88,,,384936,650847365.8,22095,F1,1,,,,,,Cash Only,1693.1333333333332,1689.25,1697.0166666666664,1697.0166666666664,1689.25,7.766666666666424,0.4566210045661958,Moderate,Bullish,Above CPR,False,False,Diversified,0.3898305084745763,59,1007737094.1,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,1485,INE559A01017,IFBIND,EQ,,,,,IFB INDUSTRIES LTD,1371.9,1390.0,1363.0,1386.0,1387.0,1357.7,,1385.98,,,30226,41680830.0,3569,F1,1,,,,,,Cash Only,1379.6666666666667,1376.5,1382.8333333333337,1382.8333333333337,1376.5,6.333333333333485,0.4569504569504679,Moderate,Bullish,Above CPR,False,False,Diversified,0.4576271186440678,59,81608517.6,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,5378,INE439A01020,ASAHIINDIA,EQ,,,,,ASAHI INDIA GLASS LIMITED,897.0,904.0,885.6,901.0,892.0,891.5,,900.93,,,51459,46166729.7,4265,F1,1,,,,,,Cash Only,896.8666666666667,894.8,898.9333333333334,898.9333333333334,894.8,4.133333333333439,0.4587495375508812,Moderate,Bullish,Above CPR,False,False,Automobile and Auto Components,0.5932203389830508,59,68046976.7,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,7835,INE02WG01024,WEL,EQ,,,,,WONDER ELECTRICALS LTD,139.8,143.75,134.32,140.0,142.09,135.04,,140.0,,,1218729,168762398.15,9582,F1,1,,,,,,Cash Only,139.35666666666663,139.035,139.6783333333333,139.6783333333333,139.035,0.6433333333333167,0.4595238095237976,Moderate,Bullish,Above CPR,False,False,Diversified,0.6101694915254238,59,13604489.83,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,3339,INE660A01013,SUNDARMFIN,EQ,,,,,SUNDARAM FINANCE LTD,4474.5,4568.2,4460.9,4546.0,4540.0,4473.4,,4546.15,,,59546,269734457.4,10851,F1,1,,,,,,Cash Only,4525.033333333333,4514.549999999999,4535.516666666666,4535.516666666666,4514.549999999999,20.96666666666715,0.4612113213081203,Moderate,Bullish,Above CPR,False,False,Financial Services,0.6610169491525424,59,276433860.3,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,18096,INE797F01020,JUBLFOOD,EQ,,,,,JUBILANT FOODWORKS LTD,480.0,504.65,471.6,491.55,491.55,484.7,,491.57,,,8831457,4329523534.05,123120,F1,1,,,,,,F&O + Cash,489.26666666666665,488.125,490.4083333333333,490.4083333333333,488.125,2.283333333333303,0.4645170040348496,Moderate,Bullish,Above CPR,False,False,Consumer Services,0.4745762711864407,59,919873589.2,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,757478,INE090501011,SCODATUBES,EQ,,,,,SCODA TUBES LIMITED,128.6,138.5,128.6,134.49,133.1,133.63,,134.48,,,279392,37537791.15,5246,F1,1,,,,,,Cash Only,133.86333333333334,133.55,134.17666666666668,134.17666666666668,133.55,0.6266666666666652,0.4659578159466615,Moderate,Bullish,Above CPR,False,False,Diversified,0.4745762711864407,59,33326536.3,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,759876,INE12UR01024,UTLSOLAR,EQ,,,,,FUJIYAMA POWER SYSTEMS L,394.5,422.5,391.55,409.9,410.0,389.0,,409.93,,,880208,363222033.5,23908,F1,1,,,,,,Cash Only,407.9833333333333,407.025,408.9416666666666,408.9416666666666,407.025,1.9166666666666288,0.4675937220460183,Moderate,Bullish,Above CPR,False,False,Power & Utilities,0.3461538461538461,52,122465467.625,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,18566,INE777K01022,RRKABEL,EQ,,,,,R R KABEL LIMITED,2789.0,2848.0,2780.5,2834.2,2829.0,2789.6,,2834.31,,,174813,492100802.4,13970,F1,1,,,,,,Cash Only,2820.9,2814.25,2827.55,2827.55,2814.25,13.300000000000182,0.4692682238374208,Moderate,Bullish,Above CPR,False,False,Capital Goods,0.3898305084745763,59,1254305717.3,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,3586,INE514Y01020,MOKSH,EQ,,,,,MOKSH ORNAMENTS LIMITED,10.45,10.9,10.17,10.61,10.66,10.54,,10.61,,,41080,434649.25,263,F1,1,,,,,,Cash Only,10.56,10.535,10.585,10.585,10.535,0.0500000000000007,0.4712535344015147,Moderate,Bullish,Above CPR,False,False,Diversified,0.4745762711864407,59,766996.39,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,15649,INE0ALR01029,ATALREAL,EQ,,,,,ATAL REALTECH LIMITED,35.59,36.24,35.21,35.98,36.03,35.34,,35.98,,,10148860,361060874.59,8119,F1,1,,,,,,Cash Only,35.81,35.725,35.895,35.895,35.725,0.1700000000000017,0.4724847137298547,Moderate,Bullish,Above CPR,False,False,Diversified,0.6101694915254238,59,254245061.23,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,759205,INE1FF001016,JKIPL,EQ,,,,,JINKUSHAL INDUSTRIES LTD,97.12,101.5,96.0,99.46,100.01,99.95,,99.47,,,101631,10106125.37,829,F1,1,,,,,,Cash Only,98.98666666666666,98.75,99.22333333333331,99.22333333333331,98.75,0.4733333333333291,0.4759032106709523,Moderate,Bullish,Above CPR,False,False,Diversified,0.6666666666666666,3,4011308.91,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,11212,INE500L01026,SHK,EQ,,,,,S H KELKAR AND CO. LTD.,171.03,175.5,169.38,173.68,173.6,170.89,,173.68,,,450923,77915399.72,6364,F1,1,,,,,,Cash Only,172.85333333333332,172.44,173.26666666666665,173.26666666666665,172.44,0.8266666666666538,0.4759711346537619,Moderate,Bullish,Above CPR,False,False,Diversified,0.5254237288135594,59,60423815.27,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,4067,INE196A01026,MARICO,EQ,,,,,MARICO LIMITED,855.0,864.45,852.1,864.45,864.45,855.0,,864.45,,,1410198,1211067138.4,40468,F1,1,,,,,,F&O + Cash,860.3333333333334,858.2750000000001,862.3916666666667,862.3916666666667,858.2750000000001,4.116666666666561,0.4762180191643889,Moderate,Bullish,Above CPR,False,False,Fast Moving Consumer Goods,0.7288135593220338,59,1461899930.4,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,20134,INE874I01013,RAMKY,EQ,,,,,RAMKY INFRA LTD,385.0,399.9,381.75,393.65,390.0,386.9,,393.65,,,48272,18698006.0,1436,F1,1,,,,,,Cash Only,391.76666666666665,390.825,392.7083333333333,392.7083333333333,390.825,1.8833333333333253,0.4784283839281915,Moderate,Bullish,Above CPR,False,False,Diversified,0.423728813559322,59,20347152.35,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,25984,INE679V01027,AVL,EQ,,,,,ADITYA VISION LIMITED,615.0,621.7,607.1,618.85,621.5,617.4,,618.84,,,104821,64422414.15,7153,F1,1,,,,,,Cash Only,615.8833333333333,614.4000000000001,617.3666666666666,617.3666666666666,614.4000000000001,2.9666666666664696,0.4793838032910187,Moderate,Bullish,Above CPR,False,False,Diversified,0.576271186440678,59,104634408.25,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,14922,INE323I01011,PURVA,EQ,,,,,PURAVANKARA LIMITED,211.49,221.51,211.1,217.89,218.5,212.55,,217.94,,,417250,91193631.17,6106,F1,1,,,,,,Cash Only,216.83333333333337,216.305,217.36166666666668,217.36166666666668,216.305,1.056666666666672,0.4849541817736803,Moderate,Bullish,Above CPR,False,False,Diversified,0.5932203389830508,59,24694802.52,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,13753,INE784W01015,MANOMAY,EQ,,,,,MANOMAY TEX INDIA LTD,218.1,219.9,213.84,218.46,218.59,216.56,,218.4,,,151537,33015235.8,1946,F1,1,,,,,,Cash Only,217.4,216.87,217.93,217.93,216.87,1.0600000000000025,0.485214684610456,Moderate,Bullish,Above CPR,False,False,Diversified,0.4067796610169492,59,5413058.4,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,20607,INE616N01034,INOXINDIA,EQ,,,,,INOX INDIA LIMITED,1911.2,1947.0,1908.4,1941.9,1940.0,1911.2,,1941.37,,,76425,147553952.1,13505,F1,1,,,,,,Cash Only,1932.4333333333336,1927.7,1937.1666666666667,1937.1666666666667,1927.7,9.466666666666695,0.4874950649707346,Moderate,Bullish,Above CPR,False,False,Diversified,0.3728813559322034,59,465943801.2,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,18908,INE572E01012,PNBHOUSING,EQ,,,,,PNB HOUSING FIN LTD.,1153.0,1171.4,1141.0,1164.8,1164.8,1157.6,,1164.81,,,547660,637940322.2,42537,F1,1,,,,,,F&O + Cash,1159.0666666666666,1156.2,1161.9333333333332,1161.9333333333332,1156.2,5.733333333333121,0.492216117216099,Moderate,Bullish,Above CPR,False,False,Financial Services,0.5932203389830508,59,780529351.2,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,25690,INE417B01040,DSSL,EQ,,,,,DYNACONS SYS & SOLN LTD,1257.0,1265.0,1235.0,1259.3,1260.0,1238.9,,1259.19,,,22438,28110406.4,1710,F1,1,,,,,,Cash Only,1253.1,1250.0,1256.2000000000005,1256.2000000000005,1250.0,6.200000000000273,0.4923370126260837,Moderate,Bullish,Above CPR,False,False,Diversified,0.3050847457627119,59,58924135.0,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,383,INE263A01024,BEL,EQ,,,,,BHARAT ELECTRONICS LTD,405.7,412.0,402.9,410.5,410.5,405.7,,410.86,,,13819369,5645427034.3,160125,F1,1,,,,,,F&O + Cash,408.4666666666667,407.45,409.4833333333334,409.4833333333334,407.45,2.0333333333334167,0.4953308972797605,Moderate,Bullish,Above CPR,False,False,Capital Goods,0.847457627118644,59,4438017757.65,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,3456,INE155A01022,TMPV,EQ,,,,,TATA MOTORS PASS VEH LTD,343.5,351.55,342.45,349.6,349.6,343.0,,349.58,,,9528820,3321321415.25,85146,F1,1,,,,,,F&O + Cash,347.8666666666666,347.0,348.73333333333323,348.73333333333323,347.0,1.7333333333332348,0.4958047292143119,Moderate,Bullish,Above CPR,False,False,Automobile and Auto Components,0.5932203389830508,59,3321321415.25,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,29224,INE013P01021,ONESOURCE,EQ,,,,,ONESOURCE SPECL PHARMA L,1539.0,1592.0,1527.1,1571.3,1565.1,1539.2,,1571.3,,,98933,155279554.3,12093,F1,1,,,,,,Cash Only,1563.4666666666665,1559.55,1567.383333333333,1567.383333333333,1559.55,7.83333333333303,0.4985256369460338,Moderate,Bullish,Above CPR,False,False,Healthcare,0.5084745762711864,59,348024267.8,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,21614,INE674K01013,ABCAPITAL,EQ,,,,,ADITYA BIRLA CAPITAL LTD.,408.75,408.75,400.55,407.7,407.7,410.95,,407.7,,,2359758,954671201.0,37395,F1,1,,,,,,F&O + Cash,405.6666666666667,404.65,406.6833333333334,406.6833333333334,404.65,2.0333333333334167,0.4987327283133227,Moderate,Bullish,Above CPR,False,False,Financial Services,0.5254237288135594,59,1235776604.1,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,3363,INE195A01028,SUPREMEIND,EQ,,,,,SUPREME INDUSTRIES LTD,3470.7,3516.6,3425.0,3497.0,3497.0,3459.9,,3497.85,,,149586,520012055.7,15093,F1,1,,,,,,F&O + Cash,3479.5333333333333,3470.8,3488.2666666666664,3488.2666666666664,3470.8,17.466666666666242,0.4994757411114167,Moderate,Bullish,Above CPR,False,False,Capital Goods,0.5932203389830508,59,576844939.0,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,13776,INE017A01032,GESHIP,EQ,,,,,THE GE SHPG.LTD,1280.1,1311.0,1267.0,1298.8,1308.7,1281.9,,1298.76,,,575942,738004400.6,39751,F1,1,,,,,,Cash Only,1292.2666666666669,1289.0,1295.5333333333333,1295.5333333333333,1289.0,6.533333333333303,0.5030284365054899,Moderate,Bullish,Above CPR,False,False,Services,0.4067796610169492,59,731155290.1,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,25977,INE101I01011,AFCONS,EQ,,,,,AFCONS INFRASTRUCTURE LTD,267.95,272.4,266.7,271.6,271.9,267.95,,271.6,,,405244,109630593.75,7599,F1,1,,,,,,Cash Only,270.2333333333333,269.54999999999995,270.91666666666663,270.91666666666663,269.54999999999995,1.3666666666666742,0.5031909671084956,Moderate,Bullish,Above CPR,False,False,Construction,0.5932203389830508,59,139325498.3,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,762685,INE572D01014,FRONTSP,EQ,,,,,FRONTIER SPRINGS LTD.,1256.1,1349.8,1256.1,1312.9,1308.1,1509.5,,1313.01,,,225410,296004156.8,19256,F1,1,,,,,,Cash Only,1306.2666666666669,1302.9499999999998,1309.5833333333337,1309.5833333333337,1302.9499999999998,6.633333333333667,0.5052428466245462,Moderate,Bullish,Above CPR,False,False,Diversified,0.5084745762711864,59,24430308.6,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,7406,INE935A01035,GLENMARK,EQ,,,,,GLENMARK PHARMACEUTICALS,2290.9,2322.9,2281.9,2320.0,2320.0,2290.0,,2319.59,,,413167,953739677.2,21317,F1,1,,,,,,F&O + Cash,2308.266666666667,2302.4,2314.1333333333337,2314.1333333333337,2302.4,11.733333333333576,0.5057471264367921,Moderate,Bullish,Above CPR,False,False,Healthcare,0.6101694915254238,59,1131486261.8,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,18962,INE451D01029,RAJRATAN,EQ,,,,,RAJRATAN GLOBAL WIRE LTD,518.5,536.6,515.05,529.85,527.25,518.5,,529.84,,,90303,47715853.55,4805,F1,1,,,,,,Cash Only,527.1666666666666,525.825,528.5083333333332,528.5083333333332,525.825,2.6833333333331666,0.5064326381680034,Moderate,Bullish,Above CPR,False,False,Diversified,0.4915254237288136,59,38146886.65,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
2026-08-13,2026-08-13,CM,NSE,STK,1594,INE009A01021,INFY,EQ,,,,,INFOSYS LIMITED,1170.0,1175.0,1157.0,1175.0,1175.0,1176.1,,1173.73,,,6234215,7272456244.7,125625,F1,1,,,,,,F&O + Cash,1169.0,1166.0,1172.0,1172.0,1166.0,6.0,0.5106382978723404,Moderate,Bullish,Above CPR,False,False,Information Technology,0.6610169491525424,59,11928804188.9,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
