SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
MANINDS,EQ,MAN INDUSTRIES (I) LTD.,341.85,350.0,339.15,344.35,320287,110726940.75,20260119,344.5,344.575,344.425,344.575,344.425,0.1499999999999772,0.0435603310585094,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0517241379310344,58,102075447.6,Higher,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GSPL,EQ,GUJARAT STATE PETRO LTD,303.4,304.7,299.9,302.5,292148,88168709.35,20260119,302.3666666666666,302.29999999999995,302.4333333333333,302.4333333333333,302.29999999999995,0.1333333333333257,0.0440771349862233,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0862068965517241,58,97041662.025,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KALYANKJIL,EQ,KALYAN JEWELLERS IND LTD,468.0,471.85,446.5,458.85,7650562,3490782387.8,20260119,459.06666666666666,459.175,458.9583333333333,459.175,458.9583333333333,0.2166666666666969,0.0472194980204199,Narrow,Bearish,Below CPR,Cash Only,Consumer Durables,False,True,0.1034482758620689,58,1032059586.7,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
VSTTILLERS,EQ,VST TILLERS TRACTORS LTD,5589.5,5630.0,5515.0,5576.5,8215,45826653.0,20260119,5573.833333333333,5572.5,5575.166666666666,5575.166666666666,5572.5,2.6666666666660603,0.0478197196568826,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0689655172413793,58,101680226.0,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MOIL,EQ,MOIL LIMITED,341.25,348.75,341.15,344.7,654713,226072586.85,20260119,344.8666666666666,344.95,344.78333333333325,344.95,344.78333333333325,0.1666666666667424,0.0483512232859711,Narrow,Bearish,Below CPR,Cash Only,Energy & Oil/Gas,False,True,0.0689655172413793,58,223486457.2,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RBLBANK,EQ,RBL BANK LIMITED,309.0,309.0,297.15,302.85,25110461,7591006082.9,20260119,303.0,303.075,302.925,303.075,302.925,0.1499999999999772,0.0495294700346631,Narrow,Bearish,Below CPR,Cash Only,Financial Services,False,True,0.1034482758620689,58,1549238857.55,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TRUALT,EQ,TRUALT BIOENERGY LIMITED,368.05,374.05,366.1,369.8,65930,24341118.5,20260119,369.98333333333335,370.0750000000001,369.89166666666665,370.0750000000001,369.89166666666665,0.1833333333333939,0.0495763475752823,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0862068965517241,58,82279539.42500001,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CLEAN,EQ,CLEAN SCIENCE & TECH LTD,857.3,859.0,850.0,855.15,121331,103722883.6,20260119,854.7166666666667,854.5,854.9333333333334,854.9333333333334,854.5,0.4333333333333939,0.0506733711434712,Narrow,Bullish,Above CPR,Cash Only,Chemicals,True,False,0.1034482758620689,58,223061785.175,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ERIS,EQ,ERIS LIFESCIENCES LIMITED,1447.0,1451.3,1434.5,1444.0,35647,51405409.4,20260119,1443.2666666666669,1442.9,1443.6333333333332,1443.6333333333332,1442.9,0.7333333333331211,0.050784856879025,Narrow,Bullish,Above CPR,Cash Only,Healthcare,True,False,0.1206896551724138,58,85973685.4,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BANARISUG,EQ,BANNARI AMMAN SUGARS LTD,3590.0,3640.0,3566.0,3600.2,668,2406625.1,20260119,3602.066666666667,3603.0,3601.133333333334,3603.0,3601.133333333334,1.8666666666658784,0.0518489713534214,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1551724137931034,58,1322658.6,Higher,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AJANTPHARM,EQ,AJANTA PHARMA LIMITED,2680.1,2720.9,2654.5,2685.6,35130,94576985.0,20260119,2687.0,2687.7,2686.3,2687.7,2686.3,1.3999999999996362,0.0521298778671297,Narrow,Bearish,Below CPR,Cash Only,Healthcare,False,True,0.0517241379310344,58,189670202.8,Inside,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TIRUMALCHM,EQ,THIRUMALAI CHEMICALS LTD,202.9,204.6,199.0,201.64,195606,39454502.27,20260119,201.74666666666667,201.8,201.69333333333333,201.8,201.69333333333333,0.1066666666666833,0.0528995569662186,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0862068965517241,58,41501654.36,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TATASTEEL,EQ,TATA STEEL LIMITED,187.1,189.44,186.8,188.27,19709364,3709767886.51,20260119,188.17,188.12,188.22,188.22,188.12,0.0999999999999659,0.0531152068837127,Narrow,Bullish,Above CPR,Cash Only,Metals & Mining,True,False,0.1551724137931034,58,3961067276.015,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AUROPHARMA,EQ,AUROBINDO PHARMA LTD,1167.0,1177.0,1160.1,1167.6,546679,638932684.1,20260119,1168.2333333333331,1168.55,1167.9166666666667,1168.55,1167.9166666666667,0.6333333333332121,0.0542423204293604,Narrow,Bearish,Below CPR,Cash Only,Healthcare,False,True,0.1379310344827586,58,969741304.3,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HDBFS,EQ,HDB FINANCIAL SERVICES L,762.5,763.55,747.0,754.65,509744,384073810.7,20260119,755.0666666666666,755.275,754.8583333333332,755.275,754.8583333333332,0.4166666666667424,0.0552132335078172,Narrow,Bearish,Below CPR,Cash Only,Financial Services,False,True,0.0862068965517241,58,478677717.425,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NRL,EQ,NUPUR RECYCLERS LIMITED,54.24,54.97,53.52,54.2,20380,1103352.78,20260119,54.23,54.245000000000005,54.21499999999999,54.245000000000005,54.21499999999999,0.0300000000000153,0.0553505535055633,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1379310344827586,58,2966336.545,Higher,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ORIENTBELL,EQ,ORIENT BELL LIMITED,271.2,277.65,263.4,270.75,4881,1314925.0,20260119,270.6,270.525,270.67499999999995,270.67499999999995,270.525,0.1499999999999772,0.0554016620498531,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0689655172413793,58,1509003.15,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SYMPHONY,EQ,SYMPHONY LIMITED,887.0,900.0,882.2,891.85,29494,26207017.2,20260119,891.35,891.1,891.6,891.6,891.1,0.5,0.0560632393339687,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0862068965517241,58,40361762.575,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INOXWIND,EQ,INOX WIND LIMITED,113.0,113.57,110.1,111.74,8475081,946545737.0,20260119,111.80333333333331,111.835,111.77166666666666,111.835,111.77166666666666,0.0633333333333325,0.0566791957520427,Narrow,Bearish,Below CPR,Cash Only,Capital Goods,False,True,0.0517241379310344,58,891482355.125,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GEOJITFSL,EQ,GEOJIT FINANCIAL SER L,71.0,71.5,69.36,70.49,746975,52690095.83,20260119,70.45,70.43,70.47,70.47,70.43,0.039999999999992,0.0567456376790921,Narrow,Bullish,Above CPR,Cash Only,Stock Broking,True,False,0.1034482758620689,58,30471778.265,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SANDUMA,EQ,SANDUR MANG & IRON ORES L,226.88,230.79,222.2,226.69,2270496,515681764.71,20260119,226.56000000000003,226.495,226.62500000000009,226.62500000000009,226.495,0.1300000000000523,0.0573470378049549,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0689655172413793,58,607912756.7149999,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PRABHA,EQ,PRABHA ENERGY LIMITED,159.5,163.85,156.73,160.15,28416,4547481.91,20260119,160.24333333333334,160.29,160.1966666666667,160.29,160.1966666666667,0.0933333333333052,0.0582786970548269,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0862068965517241,58,3984216.98,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KOKUYOCMLN,EQ,KOKUYO CAMLIN LIMITED,85.1,86.66,84.55,85.68,22216,1905166.79,20260119,85.63,85.60499999999999,85.655,85.655,85.60499999999999,0.0500000000000113,0.058356676003748,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0517241379310344,58,3107928.47,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AGARIND,EQ,AGARWAL INDS CORP LTD.,675.0,696.6,675.0,685.2,7641,5226171.1,20260119,685.6,685.8,685.4000000000001,685.8,685.4000000000001,0.3999999999998636,0.0583771161704412,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0862068965517241,58,14290089.1,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
APOLLOTYRE,EQ,APOLLO TYRES LTD,508.0,515.25,503.95,510.05,450889,230120205.65,20260119,509.75,509.6,509.9,509.9,509.6,0.2999999999999545,0.0588177629644063,Narrow,Bullish,Above CPR,Cash Only,Automobile and Auto Components,True,False,0.0517241379310344,58,343684568.875,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MUTHOOTFIN,EQ,MUTHOOT FINANCE LIMITED,3942.0,3964.6,3922.1,3946.9,311547,1229866185.2,20260119,3944.533333333333,3943.35,3945.7166666666662,3945.7166666666662,3943.35,2.366666666666788,0.0599626711258655,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.0689655172413793,58,1339496038.9,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GANDHAR,EQ,GANDHAR OIL REFINE IND L,150.31,157.29,149.45,153.23,887408,136091610.38,20260119,153.32333333333335,153.37,153.2766666666667,153.37,153.2766666666667,0.0933333333333052,0.0609106136744144,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1379310344827586,58,23174953.795,Higher,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ZFCVINDIA,EQ,ZF COM VE CTR SYS IND LTD,14055.0,14169.0,13901.0,14022.0,7677,107601842.0,20260119,14030.666666666666,14035.0,14026.333333333332,14035.0,14026.333333333332,8.66666666666788,0.0618076356202244,Narrow,Bearish,Below CPR,Cash Only,Automobile and Auto Components,False,True,0.0862068965517241,58,212163340.5,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TATACONSUM,EQ,TATA CONSUMER PRODUCT LTD,1180.2,1188.6,1174.0,1180.2,547580,647797328.1,20260119,1180.9333333333334,1181.3,1180.5666666666668,1181.3,1180.5666666666668,0.7333333333331211,0.0621363610687274,Narrow,Bearish,Below CPR,Cash Only,Fast Moving Consumer Goods,False,True,0.1034482758620689,58,1131752936.25,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
COUNCODOS,EQ,COUNTRY CONDO S LIMITED,5.32,5.49,4.84,5.17,99797,515489.99,20260119,5.166666666666667,5.165,5.168333333333334,5.168333333333334,5.165,0.0033333333333338,0.064474532559649,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0689655172413793,58,269963.775,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASTRAL,EQ,ASTRAL LIMITED,1457.8,1462.7,1418.1,1439.0,239414,344071759.8,20260119,1439.9333333333334,1440.4,1439.4666666666667,1440.4,1439.4666666666667,0.933333333333394,0.0648598563817508,Narrow,Bearish,Below CPR,Cash Only,Capital Goods,False,True,0.0862068965517241,58,702249650.0,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
IFBIND,EQ,IFB INDUSTRIES LTD,1375.0,1398.0,1371.1,1383.2,17019,23538845.8,20260119,1384.1,1384.55,1383.6500000000003,1384.55,1383.6500000000003,0.8999999999996362,0.0650665124349071,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0517241379310344,58,36441141.8,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BAIDFIN,EQ,BAID FINSERV LIMITED,10.11,10.35,10.11,10.24,22948,234656.94,20260119,10.233333333333334,10.23,10.236666666666668,10.236666666666668,10.23,0.0066666666666677,0.0651041666666768,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0344827586206896,58,1158316.855,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MANAKCOAT,EQ,MAN COAT METAL & IND LTD,131.7,132.0,129.64,130.95,79946,10446028.23,20260119,130.86333333333332,130.82,130.90666666666664,130.90666666666664,130.82,0.0866666666666446,0.0661830215094652,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0689655172413793,58,26707906.22,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PATANJALI,EQ,PATANJALI FOODS LIMITED,520.85,528.55,515.0,521.25,912310,473418866.45,20260119,521.6,521.775,521.4250000000001,521.775,521.4250000000001,0.349999999999909,0.0671462829736036,Narrow,Bearish,Below CPR,Cash Only,Fast Moving Consumer Goods,False,True,0.1379310344827586,58,660124899.2750001,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CHEMFAB,EQ,CHEMFAB ALKALIS LIMITED,416.3,428.65,407.0,417.4,19528,8111794.0,20260119,417.6833333333333,417.825,417.5416666666667,417.825,417.5416666666667,0.283333333333303,0.0678805302667232,Narrow,Bearish,Below CPR,Cash Only,Chemicals & Fertilizers,False,True,0.0689655172413793,58,4924251.175000001,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RAMRAT,EQ,RAM RATNA WIRES LIMITED,293.65,298.3,288.2,292.95,30359,8866277.4,20260119,293.15000000000003,293.25,293.05000000000007,293.25,293.05000000000007,0.1999999999999318,0.0682710360129482,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.1724137931034483,58,10349723.6,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CHAMBLFERT,EQ,CHAMBAL FERTILIZERS LTD,439.9,442.35,436.05,438.75,326955,143655314.5,20260119,439.05,439.2000000000001,438.9,439.2000000000001,438.9,0.3000000000000682,0.0683760683760839,Narrow,Bearish,Below CPR,Cash Only,Chemicals,False,True,0.0862068965517241,58,392807191.625,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SAHYADRI,EQ,SAHYADRI INDUSTRIES LTD,240.0,246.0,240.0,243.25,1717,415831.4,20260119,243.08333333333331,243.0,243.16666666666669,243.16666666666669,243.0,0.1666666666666856,0.0685166152792129,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1034482758620689,58,661998.75,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CREST,EQ,CREST VENTURES LIMITED,394.9,394.9,379.3,387.5,14906,5756288.45,20260119,387.23333333333335,387.1,387.3666666666667,387.3666666666667,387.1,0.2666666666666515,0.0688172043010713,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1206896551724138,58,2619960.275,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BHEL,EQ,BHEL,265.4,269.15,256.5,263.1,25303568,6633180864.2,20260119,262.9166666666667,262.825,263.0083333333334,263.0083333333334,262.825,0.1833333333333939,0.069681996705965,Narrow,Bullish,Above CPR,Cash Only,Capital Goods,True,False,0.0689655172413793,58,2478101013.05,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
COALINDIA,EQ,COAL INDIA LTD,431.0,432.85,428.35,430.15,7105031,3057771511.65,20260119,430.45,430.6,430.3,430.6,430.3,0.3000000000000682,0.0697431128676201,Narrow,Bearish,Below CPR,Cash Only,Oil Gas & Consumable Fuels,False,True,0.1379310344827586,58,1790324779.65,Lower,True,Short,True,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RELIGARE,EQ,RELIGARE ENTER. LTD.,240.73,241.13,235.75,238.69,490331,117149668.21,20260119,238.5233333333333,238.44,238.60666666666663,238.60666666666663,238.44,0.1666666666666287,0.0698255757118558,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.2068965517241379,58,195000939.99,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
UMESLTD,EQ,USHA MARTIN EDU & SOL LTD,5.03,5.03,4.52,4.77,41142,200025.2,20260119,4.773333333333333,4.775,4.7716666666666665,4.775,4.7716666666666665,0.0033333333333338,0.0698812019566845,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0862068965517241,58,87933.025,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
VGUARD,EQ,V-GUARD IND LTD.,306.85,313.6,305.75,310.0,431269,133625374.55,20260119,309.78333333333336,309.675,309.8916666666667,309.8916666666667,309.675,0.2166666666666969,0.0698924731182893,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0689655172413793,58,47772796.55,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BALKRISIND,EQ,BALKRISHNA IND. LTD,2445.4,2468.0,2400.4,2431.6,267844,650997880.7,20260119,2433.333333333333,2434.2,2432.466666666667,2434.2,2432.466666666667,1.7333333333326664,0.0712836541097493,Narrow,Bearish,Below CPR,Cash Only,Automobile and Auto Components,False,True,0.2758620689655172,58,240770537.1,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
WSI,EQ,W.S.INDUSTRIES (I) LTD.,82.7,83.08,80.7,81.98,143207,11708281.45,20260119,81.92,81.89,81.95,81.95,81.89,0.0600000000000022,0.0731885825811201,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0689655172413793,58,9847854.03,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NUCLEUS,EQ,NUCLEUS SOFTWARE EXPORTS,905.4,913.4,903.0,909.2,11584,10527131.55,20260119,908.5333333333334,908.2,908.8666666666668,908.8666666666668,908.2,0.6666666666667425,0.0733245343892149,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1896551724137931,58,9890382.1,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KILITCH,EQ,KILITCH DRUGS INDIA LTD,340.95,343.95,333.0,338.1,9065,3064033.2,20260119,338.35,338.475,338.225,338.475,338.225,0.25,0.0739426205264714,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,True,0.0689655172413793,58,5111999.525,Lower,True,Short,False,Short,70,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
