SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
MAHESHWARI,EQ,MAHESHWARI LOGISTICS LTD.,54.5,56.4,54.5,55.45,13167,734111.52,20260529,55.45000000000001,55.45,55.45000000000002,55.45000000000002,55.45,1.4210854715202004e-14,2.5628232128407585e-14,Narrow,Bullish,Inside CPR,Cash Only,Diversified,False,False,0.1666666666666666,6,511615.395,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
YUKEN,EQ,YUKEN INDIA LIMITED,671.75,702.0,665.4,695.75,19310,13434443.7,20260529,687.7166666666667,683.7,691.7333333333333,691.7333333333333,683.7,8.033333333333303,1.1546292969217826,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,10857536.8,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ORBTEXP,EQ,ORBIT EXPORTS LIMITED,172.0,176.5,167.5,175.04,11324,1977563.28,20260529,173.01333333333332,172.0,174.02666666666664,174.02666666666664,172.0,2.0266666666666424,1.157830591102972,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,2134608.395,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ARTNIRMAN,EQ,ART NIRMAN LIMITED,41.0,42.54,41.0,42.54,786,32303.25,20260529,42.02666666666666,41.77,42.28333333333333,42.28333333333333,41.77,0.5133333333333354,1.2067074126312538,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,48425.33,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CGCL,EQ,CAPRI GLOBAL CAPITAL LTD,190.15,199.47,190.06,198.36,4062438,800927155.02,20260529,195.9633333333333,194.765,197.1616666666667,197.1616666666667,194.765,2.396666666666704,1.208240908785392,Wide,Bullish,Above CPR,Cash Only,Financial Services,False,False,1.0,6,501323270.275,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MBLINFRA,EQ,MBL INFRASTRUCTURE LTD,25.26,26.35,25.26,26.29,185215,4822296.91,20260529,25.96666666666667,25.805,26.128333333333337,26.128333333333337,25.805,0.3233333333333377,1.2298719411690289,Wide,Bullish,Above CPR,Cash Only,Real Estate & Infra,False,False,0.5,6,1485479.86,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SKIPPER,EQ,SKIPPER LIMITED,520.95,560.0,518.2,549.35,3460046,1870018179.05,20260529,542.5166666666668,539.1,545.9333333333335,545.9333333333335,539.1,6.833333333333485,1.2438942993234705,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,660048916.825,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
POWERINDIA,EQ,HITACHI ENERGY INDIA LTD,37750.0,38645.0,36810.0,38445.0,376115,14327498120.0,20260529,37966.66666666666,37727.5,38205.83333333333,38205.83333333333,37727.5,478.3333333333285,1.2442016733862102,Wide,Bullish,Above CPR,Cash Only,Capital Goods,False,False,0.6666666666666666,6,8266425525.0,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AEROFLEX,EQ,AEROFLEX INDUSTRIES LTD,410.75,410.9,376.55,401.4,2205272,875553919.1,20260529,396.2833333333333,393.725,398.8416666666666,398.8416666666666,393.725,5.116666666666561,1.2747051984719882,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,786215798.25,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RSDFIN,EQ,R S D FINANCE LTD.,82.6,83.77,77.01,81.96,989,80320.5,20260529,80.91333333333334,80.39,81.43666666666668,81.43666666666668,80.39,1.046666666666681,1.2770457133561264,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5,6,245253.065,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SPLIL,EQ,SPL INDUSTRIES LIMITED,31.2,32.8,30.51,32.28,14625,465004.3,20260529,31.863333333333333,31.655,32.071666666666665,32.071666666666665,31.655,0.4166666666666643,1.290788930194127,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,147998.04499999998,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SKMEGGPROD,EQ,SKM EGG PROD EXPORT(I) LT,199.1,210.0,190.33,204.18,1274810,256384434.28,20260529,201.50333333333333,200.165,202.84166666666664,202.84166666666664,200.165,2.67666666666662,1.3109347960949258,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,251570836.955,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MOSCHIP,EQ,MOSCHIP TECHNOLOGIES LTD,209.7,225.9,205.26,219.91,9044251,1976276025.63,20260529,217.0233333333333,215.58,218.46666666666664,218.46666666666664,215.58,2.886666666666656,1.312658208661114,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,536239669.645,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
FAZE3Q,EQ,FAZE THREE LIMITED,548.9,549.75,520.15,545.8,68094,36784473.2,20260529,538.5666666666667,534.95,542.1833333333334,542.1833333333334,534.95,7.233333333333348,1.325271772321977,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,15848221.35,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AVALON,EQ,AVALON TECHNOLOGIES LTD,1498.2,1528.4,1452.0,1520.5,377729,566339014.2,20260529,1500.3,1490.2,1510.4,1510.4,1490.2,20.199999999999815,1.3285103584347135,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,739237088.5,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BIMETAL,EQ,BIMETAL BEARINGS LTD.,604.95,666.0,604.95,648.4,15805,10209733.75,20260529,639.7833333333333,635.475,644.0916666666666,644.0916666666666,635.475,8.61666666666656,1.3289121941188404,Wide,Bullish,Above CPR,Cash Only,Metals & Mining,False,False,0.8333333333333334,6,102731.2,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RITCO,EQ,RITCO LOGISTICS LIMITED,258.0,282.49,253.1,273.26,270496,74002125.58,20260529,269.6166666666667,267.795,271.43833333333333,271.43833333333333,267.795,3.6433333333333167,1.3332845397545623,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,22294471.71,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DYNPRO,EQ,DYNEMIC PRODUCTS LIMITED,255.0,277.0,227.01,257.25,100249,25540745.79,20260529,253.75333333333333,252.005,255.5016666666667,255.5016666666667,252.005,3.4966666666666697,1.3592484612892788,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,1819562.365,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RETAIL,EQ,JHS SVENDGAARD RETAIL V L,20.5,20.6,19.72,20.58,3375,68920.86,20260529,20.3,20.16,20.44,20.44,20.16,0.2800000000000011,1.3605442176870806,Wide,Bullish,Above CPR,Cash Only,Consumer & Retail,False,False,0.6666666666666666,6,19570.145,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RUBFILA,EQ,RUBFILA INTERNATIONAL LTD,79.1,82.2,77.32,81.44,136560,11073809.26,20260529,80.32,79.75999999999999,80.88,80.88,79.75999999999999,1.1200000000000043,1.3752455795677856,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,10387838.245,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SOMATEX,EQ,SOMA TEXTILES & INDUST LT,100.07,109.2,100.07,106.84,18900,1988812.43,20260529,105.37,104.635,106.10500000000002,106.10500000000002,104.635,1.4700000000000273,1.3758891800823916,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,1139951.68,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KLBRENG-B,EQ,KILBURN ENGINEERING LTD.,470.0,487.5,460.8,484.25,103581,49069023.3,20260529,477.51666666666665,474.15,480.8833333333333,480.8833333333333,474.15,6.7333333333333485,1.3904663569093132,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,27684994.425,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GILLANDERS,EQ,GILLANDERS ARBUTHNOT LTD,90.4,92.5,88.55,92.46,5833,534007.01,20260529,91.17,90.525,91.815,91.815,90.525,1.289999999999992,1.395197923426338,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,770920.095,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NCLIND,EQ,NCL INDUSTRIES LIMITED,173.65,188.7,170.6,183.52,548849,99633865.48,20260529,180.94,179.64999999999998,182.23,182.23,179.64999999999998,2.579999999999984,1.405841325196155,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,7634386.175000001,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NOVARTIND,EQ,NOVARTIS INDIA LIMITED,1482.0,1575.0,1472.1,1556.6,52927,81670198.5,20260529,1534.5666666666666,1523.55,1545.5833333333333,1545.5833333333333,1523.55,22.033333333333303,1.4154781789369977,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,78256474.55,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RAIN,EQ,RAIN INDUSTRIES LIMITED,177.9,193.55,174.58,188.07,18661235,3487321644.03,20260529,185.4,184.065,186.735,186.735,184.065,2.670000000000016,1.4196841601531431,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,1030173172.72,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ZYDUSWELL,EQ,ZYDUS WELLNESS LIMITED,481.45,512.0,480.3,507.05,880332,442373211.9,20260529,499.7833333333333,496.15,503.4166666666666,503.4166666666666,496.15,7.2666666666666515,1.4331262531637217,Wide,Bullish,Above CPR,Cash Only,Fast Moving Consumer Goods,False,False,1.0,6,130064482.55,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DDEVPLSTIK,EQ,DDEV PLASTIKS IND LTD,240.0,250.05,235.0,247.9,267578,65108287.3,20260529,244.3166666666667,242.525,246.10833333333335,246.10833333333335,242.525,3.5833333333333712,1.4454753260723563,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,48137814.15,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BLISSGVS,EQ,BLISS GVS PHARMA LTD,398.1,438.0,393.55,425.3,7739080,3274721428.5,20260529,418.95,415.775,422.125,422.125,415.775,6.350000000000023,1.4930637197272567,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,6,3194119602.225,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MAZDA,EQ,MAZDA LIMITED,209.05,227.68,209.05,223.42,110093,24353810.14,20260529,220.05,218.365,221.735,221.735,218.365,3.369999999999948,1.5083698863127508,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,15297675.335,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SJS,EQ,SJS ENTERPRISES LIMITED,2030.9,2119.9,1995.2,2105.2,165769,345215962.4,20260529,2073.4333333333334,2057.55,2089.3166666666666,2089.3166666666666,2057.55,31.766666666666424,1.508961935524721,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,155842834.5,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BBOX,EQ,BLACK BOX LIMITED,1013.8,1050.0,976.95,1037.15,1519897,1540463839.2,20260529,1021.3666666666668,1013.475,1029.2583333333337,1029.2583333333337,1013.475,15.783333333333644,1.5217985183757068,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,1399471484.7,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TECHNVISN,EQ,TECHNVISION VENTURES LTD.,5509.0,5509.0,5005.0,5380.0,251,1351268.0,20260529,5298.0,5257.0,5339.0,5339.0,5257.0,82.0,1.5241635687732342,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.8333333333333334,6,619004.5,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PIONRINV,EQ,PIONEER INVESTCORP LTD.,130.08,135.44,121.15,131.3,5293,689571.19,20260529,129.29666666666668,128.29500000000002,130.29833333333335,130.29833333333335,128.29500000000002,2.0033333333333303,1.5257679614115234,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5,6,673318.0049999999,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
WOCKPHARMA,EQ,WOCKHARDT LIMITED,1925.0,2097.4,1872.1,2031.4,13172612,26379468942.5,20260529,2000.3,1984.75,2015.85,2015.85,1984.75,31.09999999999991,1.5309638672836423,Wide,Bullish,Above CPR,Cash Only,Healthcare,False,False,1.0,6,2970496933.4,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KAMATHOTEL,EQ,KAMAT HOTELS (I) LTD,174.0,185.18,168.21,180.9,212151,37908067.04,20260529,178.09666666666666,176.695,179.4983333333333,179.4983333333333,176.695,2.8033333333333417,1.549659111848171,Wide,Bullish,Above CPR,Cash Only,Hotels & Tourism,False,False,1.0,6,5600116.57,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TEJASNET,EQ,TEJAS NETWORKS LIMITED,495.0,529.85,486.75,520.4,14287053,7397035657.7,20260529,512.3333333333334,508.3,516.3666666666668,516.3666666666668,508.3,8.066666666666777,1.5500896746092965,Wide,Bullish,Above CPR,Cash Only,Telecommunication,False,False,1.0,6,1717296768.75,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MODTHREAD,EQ,MODERN THREADS INDIA LTD,45.61,45.61,43.0,45.36,1305,58874.95,20260529,44.656666666666666,44.305,45.00833333333333,45.00833333333333,44.305,0.7033333333333331,1.5505584950029392,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,54516.985,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
FIVESTAR,EQ,FIVE-STAR BUS FIN LTD,448.0,455.95,413.55,445.15,1350826,602151637.6,20260529,438.2166666666667,434.75,441.6833333333334,441.6833333333334,434.75,6.933333333333394,1.5575274252124889,Wide,Bullish,Above CPR,Cash Only,Financial Services,False,False,1.0,6,206981744.55,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KIRLOSENG,EQ,KIRLOSKAR OIL ENG LTD,1834.5,1943.7,1821.9,1928.0,1104553,2103469905.8,20260529,1897.8666666666668,1882.8,1912.9333333333332,1912.9333333333332,1882.8,30.13333333333321,1.5629322268326356,Wide,Bullish,Above CPR,Cash Only,Capital Goods,False,False,1.0,6,754001030.9000001,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ARROWGREEN,EQ,ARROW GREENTECH LIMITED,497.05,539.0,497.05,530.55,230502,120049571.55,20260529,522.1999999999999,518.025,526.3749999999999,526.3749999999999,518.025,8.349999999999909,1.5738384695127523,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,33329389.575,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
JSWHL,EQ,JSW HOLDINGS LIMITED,12498.0,13232.0,12498.0,13177.0,19909,261195065.0,20260529,12969.0,12865.0,13073.0,13073.0,12865.0,208.0,1.578508006374744,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,30372896.5,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
THERMAX,EQ,THERMAX LTD,4659.0,5075.0,4650.0,4982.7,1786425,8806597432.9,20260529,4902.566666666667,4862.5,4942.633333333333,4942.633333333333,4862.5,80.13333333333321,1.6082311464333237,Wide,Bullish,Above CPR,Cash Only,Capital Goods,False,False,1.0,6,1468929887.5,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BEARDSELL,EQ,BEARDSELL LIMITED,26.0,28.8,25.75,27.95,217013,6014050.34,20260529,27.5,27.275,27.725,27.725,27.275,0.4500000000000028,1.6100178890876666,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,655392.935,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CTE,EQ,CAMBRIDGE TECH ENTER LTD,31.0,32.63,31.0,32.61,13904,448061.03,20260529,32.080000000000005,31.815,32.34500000000001,32.34500000000001,31.815,0.5300000000000118,1.6252683226004656,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,256126.94,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BHARATCOAL,EQ,BHARAT COKING COAL LTD,39.47,42.5,38.07,41.34,139843757,5693102039.81,20260529,40.63666666666666,40.285,40.98833333333333,40.98833333333333,40.285,0.7033333333333331,1.7013384937913232,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,1294039065.175,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SIGNATURE,EQ,SIGNATUREGLOBAL INDIA LTD,820.0,864.0,796.85,852.7,727631,606310658.65,20260529,837.85,830.425,845.2750000000001,845.2750000000001,830.425,14.850000000000136,1.7415269145068764,Wide,Bullish,Above CPR,Cash Only,Realty,False,False,1.0,6,195351705.325,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SGL,EQ,STL GLOBAL LIMITED,11.1,12.21,10.5,11.66,115146,1301514.61,20260529,11.456666666666669,11.355,11.558333333333335,11.558333333333335,11.355,0.2033333333333367,1.743853630646112,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,101861.905,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ASHIANA,EQ,ASHIANA HOUSING LTD,367.2,373.0,336.0,364.4,529136,188715468.05,20260529,357.8,354.5,361.1,361.1,354.5,6.600000000000023,1.811196487376516,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,22436995.7,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TICL,EQ,TWAMEV CONS AND INFRA LTD,23.14,23.27,21.26,22.89,1956069,44800110.48,20260529,22.473333333333333,22.265,22.681666666666665,22.681666666666665,22.265,0.4166666666666643,1.8202999854375896,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,6,44558894.275,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CENTUM,EQ,CENTUM ELECTRONICS LTD,3241.5,3549.8,3224.9,3484.0,183236,631920225.3,20260529,3419.566666666667,3387.3500000000004,3451.7833333333338,3451.7833333333338,3387.3500000000004,64.4333333333334,1.849406812093381,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,305582155.75,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GUJGASLTD,EQ,GUJARAT GAS LIMITED,370.0,410.0,370.0,401.15,2598864,1027833486.45,20260529,393.7166666666667,390.0,397.4333333333334,397.4333333333334,390.0,7.433333333333394,1.8530059412522484,Wide,Bullish,Above CPR,Cash Only,Energy & Gas,False,False,1.0,6,129290150.475,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SAHLIBHFI,EQ,SHALIBHADRA FINANCE LTD,86.0,86.0,73.1,81.84,130288,10595209.75,20260529,80.31333333333333,79.55,81.07666666666667,81.07666666666667,79.55,1.5266666666666708,1.8654284783317088,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,6,608834.515,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
