SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
BAJAJHFL,EQ,BAJAJ HOUSING FINANCE LTD,83.7,85.5,83.18,85.22,3731408,315424138.7,20260513,84.63333333333334,84.34,84.92666666666668,84.92666666666668,84.34,0.5866666666666731,0.6884143002425172,Moderate,Bullish,Above CPR,Cash Only,Financial Services,False,False,0.7166666666666667,60,417222200.645,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
UNIMECH,EQ,UNIMECH AEROSPACE N MFG L,975.0,1008.0,948.0,968.0,40759,39678422.6,20260513,974.6666666666666,978.0,971.3333333333331,978.0,971.3333333333331,6.666666666666743,0.6887052341597875,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.3833333333333333,60,71973357.75,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JSWCEMENT,EQ,JSW CEMENT LIMITED,120.4,123.76,119.32,122.81,1268084,154010510.11,20260513,121.96333333333332,121.54,122.38666666666666,122.38666666666666,121.54,0.846666666666664,0.6894118285698754,Moderate,Bullish,Above CPR,Cash Only,Construction Materials,False,False,0.6666666666666666,60,177567407.85,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ORIENTELEC,EQ,ORIENT ELECTRIC LIMITED,190.61,193.87,187.0,192.43,721764,138114601.64,20260513,191.1,190.435,191.765,191.765,190.435,1.329999999999984,0.6911604219716178,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6333333333333333,60,39409687.315,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PACEDIGITK,EQ,PACE DIGITEK LIMITED,190.0,195.99,188.9,190.47,2019605,389484383.26,20260513,191.78666666666663,192.445,191.12833333333333,192.445,191.12833333333333,1.3166666666666629,0.6912724663551546,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4666666666666667,60,163683208.48000002,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
IOC,EQ,INDIAN OIL CORP LTD,138.0,142.6,137.84,141.69,15901973,2233849237.16,20260513,140.71,140.22,141.20000000000002,141.20000000000002,140.22,0.9800000000000182,0.6916507869292245,Moderate,Bullish,Above CPR,Cash Only,Oil Gas & Consumable Fuels,False,False,0.75,60,2777455899.37,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
UNITEDTEA,EQ,UNITED NILGIRI TEA LTD,526.05,539.9,524.95,526.95,1421,754454.35,20260513,530.6,532.425,528.7750000000001,532.425,528.7750000000001,3.649999999999864,0.6926653382673618,Moderate,Bearish,Below CPR,Cash Only,FMCG & Food Products,False,True,0.75,60,1349570.775,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RELCHEMQ,EQ,RELIANCE CHEMOTEX IND LTD,117.76,126.5,116.11,122.58,4391,536792.37,20260513,121.73,121.305,122.155,122.155,121.305,0.8499999999999943,0.6934247022352703,Moderate,Bullish,Above CPR,Cash Only,Chemicals & Fertilizers,False,False,0.4833333333333333,60,495670.88,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PREMCO,EQ,PREMCO GLOBAL LTD.,406.0,410.8,395.0,398.75,1403,563038.2,20260513,401.51666666666665,402.9,400.1333333333333,402.9,400.1333333333333,2.7666666666666515,0.6938349007314487,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.8235294117647058,17,270416.95,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RUPA,EQ,RUPA & COMPANY LTD,144.6,144.6,139.77,140.72,96246,13637815.34,20260513,141.6966666666667,142.185,141.20833333333337,142.185,141.20833333333337,0.976666666666631,0.6940496494219948,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.6,60,19218938.380000003,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JYOTHYLAB,EQ,JYOTHY LABS LIMITED,227.65,228.55,222.0,222.95,862580,193031878.7,20260513,224.5,225.275,223.725,225.275,223.725,1.5500000000000114,0.6952231442027412,Moderate,Bearish,Below CPR,Cash Only,Healthcare & Pharma,False,True,0.6333333333333333,60,135543376.385,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TEXRAIL,EQ,TEXMACO RAIL & ENG. LTD.,115.0,124.73,113.16,120.2,101924758,12173485353.27,20260513,119.36333333333332,118.945,119.78166666666668,119.78166666666668,118.945,0.8366666666666731,0.6960621186910758,Moderate,Bullish,Above CPR,Cash Only,Railway Wagons,False,False,0.55,60,217695809.655,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ELECTHERM,EQ,ELECTROTHERM (I) LTD.,731.35,768.0,704.05,743.8,14438,10684035.15,20260513,738.6166666666667,736.025,741.2083333333334,741.2083333333334,736.025,5.183333333333394,0.696871918974643,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4166666666666667,60,13806960.45,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BIRLAMONEY,EQ,ADITYA BIRLA MONEY LTD,135.52,141.75,135.42,140.05,47920,6662758.21,20260513,139.07333333333332,138.58499999999998,139.56166666666667,139.56166666666667,138.58499999999998,0.976666666666688,0.6973699869094522,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5833333333333334,60,6726282.51,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
STUDDS,EQ,STUDDS ACCESSORIES LTD,455.0,455.0,442.0,443.85,35591,15926631.85,20260513,446.95,448.5,445.4,448.5,445.4,3.1000000000000227,0.6984341556832314,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.8,60,12578330.475,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MANOMAY,EQ,MANOMAY TEX INDIA LTD,182.98,188.1,180.0,182.14,5182,950747.33,20260513,183.41333333333333,184.05,182.77666666666664,184.05,182.77666666666664,1.273333333333369,0.6990959335310031,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.45,60,16091161.985,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LUPIN,EQ,LUPIN LIMITED,2245.8,2267.2,2210.6,2215.6,1323687,2952945359.6,20260513,2231.133333333333,2238.9,2223.366666666667,2238.9,2223.366666666667,15.533333333332848,0.7010892459529179,Moderate,Bearish,Below CPR,Cash Only,Healthcare,False,True,0.9166666666666666,60,2442457573.5,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TITAGARH,EQ,TITAGARH RAIL SYSTEMS LTD,774.2,794.0,770.0,773.85,647835,505763268.3,20260513,779.2833333333333,782.0,776.5666666666666,782.0,776.5666666666666,5.433333333333394,0.7021171200275755,Moderate,Bearish,Below CPR,Cash Only,Capital Goods,False,True,0.7,60,493014907.5,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DENTA,EQ,DENTA WATER N INFRA SOL L,269.9,276.7,265.25,268.15,153752,41658582.55,20260513,270.03333333333336,270.975,269.0916666666667,270.975,269.0916666666667,1.8833333333333255,0.7023432158617661,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.6,60,41542443.425,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LINCOLN,EQ,LINCOLN PHARMA LTD,671.1,683.0,663.15,666.05,38378,25784604.45,20260513,670.7333333333333,673.075,668.3916666666667,673.075,668.3916666666667,4.683333333333394,0.7031504141330822,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.6,60,27098422.75,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TITAN,EQ,TITAN COMPANY LIMITED,4030.0,4110.0,3985.1,4090.7,2841521,11512820311.4,20260513,4061.933333333333,4047.55,4076.3166666666657,4076.3166666666657,4047.55,28.766666666665515,0.7032211275983454,Moderate,Bullish,Above CPR,Cash Only,Consumer Durables,False,False,0.8666666666666667,60,3972064379.2,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CORALFINAC,EQ,CORAL INDIA FIN & HOUS LT,33.1,33.9,33.0,33.1,2888,96263.33,20260513,33.333333333333336,33.45,33.21666666666667,33.45,33.21666666666667,0.2333333333333342,0.7049345417925507,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.5,60,406811.695,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NDGL,EQ,NAGA DHUNSERI GROUP LTD,2671.1,2769.9,2671.1,2692.0,20,54079.1,20260513,2711.0,2720.5,2701.5,2720.5,2701.5,19.0,0.7057949479940565,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4833333333333333,60,421331.3,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SAGCEM,EQ,SAGAR CEMENTS LIMITED,179.29,182.9,176.79,177.96,76913,13768684.77,20260513,179.21666666666667,179.845,178.58833333333334,179.845,178.58833333333334,1.2566666666666606,0.7061511950250958,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.7,60,12854884.07,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MOKSH,EQ,MOKSH ORNAMENTS LIMITED,12.84,13.25,12.5,12.74,101982,1313666.34,20260513,12.83,12.875,12.785,12.875,12.785,0.0899999999999998,0.7064364207221339,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4333333333333333,60,1288498.955,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AFCONS,EQ,AFCONS INFRASTRUCTURE LTD,337.0,343.0,332.0,333.95,946940,317532985.75,20260513,336.31666666666666,337.5,335.1333333333333,337.5,335.1333333333333,2.3666666666666742,0.7086889254878498,Moderate,Bearish,Below CPR,Cash Only,Construction,False,True,0.6333333333333333,60,137557659.2,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
METROGLOBL,EQ,METROGLOBAL LTD.,131.15,133.0,129.1,132.46,489,63912.49,20260513,131.52,131.05,131.99,131.99,131.05,0.9399999999999976,0.7096481956817136,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4117647058823529,17,89165.9,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AZAD,EQ,AZAD ENGINEERING LIMITED,2120.0,2171.9,2109.0,2117.9,320904,686910906.0,20260513,2132.933333333333,2140.45,2125.416666666666,2140.45,2125.416666666666,15.033333333333758,0.7098226230385645,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.55,60,470639866.25,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HBLENGINE,EQ,HBL ENGINEERING LTD,784.4,803.9,780.0,783.6,1369383,1083364982.8,20260513,789.1666666666666,791.95,786.3833333333332,791.95,786.3833333333332,5.566666666666833,0.7103964607793304,Moderate,Bearish,Below CPR,Cash Only,Capital Goods,False,True,0.55,60,923875090.9,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CLSEL,EQ,CHAMAN LAL SETIA EXP LTD,273.4,279.6,268.0,276.75,23131,6356016.25,20260513,274.78333333333336,273.8,275.7666666666667,275.7666666666667,273.8,1.966666666666697,0.7106293285155183,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5166666666666667,60,19066106.85,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASIANENE,EQ,ASIAN ENERGY SERVICES LTD,285.0,292.3,277.75,288.1,179925,51255432.2,20260513,286.05,285.025,287.07500000000005,287.07500000000005,285.025,2.050000000000068,0.7115584866366081,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6,60,37054672.05,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SHARDAMOTR,EQ,SHARDA MOTOR INDS LTD,868.8,879.15,848.7,854.8,21869,18926805.05,20260513,860.8833333333332,863.925,857.8416666666665,863.925,857.8416666666665,6.083333333333485,0.711667446576215,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.7166666666666667,60,36808911.225,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
UEL,EQ,UJAAS ENERGY LIMITED,154.0,154.0,145.0,147.92,13105,1950200.96,20260513,148.97333333333333,149.5,148.44666666666666,149.5,148.44666666666666,1.0533333333333417,0.7120966288083705,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.2833333333333333,60,1916215.92,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CGPOWER,EQ,CG POWER AND IND SOL LTD,830.0,850.0,826.0,847.05,2586976,2176993329.4,20260513,841.0166666666668,838.0,844.0333333333335,844.0333333333335,838.0,6.03333333333353,0.7122759380595632,Moderate,Bullish,Above CPR,Cash Only,Capital Goods,False,False,0.6166666666666667,60,2090794135.35,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JINDRILL,EQ,JINDAL DRILLING IND. LTD,589.95,686.15,586.3,643.1,35149589,22592151758.05,20260513,638.5166666666665,636.2249999999999,640.8083333333332,640.8083333333332,636.2249999999999,4.5833333333332575,0.7126937231119977,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6166666666666667,60,156136542.55,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INGERRAND,EQ,INGERSOLL-RAND INDIA LTD,4293.6,4365.0,4246.7,4260.3,8334,35869136.2,20260513,4290.666666666667,4305.85,4275.483333333334,4305.85,4275.483333333334,30.366666666666788,0.7127823549202353,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.7333333333333333,60,49767452.25,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JMA,EQ,JULLUNDUR MOT AGENCY LTD,86.9,87.99,84.0,85.08,17651,1506506.11,20260513,85.69,85.995,85.38499999999999,85.995,85.38499999999999,0.6100000000000136,0.7169722614010504,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.5666666666666667,60,627557.31,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PRAKASH,EQ,PRAKASH INDUSTRIES LTD,142.81,147.96,142.3,146.71,413873,60370447.6,20260513,145.65666666666667,145.13,146.18333333333334,146.18333333333334,145.13,1.0533333333333417,0.7179696907731863,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.65,60,60663076.14,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SINGERIND,EQ,SINGER INDIA LIMITED,70.7,72.5,70.12,70.55,10976,778169.45,20260513,71.05666666666667,71.31,70.80333333333334,71.31,70.80333333333334,0.5066666666666606,0.7181667847861951,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.5142857142857142,35,2479016.73,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BLS,EQ,BLS INTL SERVS LTD,271.45,273.95,265.1,266.65,745301,200591970.55,20260513,268.56666666666666,269.525,267.6083333333333,269.525,267.6083333333333,1.9166666666666288,0.7187949246827785,Moderate,Bearish,Below CPR,Cash Only,Consumer Services,False,True,0.6,60,343956678.265,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TVSMOTOR,EQ,TVS MOTOR COMPANY  LTD,3565.0,3647.5,3483.0,3527.2,1518811,5385958003.0,20260513,3552.566666666667,3565.25,3539.883333333334,3565.25,3539.883333333334,25.36666666666588,0.7191729039086494,Moderate,Bearish,Below CPR,Cash Only,Automobile and Auto Components,False,True,0.75,60,3136848369.3,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JSL,EQ,JINDAL STAINLESS LIMITED,732.1,743.7,722.45,725.25,350097,256075887.6,20260513,730.4666666666667,733.075,727.8583333333333,733.075,727.8583333333333,5.216666666666697,0.7192921980926159,Moderate,Bearish,Below CPR,Cash Only,Metals & Mining,False,True,0.7833333333333333,60,597301317.3499999,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BETA,EQ,BETA DRUGS LIMITED,1338.0,1465.0,1338.0,1416.8,27929,39700189.8,20260513,1406.6,1401.5,1411.7000000000005,1411.7000000000005,1401.5,10.200000000000273,0.7199322416713914,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.45,60,12249813.15,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MARSONS,EQ,MARSONS LIMITED,144.9,149.5,143.35,144.86,2515596,368487137.13,20260513,145.90333333333334,146.425,145.38166666666666,146.425,145.38166666666666,1.0433333333333508,0.7202356298035004,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.2564102564102564,39,220940334.68,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LINC,EQ,LINC LIMITED,98.35,102.22,93.98,97.05,122537,11932753.79,20260513,97.75,98.1,97.4,98.1,97.4,0.6999999999999886,0.7212776919113743,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.6,60,2518883.955,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SUZLON,EQ,SUZLON ENERGY LIMITED,51.31,53.74,51.31,53.1,93140759,4908702748.59,20260513,52.71666666666667,52.525000000000006,52.90833333333333,52.90833333333333,52.525000000000006,0.3833333333333257,0.7219083490269788,Moderate,Bullish,Above CPR,Cash Only,Capital Goods,False,False,0.7166666666666667,60,3258839217.135,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
YATHARTH,EQ,YATHARTH HOSP & TRA C S L,815.0,844.7,811.45,837.15,413462,344295389.2,20260513,831.1,828.075,834.125,834.125,828.075,6.0499999999999545,0.7226900794361769,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.55,60,274367575.525,Inside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ADFFOODS,EQ,ADF FOODS LIMITED,265.0,274.95,263.35,272.1,159844,43425951.9,20260513,270.1333333333333,269.15,271.1166666666667,271.1166666666667,269.15,1.966666666666697,0.7227734901384406,Moderate,Bullish,Above CPR,Cash Only,FMCG & Food Products,False,False,0.65,60,30462459.6,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LINDEINDIA,EQ,LINDE INDIA LIMITED,7469.5,7564.0,7345.0,7374.5,28968,216136627.0,20260513,7427.833333333333,7454.5,7401.166666666666,7454.5,7401.166666666666,53.33333333333394,0.723212873189151,Moderate,Bearish,Below CPR,Cash Only,Chemicals,False,True,0.6833333333333333,60,372646073.25,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CHENNPETRO,EQ,CHENNAI PETROLEUM CORP LT,1015.1,1062.0,1015.1,1027.4,1482112,1538174102.8,20260513,1034.8333333333333,1038.55,1031.1166666666666,1038.55,1031.1166666666666,7.433333333333394,0.7235091817532989,Moderate,Bearish,Below CPR,Cash Only,Oil Gas & Consumable Fuels,False,True,0.4333333333333333,60,1738336964.325,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GVPTECH,EQ,GVP INFOTECH LIMITED,6.71,7.3,6.65,6.9,35351,244845.05,20260513,6.95,6.975,6.925000000000001,6.975,6.925000000000001,0.0499999999999989,0.7246376811594047,Moderate,Bearish,Below CPR,Cash Only,Information Technology,False,True,0.5333333333333333,60,460576.34,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ARIES,EQ,ARIES AGRO LTD.,348.15,356.9,345.15,347.25,17877,6272132.95,20260513,349.76666666666665,351.025,348.5083333333333,351.025,348.5083333333333,2.5166666666666515,0.7247420206383446,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.55,60,10273204.725,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LGEINDIA,EQ,LG ELECTRONICS INDIA LTD,1490.0,1535.8,1483.4,1526.2,654322,990225380.3,20260513,1515.1333333333332,1509.6,1520.6666666666663,1520.6666666666663,1509.6,11.066666666666606,0.725112479797314,Moderate,Bullish,Above CPR,Cash Only,Consumer Durables,False,False,0.7,60,1008205540.6,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PIRAMALFIN,EQ,PIRAMAL FINANCE LIMITED,1910.0,1970.0,1910.0,1919.1,332693,646479010.1,20260513,1933.0333333333333,1940.0,1926.066666666667,1940.0,1926.066666666667,13.93333333333294,0.7260347732443823,Moderate,Bearish,Below CPR,Cash Only,Financial Services,False,True,0.65,60,531373464.1,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ADVAIT,EQ,ADVAIT ENRGY TRANSITION L,1908.6,2069.8,1905.0,2009.3,69523,139916749.1,20260513,1994.7,1987.4,2002.0,2002.0,1987.4,14.599999999999907,0.7266212113671382,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3666666666666666,60,87812913.5,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
